Unnamed: 0,fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
1474,1474,"public void append ( TYPE_1 event ) { final TYPE_2 VAR_1 = event . METHOD_1 ( ) ; if ( VAR_1 != null ) { TYPE_3 . METHOD_2 ( VAR_2 . METHOD_3 ( ) , VAR_2 . METHOD_4 ( ) , VAR_1 . METHOD_5 ( ) ) ; } }","public void append ( TYPE_1 event ) { final TYPE_2 VAR_1 = event . METHOD_1 ( ) ; if ( VAR_1 != null ) { TYPE_3 . METHOD_2 ( VAR_2 . METHOD_4 ( ) , VAR_1 . METHOD_5 ( ) ) ; } }","['Delete TypeAccess', 'Delete Invocation']",1753,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1475,1475,public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { TYPE_2 . METHOD_2 ( VAR_1 ) ; return VAR_2 . get ( VAR_3 . toLowerCase ( ) ) ; },public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { TYPE_2 . METHOD_2 ( VAR_1 ) ; return VAR_2 . get ( VAR_3 . toUpperCase ( ) ) ; },['Update Invocation'],1754,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1476,1476,"public void METHOD_1 ( TYPE_1 VAR_1 , java.lang.Throwable VAR_2 ) throws TYPE_2 , java.io.IOException { TYPE_3 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ) ; VAR_3 . METHOD_4 ( VAR_4 . toString ( ) ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , java.lang.Throwable VAR_2 ) throws TYPE_2 , java.io.IOException { TYPE_3 . METHOD_2 ( ) ; VAR_3 . METHOD_4 ( VAR_4 . toString ( ) ) ; }","['Delete VariableRead', 'Delete Invocation']",1755,['Delete Invocation'],"['VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1477,1477,private static void METHOD_1 ( ) { java.lang.System.out.print ( STRING_1 ) ; },public static void METHOD_1 ( ) { java.lang.System.out.print ( STRING_1 ) ; },['Update Wra'],1756,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1478,1478,private void METHOD_1 ( ) { for ( java.util.List < TYPE_1 > VAR_1 : VAR_2 . values ( ) ) { for ( TYPE_1 p : VAR_1 ) { p . METHOD_2 ( true ) ; p . METHOD_3 ( true ) ; } } VAR_3 = true ; },private void METHOD_1 ( ) { for ( java.util.List < TYPE_1 > VAR_1 : VAR_2 . values ( ) ) { for ( TYPE_1 p : VAR_1 ) { p . METHOD_2 ( true ) ; } } VAR_3 = true ; },"['Delete VariableRead', 'Delete Literal', 'Delete Invocation']",1757,['Delete Invocation'],"['VariableRead', 'Literal', 'Invocation']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
1479,1479,public void METHOD_1 ( ) { VAR_1 = ( ( TYPE_1 ) ( new TYPE_2 ( ) . METHOD_2 ( ) ) ) ; METHOD_3 ( VAR_1 ) ; VAR_2 = VAR_1 . METHOD_4 ( ) ; },public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; METHOD_3 ( VAR_1 ) ; VAR_2 = VAR_1 . METHOD_4 ( ) ; },"['Insert ConstructorCall', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete Invocation']",1758,['Update Assignment'],"['ConstructorCall', 'TypeReference', 'ConstructorCall', 'Invocation']",['Assignment'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
1480,1480,"public TYPE_1 append ( java.lang.String fieldName , java.lang.Object VAR_1 ) { if ( fieldName != null ) { METHOD_1 ( fieldName ) ; METHOD_2 ( VAR_1 ) ; VAR_2 . METHOD_3 ( VAR_3 ) ; } return this ; }","public TYPE_1 append ( java.lang.String fieldName , java.lang.Object VAR_1 ) { if ( fieldName != null ) { VAR_2 . METHOD_1 ( VAR_3 , fieldName ) ; METHOD_2 ( VAR_1 ) ; VAR_2 . METHOD_3 ( VAR_3 ) ; } return this ; }",['Insert TypeAccess'],1759,"['Insert TypeAccess', 'Insert Invocation', 'Delete Invocation']",['TypeAccess'],"['TypeAccess', 'Invocation', 'Invocation']",GPT Hallucinated Nodes,0.5,0.3333333333333333,1.0,0.5,1,2,0
1481,1481,"private TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , TYPE_2 VAR_2 , TYPE_2 VAR_3 ) { return METHOD_2 ( false , VAR_1 , VAR_3 , VAR_2 ) ; }","private TYPE_1 METHOD_1 ( TYPE_2 node , TYPE_2 VAR_3 , TYPE_2 VAR_2 ) { return METHOD_2 ( false , node , VAR_3 , VAR_2 ) ; }","['Move Parameter', 'Update Parameter', 'Update VariableRead']",1760,"['Update Parameter', 'Update Parameter', 'Update Invocation']","['Parameter', 'Parameter', 'VariableRead']","['Parameter', 'Parameter', 'Invocation']",Partial Match,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2
1482,1482,"public TYPE_1 METHOD_1 ( int VAR_1 ) { java.lang.Float value = VAR_2 . METHOD_2 ( ) ; if ( value != null ) return METHOD_3 ( VAR_1 , value ) ; return null ; }",public TYPE_1 METHOD_1 ( ) { java.lang.Float value = VAR_2 . METHOD_2 ( ) ; if ( value != null ) return METHOD_3 ( value ) ; return null ; },"['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",1761,"['Delete LocalVariable', 'Delete VariableRead']","['TypeReference', 'Parameter', 'VariableRead']","['LocalVariable', 'VariableRead']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
1483,1483,private void METHOD_1 ( ) { VAR_1 = new java.util.LinkedList < TYPE_1 > ( ) ; VAR_2 = new java.util.ArrayList < TYPE_2 > ( ) ; VAR_3 = new java.util.LinkedList < TYPE_1 > ( ) ; VAR_4 = 0 ; },private void METHOD_1 ( ) { VAR_1 = new java.util.LinkedList < TYPE_1 > ( ) ; VAR_2 = new java.util.ArrayList < TYPE_2 > ( ) ; VAR_3 = new java.util.ArrayList < TYPE_1 > ( ) ; VAR_4 = 0 ; },['Update ConstructorCall'],1763,['Update TypeReference'],['ConstructorCall'],['TypeReference'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1484,1484,public < TYPE_1 > TYPE_1 METHOD_1 ( TYPE_2 < TYPE_1 > type ) throws TYPE_3 { VAR_1 . METHOD_2 ( ) ; return ( ( TYPE_4 ) ( VAR_2 ) ) . METHOD_1 ( type ) ; },public < TYPE_1 > TYPE_1 METHOD_1 ( TYPE_2 < TYPE_1 > type ) throws TYPE_3 { VAR_1 . METHOD_2 ( ) ; return VAR_2 . METHOD_1 ( type ) ; },['Delete TypeReference'],1764,['Delete TypeReference'],['TypeReference'],['TypeReference'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1485,1485,"public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_2 ( STRING_1 , INT_1 , INT_2 ) ; VAR_2 . assertEquals ( STRING_2 , VAR_1 . METHOD_2 ( ) ) ; }","public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_2 ( STRING_1 , INT_1 , INT_2 ) ; assertEquals ( STRING_2 , VAR_1 . METHOD_2 ( ) ) ; }",['Update TypeAccess'],1765,['Delete TypeAccess'],['TypeAccess'],['TypeAccess'],Exact Match,1.0,0.0,0.0,0.0,0,1,1
1486,1486,public static TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) throws java.io.IOException { TYPE_1 VAR_2 = new TYPE_1 ( ) ; if ( VAR_1 != null ) { VAR_2 . METHOD_2 ( new TYPE_2 ( VAR_1 ) ) ; } return VAR_2 ; },public static TYPE_1 METHOD_1 ( java.lang.String str ) throws java.io.IOException { TYPE_1 VAR_2 = new TYPE_1 ( ) ; VAR_2 . METHOD_2 ( new TYPE_2 ( str ) ) ; return VAR_2 ; },"['Update Parameter', 'Insert Invocation', 'Move VariableRead', 'Insert ConstructorCall', 'Insert VariableRead', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete ConstructorCall', 'Delete Invocation', 'Delete Block', 'Delete If']",1766,"['Update Parameter', 'Delete Invocation']","['Parameter', 'Invocation', 'VariableRead', 'ConstructorCall', 'VariableRead', 'VariableRead', 'Literal', 'BinaryOperator', 'VariableRead', 'ConstructorCall', 'Invocation', 'Block', 'If']","['Parameter', 'Invocation']",GPT Missed Nodes,0.25,1.0,0.15384615384615385,0.2666666666666667,2,0,11
1487,1487,public void METHOD_1 ( TYPE_1 VAR_1 ) { ( VAR_2 ) ++ ; VAR_3 = ( ( double ) ( VAR_2 ) ) / FLOAT_1 ; VAR_4 = new java.lang.Double ( VAR_3 ) . toString ( 1.0 ) ; VAR_5 . setText ( VAR_4 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { ( VAR_2 ) ++ ; VAR_3 = ( ( double ) ( VAR_2 ) ) / FLOAT_1 ; VAR_4 = new java.lang.Double ( VAR_3 ) . toString ( ) ; VAR_5 . setText ( VAR_4 ) ; },['Delete Literal'],1767,"['Delete VariableRead', 'Delete TypeReference']",['Literal'],"['VariableRead', 'TypeReference']",Partial Match,0.0,0.0,0.0,0.0,0,2,1
1488,1488,public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_3 . METHOD_2 ( ) ; VAR_4 . METHOD_3 ( ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_3 . METHOD_2 ( ) ; },"['Delete TypeAccess', 'Delete Invocation']",1768,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1489,1489,"public void METHOD_1 ( TYPE_1 VAR_1 ) throws TYPE_2 { TYPE_3 VAR_2 = METHOD_2 ( VAR_1 ) ; VAR_3 . METHOD_1 ( VAR_1 . METHOD_3 ( ) , VAR_2 ) ; }",public void METHOD_1 ( TYPE_1 VAR_1 ) throws TYPE_2 { TYPE_3 VAR_2 = METHOD_2 ( VAR_1 ) ; VAR_3 . METHOD_1 ( VAR_2 ) ; },"['Delete VariableRead', 'Delete Invocation']",1769,['Delete Invocation'],"['VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1490,1490,"public TYPE_1 METHOD_1 ( final int VAR_1 , TYPE_2 VAR_2 , TYPE_3 type , boolean VAR_3 , TYPE_4 VAR_4 ) throws java.lang.Exception { return METHOD_1 ( VAR_1 , VAR_2 , type , VAR_3 , VAR_4 , null ) ; }","public TYPE_1 METHOD_1 ( final int VAR_1 , TYPE_2 VAR_2 , TYPE_3 type , TYPE_4 VAR_4 ) throws java.lang.Exception { return METHOD_1 ( VAR_1 , VAR_2 , type , VAR_4 , null ) ; }","['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",1770,"['Delete Parameter', 'Delete Parameter']","['TypeReference', 'Parameter', 'VariableRead']","['Parameter', 'Parameter']",GPT Missed Nodes,0.3333333333333333,0.5,0.3333333333333333,0.4,1,1,2
1491,1491,"protected TYPE_1 METHOD_1 ( ) { return new TYPE_2 ( METHOD_2 ( ) , VAR_1 . not ( METHOD_3 ( ) ) , new TYPE_3 ( METHOD_4 ( ) ) , null ) ; }","protected TYPE_1 METHOD_1 ( ) { return new TYPE_2 ( METHOD_2 ( ) , VAR_1 . not ( METHOD_3 ( ) ) , null , null ) ; }","['Insert Literal', 'Delete Invocation', 'Delete ConstructorCall']",1771,['Delete Invocation'],"['Literal', 'Invocation', 'ConstructorCall']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
1492,1492,public void METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { VAR_1 = VAR_2 . METHOD_2 ( VAR_3 ) ; } },public void METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { VAR_1 = getActivity ( ) . METHOD_2 ( VAR_3 ) ; } },"['Insert Invocation', 'Delete TypeAccess']",1772,['Insert Invocation'],"['Invocation', 'TypeAccess']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1493,1493,public void METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.System.out.println ( STRING_1 ) ; boolean VAR_2 = ! ( VAR_3 . METHOD_2 ( ) ) ; VAR_4 . setEnabled ( VAR_2 ) ; VAR_5 . setEnabled ( VAR_2 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.System.out.println ( STRING_1 ) ; boolean VAR_2 = ! ( VAR_3 . METHOD_2 ( ) ) ; VAR_4 . setEnabled ( VAR_2 ) ; },"['Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",1773,['Delete Invocation'],"['TypeAccess', 'VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
1494,1494,"public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( STRING_1 , STRING_2 ) ; new TYPE_2 ( ) . METHOD_3 ( this ) ; }","public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( STRING_1 , STRING_2 ) ; new TYPE_2 ( ) . show ( this ) ; }",['Update Invocation'],1775,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1495,1495,"public static void METHOD_1 ( android.content.Context context ) { java.lang.String url = VAR_1 ; new TYPE_1 ( url , false , VAR_2 , VAR_3 , context ) . METHOD_2 ( VAR_4 ) ; }","public static void METHOD_1 ( android.content.Context context ) { java.lang.String url = VAR_1 ; new TYPE_1 ( url , true , VAR_2 , VAR_3 , context ) . METHOD_2 ( VAR_4 ) ; }",['Update Literal'],1776,['Update VariableRead'],['Literal'],['VariableRead'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1496,1496,private void METHOD_1 ( ) { VAR_1 = VAR_2 ; VAR_3 = ( METHOD_2 ( ) ) * FLOAT_1 ; VAR_4 = ( - ( METHOD_2 ( ) ) ) * FLOAT_2 ; VAR_5 = ( METHOD_3 ( ) ) * FLOAT_3 ; },private void METHOD_1 ( ) { VAR_1 = VAR_2 ; VAR_3 = ( METHOD_2 ( ) ) * FLOAT_2 ; VAR_4 = ( - ( METHOD_2 ( ) ) ) * FLOAT_1 ; VAR_5 = ( METHOD_3 ( ) ) * FLOAT_3 ; },"['Move FieldRead', 'Move FieldRead']",1778,"['Update VariableRead', 'Update VariableRead']","['FieldRead', 'FieldRead']","['VariableRead', 'VariableRead']",Partial Match,0.0,0.0,0.0,0.0,0,2,2
1497,1497,"public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_2 = VAR_1 ; VAR_3 = new TYPE_2 ( VAR_4 , VAR_1 ) ; METHOD_2 ( true ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_2 = VAR_1 ; VAR_3 = new TYPE_2 ( VAR_4 , VAR_1 ) ; METHOD_2 ( ) ; }",['Delete Literal'],1779,['Delete LocalVariable'],['Literal'],['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1498,1498,"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) ;",public void METHOD_1 ( TYPE_1 VAR_1 ) ;,"['Delete TypeReference', 'Delete Parameter']",1780,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1499,1499,"public java.util.List < TYPE_1 > METHOD_1 ( boolean VAR_1 ) { return METHOD_2 ( null , null ) ; }","public java.util.List < TYPE_1 > METHOD_1 ( ) { return METHOD_2 ( null , null ) ; }","['Delete TypeReference', 'Delete Parameter']",1781,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1500,1500,"public TYPE_1 METHOD_1 ( TYPE_2 view , TYPE_3 VAR_1 , TYPE_4 VAR_2 ) { return TYPE_5 . METHOD_2 ( new TYPE_6 ( VAR_3 . getContext ( ) , VAR_4 ) , VAR_2 ) ; }","public TYPE_1 METHOD_1 ( android.content.Context context , TYPE_3 VAR_1 , TYPE_4 VAR_2 ) { return TYPE_5 . METHOD_2 ( new TYPE_6 ( context , VAR_4 ) , VAR_2 ) ; }","['Update Parameter', 'Update TypeReference', 'Insert VariableRead', 'Delete TypeAccess', 'Delete Invocation']",1782,"['Update TypeReference', 'Update Parameter', 'Update Invocation']","['Parameter', 'TypeReference', 'VariableRead', 'TypeAccess', 'Invocation']","['TypeReference', 'Parameter', 'Invocation']",GPT Missed Nodes,0.6,0.6666666666666666,0.4,0.5,2,1,3
1501,1501,"void METHOD_1 ( java.util.Map < java.lang.String , java.util.List < java.lang.String > > VAR_1 , java.util.List < java.lang.String > VAR_2 ) ;","void METHOD_1 ( java.util.Map < java.lang.String , java.util.List < java.lang.String > > VAR_1 , java.util.List < java.lang.String > message ) ;",['Update Parameter'],1783,['Update Parameter'],['Parameter'],['Parameter'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1502,1502,public void METHOD_1 ( ) { if ( ( VAR_1 ) != 0 ) { VAR_2 = ( ( VAR_2 ) + 1 ) % ( VAR_1 ) ; VAR_3 . METHOD_2 ( VAR_2 ) ; VAR_3 . METHOD_3 ( ) . METHOD_4 ( ) ; } },public void METHOD_1 ( ) { if ( ( VAR_1 ) != 0 ) { VAR_2 = ( ( VAR_2 ) + 1 ) % ( VAR_1 ) ; VAR_3 . METHOD_3 ( ) . METHOD_4 ( ) ; } },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",1784,['Delete Invocation'],"['TypeAccess', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.3333333333333333,0.5,1,0,2
1503,1503,"public static java.lang.String METHOD_1 ( byte [ ] VAR_1 ) throws TYPE_1 { return new java.lang.String ( VAR_1 , STRING_1 ) ; }","private static java.lang.String METHOD_1 ( byte [ ] VAR_1 ) throws TYPE_1 { return new java.lang.String ( VAR_1 , STRING_1 ) ; }",['Update Wra'],1785,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1504,1504,"public TYPE_1 METHOD_1 ( java.io.File [ ] VAR_1 , TYPE_2 VAR_2 ) { if ( ( VAR_3 . size ( ) ) == 0 ) { return null ; } return VAR_3 . get ( 0 ) . METHOD_1 ( VAR_1 , VAR_2 ) ; }","public TYPE_1 METHOD_1 ( java.io.File [ ] VAR_1 ) { if ( ( VAR_3 . size ( ) ) == 0 ) { return null ; } return VAR_3 . get ( 0 ) . METHOD_1 ( VAR_1 , this ) ; }","['Insert ThisAccess', 'Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",1786,"['Delete Parameter', 'Update VariableRead']","['ThisAccess', 'TypeReference', 'Parameter', 'VariableRead']","['Parameter', 'VariableRead']",GPT Missed Nodes,0.5,0.5,0.25,0.3333333333333333,1,1,3
1505,1505,public int METHOD_1 ( ) { return java.lang.Integer . METHOD_2 ( METHOD_3 ( ) ) ; },public int METHOD_1 ( ) { return java.lang.Integer.parseInt ( METHOD_3 ( ) ) ; },['Update Invocation'],1787,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1506,1506,"public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , TYPE_3 VAR_2 ) { VAR_1 . METHOD_2 ( ( ( java.lang.String ) ( VAR_2 . METHOD_3 ( ""id"" ) ) ) ) ; VAR_3 . METHOD_1 ( VAR_1 ) ; java.lang.String url = STRING_1 ; return new TYPE_1 ( url ) ; }",public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { VAR_3 . METHOD_1 ( VAR_1 ) ; java.lang.String url = STRING_1 ; return new TYPE_1 ( url ) ; },"['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead', 'Delete TypeReference', 'Delete VariableRead', 'Delete Literal', 'Delete Invocation', 'Delete Invocation']",1789,"['Delete Parameter', 'Delete Invocation']","['TypeReference', 'Parameter', 'VariableRead', 'TypeReference', 'VariableRead', 'Literal', 'Invocation', 'Invocation']","['Parameter', 'Invocation']",GPT Missed Nodes,0.4,1.0,0.25,0.4,2,0,6
1507,1507,TYPE_1 < java.util.List < TYPE_2 > > METHOD_1 ( java.lang.String id ) ;,TYPE_1 < java.util.List < TYPE_2 > > METHOD_1 ( ) ;,"['Delete TypeReference', 'Delete Parameter']",1790,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1508,1508,public TYPE_1 METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_1 . METHOD_2 ( ) . METHOD_3 ( this . METHOD_2 ( ) ) . METHOD_2 ( ) ; },public TYPE_1 METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_1 . METHOD_3 ( this ) . METHOD_2 ( ) ; },"['Update Invocation', 'Move Invocation', 'Update Invocation', 'Move VariableRead', 'Delete Invocation', 'Delete Invocation']",1792,"['Delete Invocation', 'Delete Invocation']","['Invocation', 'Invocation', 'Invocation', 'VariableRead', 'Invocation', 'Invocation']","['Invocation', 'Invocation']",GPT Missed Nodes,0.5,1.0,0.3333333333333333,0.5,2,0,4
1509,1509,public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( INT_1 ) ; VAR_2 = new TYPE_2 ( VAR_1 ) ; VAR_3 = new TYPE_3 ( ) ; VAR_3 . METHOD_2 ( ) ; },public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; VAR_2 = new TYPE_2 ( VAR_1 ) ; VAR_3 = new TYPE_3 ( ) ; VAR_3 . METHOD_2 ( ) ; },['Delete FieldRead'],1793,['Delete Invocation'],['FieldRead'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1510,1510,protected int METHOD_1 ( ) { return ( super . METHOD_1 ( ) ) ^ ( TYPE_1 . METHOD_2 ( values ) ) ; },protected int METHOD_1 ( ) { return ( super . METHOD_2 ( ) ) ^ ( TYPE_1 . METHOD_2 ( values ) ) ; },['Update Invocation'],1794,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1511,1511,private void METHOD_1 ( ) { switch ( VAR_1 ) { case INT_1 : VAR_2 = VAR_3 ; break ; case INT_2 : VAR_2 = VAR_4 ; break ; case INT_3 : VAR_2 = VAR_5 ; break ; case INT_4 : VAR_2 = VAR_6 ; break ; } },public void METHOD_1 ( ) { switch ( VAR_1 ) { case INT_1 : VAR_2 = VAR_3 ; break ; case INT_2 : VAR_2 = VAR_4 ; break ; case INT_3 : VAR_2 = VAR_5 ; break ; case INT_4 : VAR_2 = VAR_6 ; break ; } },['Update Wra'],1795,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1512,1512,public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( ) ; METHOD_3 ( ) ; METHOD_4 ( METHOD_5 ( ) ) ; METHOD_4 ( ) ; METHOD_4 ( ) ; },private void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( ) ; METHOD_3 ( ) ; METHOD_4 ( METHOD_5 ( ) ) ; METHOD_4 ( ) ; METHOD_4 ( ) ; },['Update Wra'],1796,['Insert Wra'],['Wra'],['Wra'],Exact Match,1.0,0.0,0.0,0.0,0,1,1
1513,1513,"public TYPE_1 METHOD_1 ( int id ) { TYPE_2 VAR_1 = METHOD_2 ( ) ; VAR_2 . add ( TYPE_3 . METHOD_3 ( STRING_1 , id ) ) ; return ( ( TYPE_1 ) ( VAR_1 . METHOD_4 ( ) ) ) ; }","public TYPE_1 METHOD_1 ( int id ) { TYPE_2 VAR_1 = METHOD_2 ( ) ; VAR_2 . add ( TYPE_3 . METHOD_3 ( ""id"" , id ) ) ; return ( ( TYPE_1 ) ( VAR_1 . METHOD_4 ( ) ) ) ; }","['Insert Literal', 'Delete TypeAccess']",1797,['Update TypeReference'],"['Literal', 'TypeAccess']",['TypeReference'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
1514,1514,"public boolean METHOD_1 ( java.lang.Exception VAR_1 , java.lang.String VAR_2 , TYPE_1 < TYPE_2 > target , boolean VAR_3 ) { VAR_4 . METHOD_2 ( ) ; return false ; }","public boolean METHOD_1 ( java.lang.Exception VAR_1 , java.lang.String VAR_2 , TYPE_1 < TYPE_2 > target , boolean VAR_3 ) { return false ; }","['Delete TypeAccess', 'Delete Invocation']",1798,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1515,1515,public boolean METHOD_1 ( ) { TYPE_1 < TYPE_2 > VAR_1 = METHOD_2 ( ) . METHOD_3 ( ) . METHOD_4 ( VAR_2 class ) ; if ( VAR_1 != null ) { VAR_3 = VAR_1 . METHOD_5 ( ) ; } return ( VAR_3 ) != null ; },private boolean METHOD_1 ( ) { TYPE_1 < TYPE_2 > VAR_1 = METHOD_2 ( ) . METHOD_3 ( ) . METHOD_4 ( VAR_2 class ) ; if ( VAR_1 != null ) { VAR_3 = VAR_1 . METHOD_5 ( ) ; } return ( VAR_3 ) != null ; },['Update Wra'],1799,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1516,1516,"protected void METHOD_1 ( final TYPE_1 VAR_1 ) { VAR_2 . assertThat ( STRING_1 , VAR_1 , TYPE_2 . METHOD_2 ( ( ( TYPE_1 ) ( null ) ) ) ) ; }","protected void METHOD_1 ( final TYPE_1 VAR_1 ) { assertThat ( STRING_1 , VAR_1 , TYPE_2 . METHOD_2 ( ( ( TYPE_1 ) ( null ) ) ) ) ; }",['Update TypeAccess'],1800,['Delete TypeAccess'],['TypeAccess'],['TypeAccess'],Exact Match,1.0,0.0,0.0,0.0,0,1,1
1517,1517,"public boolean add ( TYPE_1 view , boolean VAR_1 , boolean VAR_2 ) { if ( METHOD_1 ( view , VAR_1 , VAR_2 , null ) ) { METHOD_2 ( view ) ; return true ; } return false ; }","public boolean add ( TYPE_1 view , boolean VAR_1 , boolean VAR_2 ) { if ( METHOD_1 ( view , VAR_1 , VAR_2 ) ) { METHOD_2 ( view ) ; return true ; } return false ; }",['Delete Literal'],1801,['Delete Invocation'],['Literal'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1518,1518,public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { return null ; },public abstract TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) ;,"['Insert Wra', 'Delete Literal', 'Delete Return']",1804,"['Insert Wra', 'Delete Invocation']","['Wra', 'Literal', 'Return']","['Wra', 'Invocation']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
1519,1519,public TYPE_1 METHOD_1 ( ) { try { return VAR_1 . METHOD_2 ( VAR_2 . String class ) ; } catch ( final TYPE_2 VAR_3 ) { throw VAR_3 ; } catch ( final java.lang.Exception VAR_3 ) { return null ; } },public TYPE_1 METHOD_1 ( ) { try { return c . METHOD_2 ( VAR_2 . String class ) ; } catch ( final TYPE_2 VAR_3 ) { throw VAR_3 ; } catch ( final java.lang.Exception VAR_3 ) { return null ; } },"['Insert FieldRead', 'Delete TypeAccess']",1805,['Update TypeAccess'],"['FieldRead', 'TypeAccess']",['TypeAccess'],GPT Missed Nodes,0.5,0.0,0.0,0.0,0,1,2
