Unnamed: 0,fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
849,849,protected void METHOD_1 ( double output ) { if ( ! ( METHOD_2 ( ) ) ) { METHOD_3 ( output ) ; } else { METHOD_3 ( 0 ) ; } },protected void METHOD_1 ( double output ) { if ( METHOD_2 ( ) ) { METHOD_3 ( output ) ; } else { METHOD_3 ( 0 ) ; } },"['Move Invocation', 'Delete UnaryOperator']",1125,['Delete Invocation'],"['Invocation', 'UnaryOperator']",['Invocation'],GPT Missed Nodes,0.5,0.0,0.0,0.0,0,1,2
850,850,public void METHOD_1 ( ) { if ( ( VAR_1 ) > 0 ) { if ( ( ( VAR_2 ) + 1 ) >= ( VAR_3 . length ) ) { throw new TYPE_1 ( ) ; } ( VAR_2 ) ++ ; VAR_1 = 0 ; } },public void METHOD_1 ( ) { if ( ( VAR_1 ) > 0 ) { if ( ( VAR_2 ) == ( VAR_3 . length ) ) { throw new TYPE_1 ( ) ; } ( VAR_2 ) ++ ; VAR_1 = 0 ; } },"['Update BinaryOperator', 'Move FieldRead', 'Delete Literal', 'Delete BinaryOperator']",1126,"['Delete Assignment', 'Update Assignment']","['BinaryOperator', 'FieldRead', 'Literal', 'BinaryOperator']","['Assignment', 'Assignment']",Partial Match,0.0,0.0,0.0,0.0,0,2,4
851,851,public void METHOD_1 ( java.lang.String VAR_1 ) { VAR_2 . setText ( VAR_1 ) ; if ( ! ( VAR_3 ) ) METHOD_2 ( ) ; VAR_4 = VAR_1 ; },public void METHOD_1 ( java.lang.String VAR_1 ) { VAR_2 . setText ( VAR_1 ) ; METHOD_2 ( ) ; VAR_4 = VAR_1 ; },"['Move Invocation', 'Delete FieldRead', 'Delete UnaryOperator', 'Delete Block', 'Delete If']",1127,['Delete Invocation'],"['Invocation', 'FieldRead', 'UnaryOperator', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.2,0.0,0.0,0.0,0,1,5
852,852,"public void METHOD_1 ( ) { if ( VAR_1 ) { TYPE_1 . METHOD_2 ( VAR_2 , STRING_1 ) ; return ; } METHOD_3 ( ) ; METHOD_4 ( ) ; }",public void METHOD_1 ( ) { METHOD_3 ( ) ; METHOD_4 ( ) ; },"['Delete FieldRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Return', 'Delete Block', 'Delete If']",1128,"['Delete Block', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Return']","['FieldRead', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation', 'Return', 'Block', 'If']","['Block', 'Invocation', 'TypeAccess', 'Invocation', 'Return']",GPT Missed Nodes,0.6666666666666666,0.8,0.5,0.6153846153846154,4,1,4
853,853,public void METHOD_1 ( ) { METHOD_2 ( ) . METHOD_3 ( ) ; METHOD_4 ( VAR_1 class ) ; METHOD_5 ( VAR_1 class ) ; },public void METHOD_1 ( ) { METHOD_4 ( VAR_1 class ) ; METHOD_5 ( VAR_1 class ) ; },"['Delete Invocation', 'Delete Invocation']",1131,['Delete Invocation'],"['Invocation', 'Invocation']",['Invocation'],Exact Match,1.0,1.0,0.5,0.6666666666666666,1,0,1
854,854,public void METHOD_1 ( ) { if ( ! ( TYPE_1 . METHOD_2 ( ) ) ) { TYPE_2 . METHOD_3 ( false ) ; } METHOD_4 ( ) ; METHOD_3 ( true ) ; },public void METHOD_1 ( ) { METHOD_3 ( true ) ; },"['Delete TypeAccess', 'Delete Invocation', 'Delete UnaryOperator', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete Block', 'Delete If', 'Delete Invocation']",1133,"['Delete Block', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']","['TypeAccess', 'Invocation', 'UnaryOperator', 'TypeAccess', 'Literal', 'Invocation', 'Block', 'If', 'Invocation']","['Block', 'Invocation', 'TypeAccess', 'Invocation', 'TypeAccess', 'Invocation']",GPT Missed Nodes,0.5,1.0,0.6666666666666666,0.8,6,0,3
855,855,protected void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = false ; try { if ( METHOD_2 ( ) ) { METHOD_3 ( ) ; } } finally { VAR_2 . METHOD_4 ( ) ; } },protected void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = false ; try { METHOD_3 ( ) ; } finally { VAR_2 . METHOD_4 ( ) ; } },"['Move Invocation', 'Delete Invocation', 'Delete Block', 'Delete If']",1135,['Delete Invocation'],"['Invocation', 'Invocation', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.25,0.4,1,0,3
856,856,"public int METHOD_1 ( TYPE_1 VAR_1 , TYPE_1 VAR_2 ) { if ( ( VAR_3 ) < ( VAR_4 ) ) { return - 1 ; } else if ( ( VAR_3 ) > ( VAR_4 ) ) { return 1 ; } return 0 ; }","public int METHOD_1 ( TYPE_1 VAR_1 , TYPE_1 VAR_2 ) { if ( ( VAR_3 ) < ( VAR_4 ) ) { return 1 ; } else if ( ( VAR_3 ) > ( VAR_4 ) ) { return - 1 ; } return 0 ; }","['Move Block', 'Move Block']",1136,"['Update UnaryOperator', 'Update UnaryOperator']","['Block', 'Block']","['UnaryOperator', 'UnaryOperator']",Partial Match,0.0,0.0,0.0,0.0,0,2,2
857,857,public static boolean METHOD_1 ( java.lang.String VAR_1 ) { return VAR_1 . METHOD_2 ( STRING_1 ) ; },public static boolean METHOD_1 ( java.lang.String VAR_1 ) { if ( VAR_1 . METHOD_2 ( STRING_1 ) ) { return true ; } else { return false ; } },"['Insert If', 'Move Invocation', 'Insert Block', 'Insert Block', 'Insert Return', 'Insert Return', 'Insert Literal', 'Insert Literal', 'Delete Return']",1137,"['Insert Invocation', 'Insert Return']","['If', 'Invocation', 'Block', 'Block', 'Return', 'Return', 'Literal', 'Literal', 'Return']","['Invocation', 'Return']",GPT Missed Nodes,0.4,0.5,0.1111111111111111,0.1818181818181818,1,1,8
858,858,"public java.lang.String toString ( ) { return java.lang.String.format ( STRING_1 , this . METHOD_1 ( ) , this . METHOD_2 ( ) , this . METHOD_3 ( ) , this . METHOD_4 ( ) , this . METHOD_5 ( ) ) ; }","public java.lang.String toString ( ) { return java.lang.String.format ( STRING_1 , this . METHOD_1 ( ) , this . METHOD_3 ( ) , this . METHOD_2 ( ) , this . METHOD_4 ( ) , this . METHOD_5 ( ) ) ; }",['Move Invocation'],1138,"['Move Invocation', 'Move Invocation']",['Invocation'],"['Invocation', 'Invocation']",Exact Match,1.0,0.5,1.0,0.6666666666666666,1,1,0
859,859,"public TYPE_1 METHOD_1 ( java.lang.Long VAR_1 , java.lang.String name ) { return TYPE_1 . METHOD_2 ( ) . METHOD_3 ( ( ( ( STRING_1 + name ) + STRING_2 ) + VAR_1 ) ) . build ( ) ; }","public TYPE_1 METHOD_1 ( int VAR_1 , java.lang.String name ) { return TYPE_1 . METHOD_2 ( ) . METHOD_3 ( ( ( ( STRING_1 + name ) + STRING_2 ) + VAR_1 ) ) . build ( ) ; }",['Update TypeReference'],1141,['Update TypeReference'],['TypeReference'],['TypeReference'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
860,860,public TYPE_1 METHOD_1 ( ) { return this . METHOD_2 ( ) . get ( this . METHOD_2 ( ) . size ( ) ) ; },public TYPE_1 METHOD_1 ( ) { return this . METHOD_2 ( ) . get ( ( ( this . METHOD_2 ( ) . size ( ) ) + 1 ) ) ; },"['Insert BinaryOperator', 'Move Invocation', 'Insert Literal']",1144,"['Insert BinaryOperator', 'Insert Literal']","['BinaryOperator', 'Invocation', 'Literal']","['BinaryOperator', 'Literal']",GPT Missed Nodes,0.6666666666666666,1.0,0.6666666666666666,0.8,2,0,1
861,861,public int METHOD_1 ( int VAR_1 ) { if ( VAR_2 ) { return VAR_1 ; } if ( VAR_1 < ( VAR_3 . length ) ) { return VAR_4 [ VAR_1 ] ; } else { return 0 ; } },public int METHOD_1 ( int VAR_1 ) { if ( VAR_2 ) { return VAR_1 ; } else { if ( VAR_1 < ( VAR_3 . length ) ) { return VAR_4 [ VAR_1 ] ; } else { return 0 ; } } },"['Insert Block', 'Move If']",1145,"['Insert Return', 'Insert Return', 'Delete Return', 'Delete Return']","['Block', 'If']","['Return', 'Return', 'Return', 'Return']",Partial Match,0.0,0.0,0.0,0.0,0,4,2
862,862,public void execute ( TYPE_1 VAR_1 ) { if ( ( VAR_2 ) == ( VAR_3 ) ) { TYPE_2 . METHOD_1 ( VAR_4 . remove ( value ) ) ; } else { VAR_5 . assertTrue ( VAR_4 . remove ( value ) ) ; } },public void execute ( TYPE_1 VAR_1 ) { VAR_5 . assertTrue ( VAR_4 . remove ( value ) ) ; },"['Move Invocation', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete FieldRead', 'Delete Invocation', 'Delete Invocation', 'Delete Block', 'Delete Block', 'Delete If']",1146,"['Delete Assignment', 'Delete Invocation']","['Invocation', 'FieldRead', 'FieldRead', 'BinaryOperator', 'TypeAccess', 'TypeAccess', 'FieldRead', 'Invocation', 'Invocation', 'Block', 'Block', 'If']","['Assignment', 'Invocation']",Partial Match,0.14285714285714285,0.5,0.08333333333333333,0.14285714285714285,1,1,11
863,863,protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; if ( VAR_1 . METHOD_2 ( ) ) { VAR_1 . METHOD_3 ( ) ; } },protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; },"['Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",1147,['Delete Invocation'],"['TypeAccess', 'Invocation', 'TypeAccess', 'Invocation', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.25,1.0,0.16666666666666666,0.2857142857142857,1,0,5
864,864,"private void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ! ( this . VAR_2 ) ) { if ( ( TYPE_2 . METHOD_2 ( this , STRING_1 ) ) == 0 ) { java.lang.System.exit ( 0 ) ; } } }","private void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( TYPE_2 . METHOD_2 ( this , STRING_1 ) ) == 0 ) { java.lang.System.exit ( 0 ) ; } }","['Move If', 'Delete ThisAccess', 'Delete FieldRead', 'Delete UnaryOperator', 'Delete Block', 'Delete If']",1148,['Delete Invocation'],"['If', 'ThisAccess', 'FieldRead', 'UnaryOperator', 'Block', 'If']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,6
865,865,"private int METHOD_1 ( ) { return VAR_1 . min ( VAR_2 , TYPE_1 . METHOD_2 ( ) ) ; }","private int METHOD_1 ( ) { return VAR_1 . min ( VAR_2 , ( ( TYPE_1 . METHOD_2 ( ) ) + 1 ) ) ; }","['Insert BinaryOperator', 'Move Invocation', 'Insert Literal']",1149,['Insert UnaryOperator'],"['BinaryOperator', 'Invocation', 'Literal']",['UnaryOperator'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
866,866,public java.util.Set < TYPE_1 > METHOD_1 ( ) { if ( ( VAR_1 ) == null ) return new java.util.HashSet < TYPE_1 > ( ) ; return VAR_1 ; },public java.util.Set < TYPE_1 > METHOD_1 ( ) { return VAR_1 ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete ConstructorCall', 'Delete Return', 'Delete Block', 'Delete If']",1151,"['Delete LocalVariable', 'Delete Return', 'Delete Invocation', 'Delete TypeReference']","['FieldRead', 'Literal', 'BinaryOperator', 'ConstructorCall', 'Return', 'Block', 'If']","['LocalVariable', 'Return', 'Invocation', 'TypeReference']",Partial Match,0.1,0.25,0.14285714285714285,0.18181818181818182,1,3,6
867,867,"public boolean METHOD_1 ( boolean VAR_1 , TYPE_1 VAR_2 ) { return false ; }","public boolean METHOD_1 ( boolean VAR_1 , TYPE_1 VAR_2 ) { if ( VAR_2 == null ) return false ; return false ; }","['Insert If', 'Insert BinaryOperator', 'Insert Block', 'Insert VariableRead', 'Insert Literal', 'Insert Return', 'Insert Literal']",1152,['Insert Invocation'],"['If', 'BinaryOperator', 'Block', 'VariableRead', 'Literal', 'Return', 'Literal']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,7
868,868,public void METHOD_1 ( android.view.View view ) { if ( METHOD_2 ( ) ) { METHOD_3 ( ) ; } },public void METHOD_1 ( android.view.View view ) { METHOD_3 ( ) ; },"['Move Invocation', 'Delete Invocation', 'Delete Block', 'Delete If']",1153,['Delete Invocation'],"['Invocation', 'Invocation', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.25,0.4,1,0,3
869,869,public void METHOD_1 ( ) { super . METHOD_1 ( ) ; if ( VAR_1 ) return ; VAR_2 . METHOD_2 ( ) ; },public void METHOD_1 ( ) { if ( VAR_1 ) return ; VAR_2 . METHOD_2 ( ) ; super . METHOD_1 ( ) ; },['Move Invocation'],1154,['Move Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
870,870,"public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { TYPE_1 VAR_2 ; int VAR_3 = METHOD_2 ( VAR_1 ) ; VAR_2 = METHOD_3 ( METHOD_4 ( VAR_3 , STRING_1 ) ) ; return VAR_2 ; }",public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { TYPE_1 VAR_2 ; int VAR_3 = METHOD_2 ( VAR_1 ) ; VAR_2 = METHOD_3 ( METHOD_4 ( VAR_3 ) ) ; return VAR_2 ; },['Delete TypeAccess'],1155,['Delete VariableRead'],['TypeAccess'],['VariableRead'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
871,871,"public void METHOD_1 ( int index , int VAR_1 ) throws TYPE_1 , TYPE_2 { TYPE_3 VAR_2 = METHOD_2 ( VAR_1 ) ; VAR_3 . METHOD_1 ( VAR_2 . METHOD_3 ( ) . get ( index ) . VAR_4 ) ; VAR_2 . METHOD_1 ( index ) ; }","public void METHOD_1 ( int index , int VAR_1 ) throws TYPE_1 , TYPE_2 { TYPE_3 VAR_2 = METHOD_2 ( VAR_1 ) ; VAR_2 . METHOD_1 ( index ) ; VAR_3 . METHOD_1 ( VAR_2 . METHOD_3 ( ) . get ( index ) . VAR_4 ) ; }",['Move Invocation'],1156,['Move Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
872,872,public double METHOD_1 ( ) { return ( ( int ) ( java.lang.Math.round ( ( ( VAR_1 ) * ( VAR_2 ) ) ) ) ) ; },public double METHOD_1 ( ) { return VAR_1 ; },"['Move FieldRead', 'Delete TypeReference', 'Delete TypeAccess', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Invocation']",1157,"['Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation', 'Delete VariableRead', 'Delete VariableRead']","['FieldRead', 'TypeReference', 'TypeAccess', 'FieldRead', 'BinaryOperator', 'Invocation']","['TypeAccess', 'Invocation', 'Invocation', 'Invocation', 'VariableRead', 'VariableRead']",Partial Match,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,4,4
873,873,public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; if ( ( ( VAR_2 . p ) != null ) && ( VAR_3 . METHOD_3 ( ) ) ) { VAR_4 . METHOD_4 ( ) ; } },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",1158,['Delete Block'],"['FieldRead', 'Literal', 'BinaryOperator', 'TypeAccess', 'Invocation', 'BinaryOperator', 'TypeAccess', 'Invocation', 'Block', 'If']",['Block'],GPT Missed Nodes,0.14285714285714285,1.0,0.1,0.18181818181818182,1,0,9
874,874,"public void METHOD_1 ( android.view.View VAR_1 ) { if ( VAR_2 != null ) { VAR_2 . METHOD_2 ( STRING_1 , 0 ) ; VAR_3 . commit ( ) ; } VAR_4 . METHOD_3 ( ) ; }",public void METHOD_1 ( android.view.View VAR_1 ) { VAR_4 . METHOD_3 ( ) ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",1159,"['Delete Invocation', 'Delete Invocation']","['FieldRead', 'Literal', 'BinaryOperator', 'TypeAccess', 'TypeAccess', 'Literal', 'Invocation', 'TypeAccess', 'Invocation', 'Block', 'If']","['Invocation', 'Invocation']",GPT Missed Nodes,0.14285714285714285,1.0,0.18181818181818182,0.3076923076923077,2,0,9
875,875,public void METHOD_1 ( TYPE_1 VAR_1 ) { int VAR_2 = VAR_1 . METHOD_2 ( ) ; if ( VAR_3 . METHOD_3 ( ) ) VAR_3 . METHOD_4 ( VAR_2 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { int VAR_2 = VAR_1 . METHOD_2 ( ) ; VAR_3 . METHOD_4 ( VAR_2 ) ; },"['Move Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",1161,['Delete Invocation'],"['Invocation', 'TypeAccess', 'Invocation', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.25,1.0,0.2,0.33333333333333337,1,0,4
876,876,"protected void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { METHOD_2 ( VAR_1 ) ; super . METHOD_1 ( VAR_1 ) ; }","protected void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_1 ) ; }",['Move Invocation'],1163,['Move Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
877,877,public void METHOD_1 ( ) { if ( ! ( VAR_1 ) ) { METHOD_2 ( true ) ; } VAR_2 . METHOD_3 ( this ) ; },public void METHOD_1 ( ) { METHOD_2 ( true ) ; VAR_2 . METHOD_3 ( this ) ; },"['Move Invocation', 'Delete FieldRead', 'Delete UnaryOperator', 'Delete Block', 'Delete If']",1164,['Delete Invocation'],"['Invocation', 'FieldRead', 'UnaryOperator', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.2,0.0,0.0,0.0,0,1,5
878,878,"public void METHOD_1 ( int VAR_1 , int VAR_2 , TYPE_1 context ) { TYPE_2 . METHOD_2 ( context . METHOD_3 ( ) ) ; VAR_3 . METHOD_4 ( context , VAR_2 ) ; VAR_4 . METHOD_1 ( VAR_1 , context ) ; }","public void METHOD_1 ( int VAR_1 , TYPE_1 context ) { VAR_4 . METHOD_1 ( VAR_1 , context ) ; }","['Delete TypeReference', 'Delete Parameter', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete TypeAccess', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation']",1165,"['Delete Parameter', 'Delete Parameter', 'Delete Invocation', 'Delete Invocation']","['TypeReference', 'Parameter', 'TypeAccess', 'VariableRead', 'Invocation', 'Invocation', 'TypeAccess', 'VariableRead', 'VariableRead', 'Invocation']","['Parameter', 'Parameter', 'Invocation', 'Invocation']",GPT Missed Nodes,0.4,0.75,0.3,0.4285714285714285,3,1,7
879,879,public static void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( STRING_1 ) ; VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_1 . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( ) ; VAR_1 . METHOD_5 ( true ) ; },public static void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( STRING_1 ) ; VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_1 . METHOD_3 ( ) . VAR_1 . METHOD_4 ( ) ; VAR_1 . METHOD_5 ( true ) ; },"['Insert FieldRead', 'Move Invocation', 'Delete VariableRead']",1166,['Insert Invocation'],"['FieldRead', 'Invocation', 'VariableRead']",['Invocation'],GPT Missed Nodes,0.3333333333333333,0.0,0.0,0.0,0,1,3
880,880,"private static void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 == null ) throw new TYPE_2 ( STRING_1 ) ; VAR_2 = new TYPE_3 ( VAR_3 , VAR_4 , VAR_5 ) ; }","private static void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 == null ) throw new TYPE_2 ( STRING_1 ) ; VAR_2 = new TYPE_3 ( VAR_3 , VAR_5 , VAR_4 ) ; }",['Move FieldRead'],1168,['Move VariableRead'],['FieldRead'],['VariableRead'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
881,881,"public TYPE_1 put ( String key , TYPE_1 value ) { ( length ) ++ ; return super . put ( key , value ) ; }","public void put ( String key , TYPE_1 value ) { ( length ) ++ ; super . put ( key , value ) ; }","['Update TypeReference', 'Move Invocation', 'Delete Return']",1169,"['Update TypeReference', 'Delete Assignment', 'Delete FieldWrite', 'Insert TypeAccess']","['TypeReference', 'Invocation', 'Return']","['TypeReference', 'Assignment', 'FieldWrite', 'TypeAccess']",Partial Match,0.16666666666666666,0.25,0.3333333333333333,0.28571428571428575,1,3,2
882,882,"private static void METHOD_1 ( ) { VAR_1 = new java.util.HashMap < java.lang.String , TYPE_1 > ( ) ; for ( TYPE_1 VAR_2 : VAR_3 ) { VAR_4 . put ( VAR_5 . getName ( ) . toLowerCase ( ) , VAR_2 ) ; } }","private static void METHOD_1 ( ) { VAR_1 = new java.util.HashMap < java.lang.String , TYPE_1 > ( ) ; for ( TYPE_1 VAR_2 : VAR_3 ) { VAR_4 . put ( VAR_5 . getName ( ) , VAR_2 ) ; } }","['Update Invocation', 'Move Invocation', 'Move TypeAccess', 'Move VariableRead', 'Delete Invocation']",1170,['Delete Invocation'],"['Invocation', 'Invocation', 'TypeAccess', 'VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.2,0.33333333333333337,1,0,4
883,883,public boolean METHOD_1 ( TYPE_1 VAR_1 ) { return ( VAR_1 != null ) && ( METHOD_2 ( VAR_1 ) ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 != null ) METHOD_2 ( VAR_1 ) ; },"['Update TypeReference', 'Insert If', 'Move BinaryOperator', 'Insert Block', 'Move Invocation', 'Delete BinaryOperator', 'Delete Return']",1172,"['Update TypeAccess', 'Delete Return', 'Insert Invocation']","['TypeReference', 'If', 'BinaryOperator', 'Block', 'Invocation', 'BinaryOperator', 'Return']","['TypeAccess', 'Return', 'Invocation']",Partial Match,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.2,1,2,6
884,884,"public void METHOD_1 ( ) { super . METHOD_1 ( ) ; VAR_1 = TYPE_1 . METHOD_2 ( ( ( VAR_1 ) - 1 ) , 0 ) ; if ( ( VAR_1 ) == 0 ) { this . METHOD_3 ( ) ; } }","public void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( ( ( VAR_1 ) - 1 ) , 0 ) ; if ( ( VAR_1 ) == 0 ) { this . METHOD_3 ( ) ; } super . METHOD_1 ( ) ; }",['Move Invocation'],1174,['Move Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
885,885,public TYPE_1 get ( java.lang.String id ) { if ( VAR_1 . startsWith ( STRING_1 ) ) { return VAR_2 . get ( id ) ; } else { return VAR_2 . get ( ( STRING_1 + id ) ) ; } },public TYPE_1 get ( java.lang.String id ) { return VAR_2 . get ( id ) ; },"['Move Return', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Invocation', 'Delete Return', 'Delete Block', 'Delete If']",1175,['Delete Invocation'],"['Return', 'TypeAccess', 'TypeAccess', 'Invocation', 'Block', 'TypeAccess', 'FieldRead', 'VariableRead', 'BinaryOperator', 'Invocation', 'Return', 'Block', 'If']",['Invocation'],GPT Missed Nodes,0.125,1.0,0.07692307692307693,0.14285714285714288,1,0,12
886,886,"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_1 . METHOD_2 ( ) ; METHOD_3 ( new android.content.Intent ( METHOD_4 ( ) , VAR_3 class ) ) ; METHOD_5 ( ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_1 . METHOD_2 ( ) ; METHOD_5 ( ) ; METHOD_3 ( new android.content.Intent ( METHOD_4 ( ) , VAR_3 class ) ) ; }",['Move Invocation'],1176,['Move Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
887,887,public java.lang.String METHOD_1 ( ) { TYPE_1 VAR_1 = METHOD_2 ( ) . METHOD_3 ( ) ; if ( VAR_1 != null ) { return VAR_2 . getName ( ) ; } return STRING_1 ; },public java.lang.String METHOD_1 ( ) { TYPE_1 VAR_1 = METHOD_2 ( ) . METHOD_3 ( ) ; if ( VAR_1 != null ) { VAR_2 . getName ( ) ; } return STRING_1 ; },"['Move Invocation', 'Delete Return']",1177,['Delete Return'],"['Invocation', 'Return']",['Return'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
888,888,public void METHOD_1 ( java.lang.String name ) { if ( name != null ) this . fileName = TYPE_1 . METHOD_2 ( name ) . METHOD_3 ( ) ; },public void METHOD_1 ( java.lang.String name ) { if ( name != null ) this . fileName = name . METHOD_3 ( ) ; },"['Update Invocation', 'Move Invocation', 'Delete TypeAccess', 'Delete Invocation']",1178,"['Delete Invocation', 'Delete TypeAccess']","['Invocation', 'Invocation', 'TypeAccess', 'Invocation']","['Invocation', 'TypeAccess']",Exact Match,1.0,1.0,0.5,0.6666666666666666,2,0,2
889,889,"public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_2 . METHOD_2 ( VAR_3 , VAR_4 , VAR_5 ) ; METHOD_3 ( ) ; }",public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_3 ( ) ; },"['Delete ThisAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",1179,['Delete Invocation'],"['ThisAccess', 'FieldRead', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.25,1.0,0.16666666666666666,0.2857142857142857,1,0,5
890,890,"private void METHOD_1 ( ) throws java.lang.Exception , TYPE_1 , TYPE_2 { METHOD_2 ( ) ; METHOD_3 ( ) ; METHOD_4 ( ) ; METHOD_5 ( ) ; }","private void METHOD_1 ( ) throws java.lang.Exception , TYPE_1 , TYPE_2 { METHOD_3 ( ) ; METHOD_2 ( ) ; METHOD_4 ( ) ; METHOD_5 ( ) ; }",['Move Invocation'],1181,['Move Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
