fixed,buggy,baseline_ast_gumtree,line_id_tp_dataset
"public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_2 ( true ) ; } VAR_2 = null ; VAR_3 = null ; VAR_4 = null ; VAR_5 = false ; METHOD_3 ( false , null ) ; }","public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_2 ( true ) ; } VAR_2 = null ; VAR_3 = null ; VAR_4 = null ; METHOD_3 ( false , null ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",580
"public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = 1 ; java.util.ArrayList < TYPE_2 > VAR_3 = TYPE_3 . METHOD_2 ( STRING_1 , 0 ) ; METHOD_3 ( VAR_3 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { java.util.ArrayList < TYPE_2 > VAR_3 = TYPE_3 . METHOD_2 ( STRING_1 , 0 ) ; METHOD_3 ( VAR_3 ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",581
protected void delete ( TYPE_1 VAR_1 ) throws TYPE_2 { java.lang.String VAR_2 = METHOD_1 ( VAR_1 ) ; if ( VAR_2 != null ) { VAR_3 . METHOD_2 ( VAR_4 ) ; VAR_4 = VAR_2 ; } },protected void delete ( TYPE_1 VAR_1 ) throws TYPE_2 { java.lang.String VAR_2 = METHOD_1 ( VAR_1 ) ; if ( VAR_2 != null ) { VAR_3 . METHOD_2 ( VAR_2 ) ; } },"['Move VariableRead', 'Delete TypeAccess', 'Delete FieldWrite', 'Delete Assignment']",585
"public void METHOD_1 ( ) { if ( VAR_1 ) TYPE_1 . METHOD_2 ( VAR_2 , STRING_1 ) ; VAR_3 . METHOD_3 ( VAR_4 , new TYPE_2 ( ) ) ; VAR_5 = false ; }","public void METHOD_1 ( ) { if ( VAR_1 ) TYPE_1 . METHOD_2 ( VAR_2 , STRING_1 ) ; VAR_3 . METHOD_3 ( VAR_4 , new TYPE_2 ( ) ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",586
private void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( ) ; VAR_1 = null ; } },private void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( ) ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",589
public synchronized void init ( TYPE_1 VAR_1 ) { super . init ( VAR_1 ) ; VAR_2 = VAR_1 . METHOD_1 ( ) ; VAR_3 = VAR_1 . METHOD_2 ( ) ; VAR_4 = VAR_1 . METHOD_3 ( ) ; VAR_5 = VAR_1 . METHOD_4 ( ) ; },public synchronized void init ( TYPE_1 VAR_1 ) { super . init ( VAR_1 ) ; VAR_2 = VAR_1 . METHOD_1 ( ) ; VAR_3 = VAR_1 . METHOD_2 ( ) ; VAR_5 = VAR_1 . METHOD_4 ( ) ; },"['Delete FieldWrite', 'Delete VariableRead', 'Delete Invocation', 'Delete Assignment']",590
"public void METHOD_1 ( ) { new java.lang.Thread ( VAR_1 ) . start ( ) ; VAR_2 = new TYPE_1 ( this , VAR_3 , VAR_4 ) ; VAR_2 . METHOD_2 ( ) ; }",public void METHOD_1 ( ) { new java.lang.Thread ( VAR_1 ) . start ( ) ; VAR_2 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete ThisAccess', 'Delete FieldRead', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Assignment']",591
public void METHOD_1 ( ) { if ( VAR_1 ) { VAR_1 = false ; ( VAR_2 ) ++ ; METHOD_2 ( true ) ; METHOD_3 ( true ) ; VAR_3 = false ; VAR_4 = false ; VAR_5 = null ; } super . METHOD_1 ( ) ; },public void METHOD_1 ( ) { if ( VAR_1 ) { VAR_1 = false ; ( VAR_2 ) ++ ; METHOD_2 ( true ) ; METHOD_3 ( true ) ; VAR_3 = false ; VAR_4 = false ; } super . METHOD_1 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",592
public void METHOD_1 ( ) { this . VAR_1 = this . VAR_2 ; switch ( VAR_3 ) { case VAR_4 : this . parameters = METHOD_2 ( ) ; break ; case VAR_5 : this . parameters = METHOD_3 ( ) ; break ; } },public void METHOD_1 ( ) { this . VAR_1 = this . VAR_2 ; switch ( VAR_3 ) { case VAR_4 : METHOD_2 ( ) ; break ; case VAR_5 : METHOD_3 ( ) ; break ; } this . parameters = METHOD_2 ( ) ; },"['Move Assignment', 'Insert Invocation', 'Move Invocation', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Assignment']",593
"public boolean METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 , int VAR_3 ) { VAR_4 = false ; return ( ( VAR_5 ) != null ) && ( VAR_5 . METHOD_1 ( this , VAR_2 , VAR_3 ) ) ; }","public boolean METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 , int VAR_3 ) { return ( ( VAR_5 ) != null ) && ( VAR_5 . METHOD_1 ( this , VAR_2 , VAR_3 ) ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",594
"public boolean METHOD_1 ( android.view.View view , TYPE_1 VAR_1 , boolean VAR_2 ) { VAR_3 = METHOD_2 ( ) . METHOD_3 ( ) ; VAR_4 . replace ( VAR_5 , new TYPE_2 ( ) ) ; VAR_4 . commit ( ) ; return false ; }","public boolean METHOD_1 ( android.view.View view , TYPE_1 VAR_1 , boolean VAR_2 ) { VAR_4 . add ( VAR_5 , new TYPE_2 ( ) ) ; VAR_4 . commit ( ) ; return false ; }","['Update Invocation', 'Delete FieldWrite', 'Delete Invocation', 'Delete Invocation', 'Delete Assignment']",595
TYPE_1 METHOD_1 ( int VAR_1 ) { this . VAR_2 = this . VAR_1 = VAR_1 ; return this ; },TYPE_1 METHOD_1 ( int VAR_1 ) { this . VAR_1 = VAR_1 ; return this ; },"['Move Assignment', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Assignment']",596
private void METHOD_1 ( ) { if ( VAR_1 . get ( ) . METHOD_2 ( ) ) { VAR_2 = true ; VAR_3 = true ; METHOD_3 ( null ) ; VAR_4 . METHOD_4 ( VAR_5 ) ; } },private void METHOD_1 ( ) { if ( VAR_1 . get ( ) . METHOD_2 ( ) ) { VAR_2 = true ; METHOD_3 ( null ) ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",597
public void METHOD_1 ( java.lang.Integer VAR_1 ) { if ( VAR_1 != null ) { VAR_2 = null ; this . VAR_1 = VAR_1 ; VAR_3 = VAR_4 . METHOD_2 ( VAR_1 ) ; this . VAR_5 = VAR_3 . METHOD_3 ( ) ; } },public void METHOD_1 ( java.lang.Integer VAR_1 ) { if ( VAR_1 != null ) { this . VAR_1 = VAR_1 ; VAR_3 = VAR_4 . METHOD_2 ( VAR_1 ) ; this . VAR_5 = VAR_3 . METHOD_3 ( ) ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",599
public void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 ) { if ( ( VAR_1 == null ) || ( ( VAR_2 . size ( ) ) == 0 ) ) { return ; } VAR_3 . METHOD_2 ( VAR_1 ) ; METHOD_3 ( ) ; },public void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 ) { if ( ( VAR_1 == null ) || ( ( VAR_2 . size ( ) ) == 0 ) ) { return ; } VAR_3 = VAR_1 ; METHOD_3 ( ) ; },"['Insert Assignment', 'Insert FieldWrite', 'Move VariableRead', 'Delete TypeAccess', 'Delete Invocation']",600
"public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = new TYPE_1 ( 1 , INT_1 , INT_2 , INT_3 ) ; }",public void METHOD_1 ( ) throws java.lang.Exception { },"['Delete FieldWrite', 'Delete Literal', 'Delete FieldRead', 'Delete FieldRead', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Assignment']",601
public TYPE_1 build ( ) { TYPE_2 . METHOD_1 ( VAR_1 ) ; if ( ( VAR_2 ) == null ) { VAR_2 = TYPE_3 . METHOD_2 ( ) ; } return new TYPE_1 ( this ) ; },public TYPE_1 build ( ) { TYPE_2 . METHOD_1 ( VAR_1 ) ; return new TYPE_1 ( this ) ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment', 'Delete Block', 'Delete If']",602
"public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { TYPE_1 . METHOD_2 ( VAR_1 , this ) ; } if ( ( VAR_2 ) != null ) { VAR_2 . METHOD_3 ( ) ; VAR_3 = false ; } }","public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { TYPE_1 . METHOD_2 ( VAR_1 , this ) ; } if ( ( VAR_2 ) != null ) { VAR_2 . METHOD_3 ( ) ; } }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",603
public void METHOD_1 ( ) { METHOD_2 ( ) ; },public void METHOD_1 ( ) { METHOD_2 ( ) ; sum = 0 ; },"['Insert Assignment', 'Insert FieldWrite', 'Insert Literal']",604
private void METHOD_1 ( ) { VAR_1 = 0 ; VAR_2 = new java.util.ArrayList < > ( ) ; VAR_3 . METHOD_2 ( VAR_2 ) ; METHOD_3 ( 0 ) ; },private void METHOD_1 ( ) { VAR_2 = new java.util.ArrayList < > ( ) ; VAR_3 . METHOD_2 ( VAR_2 ) ; METHOD_3 ( 0 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",606
public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = METHOD_2 ( ) . METHOD_3 ( false ) ; VAR_2 = new TYPE_1 ( METHOD_2 ( ) ) ; },public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = METHOD_2 ( ) . METHOD_3 ( false ) ; },"['Delete FieldWrite', 'Delete Invocation', 'Delete ConstructorCall', 'Delete Assignment']",607
public void METHOD_1 ( ) throws java.lang.Exception { METHOD_2 ( ) ; VAR_1 = null ; },public void METHOD_1 ( ) throws java.lang.Exception { METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",608
"public void METHOD_1 ( java.lang.String name , java.lang.String VAR_1 , java.lang.String VAR_2 ) { VAR_3 = new TYPE_1 ( name , VAR_1 , VAR_2 ) ; VAR_4 = true ; }","public void METHOD_1 ( java.lang.String name , java.lang.String VAR_1 , java.lang.String VAR_2 ) { VAR_3 = new TYPE_1 ( name , VAR_1 , VAR_2 ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",609
public void METHOD_1 ( java.lang.String filename ) { this . filename = filename ; data . METHOD_1 ( filename ) ; },public void METHOD_1 ( java.lang.String filename ) { data . METHOD_1 ( filename ) ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",610
protected void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; if ( ( VAR_2 ) != null ) { if ( ( VAR_3 ) == null ) { VAR_2 . METHOD_3 ( ) ; VAR_2 = null ; } } METHOD_4 ( ) ; },protected void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; METHOD_4 ( ) ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If', 'Delete Block', 'Delete If']",611
public void METHOD_1 ( long VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 . setText ( ( STRING_1 + ( VAR_1 / INT_1 ) ) ) ; VAR_4 = VAR_1 ; },public void METHOD_1 ( long VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 . setText ( ( STRING_1 + ( VAR_1 / INT_1 ) ) ) ; },"['Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",612
public TYPE_1 METHOD_1 ( int value ) { this . VAR_1 = value ; if ( value < 0 ) { this . VAR_2 = - 1 ; } else { this . VAR_2 = 1 ; } return this ; },public TYPE_1 METHOD_1 ( int value ) { this . VAR_1 = value ; if ( value < 0 ) { this . VAR_2 = - 1 ; } return this ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block']",614
public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_2 ( VAR_2 . getData ( STRING_1 ) ) ; },public void METHOD_1 ( ) { },"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation']",615
public TYPE_1 METHOD_1 ( ) throws java.lang.Exception { VAR_1 = VAR_2 ; VAR_2 = METHOD_2 ( ) ; return VAR_2 ; },public TYPE_1 METHOD_1 ( ) throws java.lang.Exception { VAR_2 = METHOD_2 ( ) ; return VAR_2 ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",616
public static void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 = VAR_1 . METHOD_2 ( ) . METHOD_2 ( ) . contains ( STRING_1 ) ; TYPE_2 . METHOD_3 ( ) ; },public static void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 ; TYPE_2 . METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",617
"public void METHOD_1 ( int VAR_1 , TYPE_1 [ ] VAR_2 , byte [ ] VAR_3 , java.lang.Throwable error ) { java.lang.System.out.println ( STRING_1 ) ; this . VAR_4 = true ; }","public void METHOD_1 ( int VAR_1 , TYPE_1 [ ] VAR_2 , byte [ ] VAR_3 , java.lang.Throwable error ) { java.lang.System.out.println ( STRING_1 ) ; }","['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",618
public void METHOD_1 ( TYPE_1 view ) { TYPE_2 . METHOD_2 ( VAR_1 ) ; METHOD_3 ( false ) ; VAR_2 . setText ( ( ( VAR_2 . getText ( ) ) + STRING_1 ) ) ; VAR_3 = false ; VAR_4 = true ; },public void METHOD_1 ( TYPE_1 view ) { TYPE_2 . METHOD_2 ( VAR_1 ) ; METHOD_3 ( false ) ; VAR_2 . setText ( ( ( VAR_2 . getText ( ) ) + STRING_1 ) ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",619
public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = TYPE_1 . METHOD_2 ( ) ; VAR_2 = TYPE_2 . METHOD_3 ( ) ; VAR_3 = new TYPE_3 ( VAR_2 ) ; },public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = TYPE_1 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment', 'Delete FieldWrite', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Assignment']",620
public java.lang.String METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; VAR_2 = new TYPE_2 ( ) ; return STRING_1 ; },public java.lang.String METHOD_1 ( ) { return STRING_1 ; },"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment']",621
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 . METHOD_2 ( ) ; VAR_3 . METHOD_3 ( VAR_2 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_3 . METHOD_3 ( VAR_1 . METHOD_2 ( ) ) ; },"['Move Invocation', 'Delete FieldWrite', 'Delete Assignment', 'Delete TypeAccess']",622
"public void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = VAR_1 . METHOD_2 ( VAR_3 , false ) ; VAR_4 = VAR_1 . METHOD_2 ( VAR_5 , false ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = VAR_1 . METHOD_2 ( VAR_3 , false ) ; }","['Delete FieldWrite', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete Assignment']",624
private void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( ) . METHOD_3 ( new TYPE_2 ( this ) ) . build ( ) ; },private void METHOD_1 ( ) { },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete ThisAccess', 'Delete ConstructorCall', 'Delete Invocation', 'Delete Invocation', 'Delete Assignment']",626
public void METHOD_1 ( ) { VAR_1 = 0 ; if ( ( VAR_2 ) == 0 ) { VAR_3 = VAR_4 . get ( 0 ) ; } else { VAR_3 = VAR_2 ; } VAR_5 = VAR_6 . get ( 0 ) ; VAR_7 = true ; },public void METHOD_1 ( ) { VAR_1 = 0 ; if ( ( VAR_2 ) == 0 ) { VAR_3 = VAR_4 . get ( 0 ) ; } else { VAR_3 = VAR_2 ; } VAR_5 = VAR_6 . get ( 0 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",627
"public void METHOD_1 ( int VAR_1 , int VAR_2 ) { this . VAR_1 = VAR_1 ; this . VAR_2 = VAR_2 ; this . VAR_3 = INT_1 ; this . VAR_4 = INT_2 ; }","public void METHOD_1 ( int VAR_1 , int VAR_2 ) { this . VAR_1 = VAR_1 ; this . VAR_2 = VAR_2 ; this . VAR_3 = INT_1 ; }","['Delete ThisAccess', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",628
"public void METHOD_1 ( int VAR_1 , int height ) { VAR_2 = new TYPE_1 ( VAR_1 , height , VAR_3 ) ; VAR_4 = null ; update ( ) ; }","public void METHOD_1 ( int VAR_1 , int height ) { VAR_2 = new TYPE_1 ( VAR_1 , height , VAR_3 ) ; update ( ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",629
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = true ; METHOD_2 ( VAR_1 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_1 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",631
"public void METHOD_1 ( long VAR_1 ) { if ( ( params ) == null ) { params = new TYPE_1 ( ) ; } params . METHOD_2 ( VAR_2 , ( ( int ) ( VAR_1 ) ) ) ; }","public void METHOD_1 ( long VAR_1 ) { params . METHOD_2 ( VAR_2 , ( ( int ) ( VAR_1 ) ) ) ; }","['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete Block', 'Delete If']",632
public static void METHOD_1 ( ) { VAR_1 = null ; VAR_2 = null ; },public static void METHOD_1 ( ) { VAR_1 = null ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",633
private java.lang.String METHOD_1 ( ) { VAR_1 = true ; VAR_2 = false ; VAR_3 . METHOD_2 ( ) ; VAR_4 = 0 ; VAR_5 . METHOD_3 ( 0 ) ; VAR_6 = STRING_1 ; return METHOD_4 ( ) ; },private java.lang.String METHOD_1 ( ) { VAR_1 = true ; VAR_2 = false ; VAR_3 . METHOD_2 ( ) ; return METHOD_4 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",634
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_3 ; errors = VAR_4 ; VAR_5 = VAR_6 ; VAR_7 = VAR_8 ; VAR_9 = VAR_10 ; VAR_11 = VAR_12 ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; VAR_2 = VAR_3 ; errors = VAR_4 ; VAR_5 = VAR_6 ; VAR_7 = VAR_8 ; VAR_9 = VAR_10 ; VAR_11 = VAR_12 ; },"['Insert Assignment', 'Insert FieldWrite', 'Insert VariableRead', 'Insert ThisAccess']",635
private boolean METHOD_1 ( ) { token = TYPE_1 . METHOD_2 ( VAR_1 ) ; boolean VAR_2 = ( token ) != null ; VAR_3 . METHOD_3 ( ( ( STRING_1 + VAR_2 ) + STRING_2 ) ) ; return VAR_2 ; },private boolean METHOD_1 ( ) { boolean VAR_2 = ( TYPE_1 . METHOD_2 ( VAR_1 ) ) != null ; VAR_3 . METHOD_3 ( ( ( STRING_1 + VAR_2 ) + STRING_2 ) ) ; return VAR_2 ; },"['Move Invocation', 'Delete FieldWrite', 'Delete Assignment', 'Delete FieldRead']",636
public int METHOD_1 ( ) { VAR_1 = true ; return ( ( int ) ( ( ( java.lang.Math.random ( ) ) * INT_1 ) + 1 ) ) ; },public int METHOD_1 ( ) { return ( ( int ) ( ( ( java.lang.Math.random ( ) ) * INT_1 ) + 1 ) ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",637
public void METHOD_1 ( ) { if ( ( this . VAR_1 ) == true ) { this . VAR_1 = false ; VAR_2 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ) ; METHOD_4 ( 0 ) ; } },public void METHOD_1 ( ) { VAR_2 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ) ; METHOD_4 ( 0 ) ; },"['Move Invocation', 'Move Invocation', 'Move Invocation', 'Delete ThisAccess', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",642
public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = new TYPE_1 ( new java.io.File ( VAR_2 ) ) ; VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( ) ; },public void METHOD_1 ( ) throws java.lang.Exception { },"['Delete FieldWrite', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete ConstructorCall', 'Delete Assignment', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']",644
public void METHOD_1 ( ) { if ( ( VAR_1 ) == 0 ) VAR_2 = false ; ( VAR_1 ) ++ ; },public void METHOD_1 ( ) { ( VAR_1 ) ++ ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",645
public TYPE_1 METHOD_1 ( TYPE_2 ... VAR_1 ) { if ( VAR_1 != null ) { VAR_2 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( java.util.Arrays.asList ( VAR_1 ) ) ; } return this ; },public TYPE_1 METHOD_1 ( TYPE_2 ... VAR_1 ) { this . VAR_1 = VAR_1 ; return this ; },"['Insert Assignment', 'Insert FieldWrite', 'Move VariableRead', 'Insert ThisAccess', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete Block', 'Delete If']",646
public void METHOD_1 ( android.view.View view ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_3 . METHOD_2 ( VAR_4 ) ; VAR_5 . METHOD_3 ( ) ; VAR_6 = true ; },public void METHOD_1 ( android.view.View view ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_3 . METHOD_2 ( VAR_4 ) ; VAR_5 . METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",647
public static void METHOD_1 ( int VAR_1 ) { VAR_2 = ( VAR_2 ) + VAR_1 ; TYPE_1 . METHOD_2 ( VAR_2 ) ; VAR_3 = ( VAR_3 ) + VAR_1 ; },public static void METHOD_1 ( int VAR_1 ) { VAR_2 = ( VAR_2 ) + VAR_1 ; TYPE_1 . METHOD_2 ( VAR_2 ) ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Assignment']",648
public void METHOD_1 ( java.lang.String VAR_1 ) { if ( ( this . VAR_2 ) == null ) { this . VAR_2 = new TYPE_1 ( ) ; this . status = true ; } this . VAR_2 . METHOD_2 ( VAR_1 ) ; },public void METHOD_1 ( java.lang.String VAR_1 ) { if ( ( this . VAR_2 ) == null ) { this . VAR_2 = new TYPE_1 ( ) ; } this . VAR_2 . METHOD_2 ( VAR_1 ) ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",649
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_4 = false ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",650
public static void METHOD_1 ( ) { for ( TYPE_1 n : VAR_1 . nodes ) { VAR_2 = false ; VAR_3 = null ; VAR_4 = 0 ; } },public static void METHOD_1 ( ) { for ( TYPE_1 n : VAR_1 . nodes ) { VAR_2 = false ; VAR_3 = null ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",651
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = false ; VAR_3 = false ; METHOD_2 ( ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = false ; METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",653
"public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 , java.lang.String VAR_3 ) { VAR_4 = VAR_5 . METHOD_2 ( ) ; VAR_4 . METHOD_3 ( VAR_1 ) ; return VAR_6 . METHOD_4 ( VAR_4 . METHOD_1 ( VAR_2 ) , VAR_3 , METHOD_5 ( ) ) ; }","public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 , java.lang.String VAR_3 ) { VAR_4 . METHOD_3 ( VAR_1 ) ; return VAR_6 . METHOD_4 ( VAR_4 . METHOD_1 ( VAR_2 ) , VAR_3 , METHOD_5 ( ) ) ; }","['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",654
"public void METHOD_1 ( TYPE_1 view , java.lang.String url , TYPE_2 VAR_1 ) { TYPE_3 . METHOD_2 ( VAR_2 , ( url + STRING_1 ) ) ; if ( VAR_3 ) VAR_3 = false ; }","public void METHOD_1 ( TYPE_1 view , java.lang.String url , TYPE_2 VAR_1 ) { TYPE_3 . METHOD_2 ( VAR_2 , ( url + STRING_1 ) ) ; }","['Delete FieldRead', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",657
public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_3 = null ; VAR_4 = false ; VAR_5 = VAR_6 = VAR_7 = VAR_8 = null ; VAR_9 = null ; super . METHOD_1 ( ) ; },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_3 = null ; VAR_4 = false ; VAR_5 = VAR_6 = VAR_8 = null ; VAR_9 = null ; super . METHOD_1 ( ) ; },"['Move Assignment', 'Move FieldWrite', 'Move FieldWrite', 'Delete FieldWrite', 'Delete Assignment']",658
