fixed,buggy,baseline_ast_gumtree,line_id_tp_dataset
"private void METHOD_1 ( ) { java.lang.String VAR_1 = STRING_1 ; java.lang.System.out.println ( ) ; VAR_2 . METHOD_2 ( new TYPE_1 ( new TYPE_2 ( TYPE_3 . METHOD_3 ( ( STRING_2 + VAR_1 ) ) , VAR_3 , VAR_4 ) ) ) ; }",private void METHOD_1 ( ) { },"['Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete FieldRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Invocation', 'Delete FieldRead', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete ConstructorCall', 'Delete Invocation']",2026
"protected void execute ( ) { double VAR_1 = ( ( - ( VAR_2 . METHOD_1 ( ) ) ) + 1 ) / INT_1 ; VAR_3 . METHOD_2 ( VAR_1 ) ; TYPE_1 . METHOD_3 ( STRING_1 , VAR_2 . METHOD_1 ( ) ) ; }",protected void execute ( ) { VAR_3 . METHOD_2 ( VAR_2 . METHOD_1 ( ) ) ; },"['Update Invocation', 'Move TypeAccess', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete UnaryOperator', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess']",2027
public void METHOD_1 ( java.lang.Throwable t ) { long p = VAR_1 ; if ( p != 0L ) { VAR_1 = 0 ; TYPE_1 . METHOD_2 ( p ) ; } VAR_2 . METHOD_3 ( 1 ) ; VAR_3 . METHOD_4 ( t ) ; },public void METHOD_1 ( java.lang.Throwable t ) { VAR_2 . METHOD_3 ( 1 ) ; VAR_3 . METHOD_4 ( t ) ; },"['Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",2028
"public TYPE_1 counter ( java.lang.String name ) { return METHOD_1 ( name , VAR_1 . counter ( name ) ) ; }","public TYPE_1 counter ( java.lang.String name ) { TYPE_1 c = VAR_1 . counter ( name ) ; return METHOD_1 ( name , c ) ; }","['Insert LocalVariable', 'Insert TypeReference', 'Move Invocation', 'Insert VariableRead']",2030
public java.lang.String METHOD_1 ( ) { int VAR_1 = java.util.Calendar.getInstance ( ) . get ( VAR_2 ) ; return ( ( url ) + STRING_1 ) + VAR_1 ; },public java.lang.String METHOD_1 ( ) { return url ; },"['Move FieldRead', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete BinaryOperator']",2031
"public java.lang.String get ( java.lang.String url ) throws TYPE_1 { java.lang.String result = METHOD_1 ( STRING_1 , null , url ) ; TYPE_2 . METHOD_2 ( result ) ; return result ; }","public java.lang.String get ( java.lang.String url ) throws TYPE_1 { return METHOD_1 ( STRING_1 , null , url ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead']",2034
"public boolean METHOD_1 ( TYPE_1 VAR_1 , java.lang.String line ) { int VAR_2 = 1 + ( this . VAR_3 . METHOD_2 ( VAR_1 , line ) ) ; return VAR_2 > ( VAR_4 ) ; }","public boolean METHOD_1 ( TYPE_1 VAR_1 , java.lang.String line ) { return this . VAR_3 . METHOD_1 ( VAR_1 , line ) ; }","['Update Invocation', 'Move Invocation', 'Delete TypeReference', 'Delete Literal', 'Delete BinaryOperator', 'Delete LocalVariable', 'Delete VariableRead', 'Delete FieldRead', 'Delete BinaryOperator']",2035
public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( new TYPE_2 ( true ) ) ; try { VAR_2 . start ( ) ; } catch ( java.lang.Exception VAR_3 ) { VAR_3 . METHOD_2 ( ) ; } return VAR_1 ; },public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; try { VAR_2 . start ( ) ; } catch ( java.lang.Exception VAR_3 ) { VAR_3 . METHOD_2 ( ) ; } return VAR_1 ; },"['Delete Literal', 'Delete ConstructorCall']",2036
private boolean METHOD_1 ( ) { java.util.Date VAR_1 = new java.util.Date ( ) ; if ( VAR_1 . METHOD_2 ( VAR_2 . METHOD_3 ( ) ) ) { return true ; } else { return false ; } },private boolean METHOD_1 ( ) { java.util.Calendar VAR_1 = java.util.Calendar.getInstance ( ) ; if ( VAR_1 . METHOD_2 ( VAR_2 . METHOD_3 ( ) ) ) { return true ; } else { return false ; } },"['Update TypeReference', 'Insert Invocation', 'Insert TypeAccess', 'Delete ConstructorCall']",2038
"protected void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( VAR_1 , STRING_1 ) ; VAR_2 = TYPE_2 . METHOD_3 ( ) ; METHOD_4 ( ) . METHOD_5 ( ) . replace ( VAR_3 , VAR_2 , VAR_4 ) . commit ( ) ; }","protected void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( VAR_1 , STRING_1 ) ; TYPE_2 VAR_2 = TYPE_2 . METHOD_3 ( ) ; METHOD_4 ( ) . METHOD_5 ( ) . replace ( VAR_3 , VAR_2 , VAR_4 ) . commit ( ) ; }","['Insert LocalVariable', 'Insert TypeReference', 'Move Invocation', 'Insert VariableRead', 'Delete FieldWrite', 'Delete Assignment', 'Delete TypeAccess']",2040
public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { TYPE_3 VAR_2 = new TYPE_3 ( VAR_3 ) ; VAR_2 . METHOD_2 ( VAR_1 ) ; return VAR_2 ; },public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { return new TYPE_3 ( VAR_3 ) ; },"['Move ConstructorCall', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead']",2041
TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { METHOD_2 ( VAR_1 ) ; TYPE_1 node = new TYPE_2 ( ) . METHOD_3 ( VAR_1 ) ; new TYPE_3 ( ) . index ( node ) ; return node ; },void METHOD_1 ( TYPE_1 node ) { new TYPE_3 ( ) . index ( node ) ; },"['Update TypeReference', 'Update Parameter', 'Move TypeReference', 'Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete ConstructorCall', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Return']",2042
"public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( STRING_1 ) ; VAR_1 . METHOD_2 ( STRING_2 , VAR_2 . METHOD_3 ( ) ) ; return VAR_1 ; }",public java.lang.String METHOD_1 ( ) { return STRING_1 ; },"['Update TypeReference', 'Move FieldRead', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete VariableRead']",2044
public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; java.lang.System.out.println ( VAR_1 . METHOD_1 ( INT_1 ) ) ; },public static void main ( java.lang.String [ ] args ) { },"['Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation']",2045
"public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = new TYPE_2 ( 0 , 0 , VAR_1 . METHOD_2 ( ) , VAR_1 . METHOD_3 ( ) ) ; this . VAR_3 . METHOD_1 ( VAR_1 , VAR_2 , 0 , 0 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = new TYPE_2 ( 0 , 0 , METHOD_2 ( ) , METHOD_3 ( ) ) ; this . VAR_3 . METHOD_1 ( VAR_1 , VAR_2 , 0 , 0 ) ; }","['Insert Invocation', 'Insert Invocation', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",2047
"private boolean METHOD_1 ( ) { java.lang.String VAR_1 = VAR_2 . get ( STRING_1 ) ; return ( VAR_1 != null ) && ( VAR_3 . equals ( ""true"" ) ) ; }",private boolean METHOD_1 ( ) { return true ; },"['Insert Literal', 'Delete TypeReference', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete BinaryOperator']",2048
"public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) throws java.lang.Exception { TYPE_2 VAR_2 = new TYPE_2 ( ) ; VAR_2 . METHOD_2 ( STRING_1 ) ; VAR_1 . METHOD_3 ( STRING_2 , VAR_2 ) ; return STRING_3 ; }",public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) throws java.lang.Exception { return STRING_3 ; },"['Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",2049
public java.util.List < TYPE_1 > METHOD_1 ( ) { java.util.List < TYPE_1 > VAR_1 = new java.util.ArrayList < TYPE_1 > ( ) ; VAR_1 . METHOD_2 ( VAR_2 ) ; return VAR_1 ; },public java.util.List < TYPE_1 > METHOD_1 ( ) { return VAR_2 ; },"['Insert FieldRead', 'Delete TypeReference', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead']",2050
"public android.view.View METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 , TYPE_3 VAR_3 ) { android.view.View view = VAR_1 . METHOD_2 ( VAR_4 , VAR_2 , false ) ; return view ; }","public android.view.View METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 , TYPE_3 VAR_3 ) { return VAR_1 . METHOD_2 ( VAR_4 , VAR_2 , false ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",2052
"public TYPE_1 METHOD_1 ( TYPE_1 VAR_1 , java.util.List < TYPE_2 > VAR_2 ) { VAR_3 . METHOD_2 ( VAR_2 ) ; TYPE_1 VAR_4 = VAR_5 . METHOD_3 ( VAR_1 ) ; return VAR_4 ; }","public TYPE_1 METHOD_1 ( TYPE_1 VAR_1 , java.util.List < TYPE_2 > VAR_2 ) { VAR_3 . METHOD_2 ( VAR_2 ) ; return VAR_5 . METHOD_3 ( VAR_1 ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",2053
"public void METHOD_1 ( TYPE_1 data ) { TYPE_2 VAR_1 = new TYPE_2 ( VAR_2 , VAR_3 , VAR_4 ) ; VAR_1 . METHOD_2 ( data ) ; }",public void METHOD_1 ( TYPE_1 data ) { TYPE_2 VAR_1 = new TYPE_2 ( data ) ; VAR_1 . METHOD_2 ( ) ; },"['Move VariableRead', 'Delete FieldRead', 'Delete FieldRead', 'Delete FieldRead']",2054
private boolean METHOD_1 ( TYPE_1 < TYPE_2 > VAR_1 ) { boolean VAR_2 = VAR_3 . METHOD_2 ( ) . METHOD_3 ( ( index ) - > ( index < 0 ) || ( index > ( VAR_4 . size ( ) ) ) ) ; return VAR_2 ; },private boolean METHOD_1 ( TYPE_1 < TYPE_2 > VAR_1 ) { return VAR_3 . METHOD_2 ( ) . METHOD_3 ( ( index ) - > ( index < 0 ) && ( index > ( VAR_4 . size ( ) ) ) ) ; },"['Move Invocation', 'Update BinaryOperator', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",2055
"public void METHOD_1 ( ) throws java.lang.Exception { TYPE_1 c = new TYPE_1 ( ) ; assertEquals ( STRING_1 , c . METHOD_2 ( 1 ) . toString ( ) ) ; assertEquals ( STRING_2 , c . METHOD_2 ( INT_1 ) . toString ( ) ) ; }",public void METHOD_1 ( ) throws java.lang.Exception { },"['Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Literal', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation', 'Delete TypeAccess', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation']",2057
private static int METHOD_1 ( double VAR_1 ) { int size = TYPE_1 . METHOD_2 ( ( ( int ) ( INT_1 / VAR_1 ) ) ) ; return size ; },private static int METHOD_1 ( double VAR_1 ) { return ( ( int ) ( INT_1 / VAR_1 ) ) ; },"['Move BinaryOperator', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead']",2058
"public int METHOD_1 ( ) { TYPE_1 VAR_1 = ( ( TYPE_1 ) ( element ) ) ; return TYPE_2 . METHOD_2 ( VAR_2 . toString ( ) , VAR_3 . toString ( ) , VAR_4 . toString ( ) ) ; }",public int METHOD_1 ( ) { return TYPE_2 . METHOD_2 ( element ) ; },"['Insert FieldRead', 'Delete TypeReference', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']",2059
public boolean METHOD_1 ( int VAR_1 ) { TYPE_1 VAR_2 = VAR_3 . METHOD_2 ( VAR_1 ) ; return VAR_2 != null ; },public boolean METHOD_1 ( int VAR_1 ) { return ( VAR_3 . METHOD_2 ( VAR_1 ) ) != null ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",2061
public void delete ( java.lang.String VAR_1 ) { TYPE_1 VAR_2 = new TYPE_1 ( ) ; VAR_2 . METHOD_1 ( VAR_1 ) ; VAR_3 . METHOD_2 ( ) . delete ( VAR_2 ) ; },public void delete ( java.lang.String VAR_1 ) { VAR_3 . METHOD_2 ( ) . delete ( VAR_1 ) ; },"['Move VariableRead', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead']",2062
"public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; TYPE_2 VAR_2 = new TYPE_2 ( STRING_1 , STRING_1 ) ; VAR_2 . METHOD_2 ( STRING_2 ) ; VAR_1 . METHOD_3 ( VAR_2 ) ; return VAR_1 ; }","public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_2 ( STRING_2 ) ; VAR_1 . METHOD_3 ( new TYPE_2 ( STRING_1 , STRING_1 ) ) ; return VAR_1 ; }","['Update VariableRead', 'Move ConstructorCall', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",2064
"public static java.lang.String METHOD_1 ( TYPE_1 VAR_1 , java.util.Collection < ? extends TYPE_2 > VAR_2 ) throws java.io.IOException { java.lang.String VAR_3 = TYPE_3 . METHOD_2 ( VAR_2 ) ; return TYPE_3 . METHOD_1 ( VAR_1 , VAR_3 ) ; }","public static java.lang.String METHOD_1 ( TYPE_1 VAR_1 , java.util.Collection < ? extends TYPE_2 > VAR_2 ) throws java.io.IOException { return TYPE_3 . METHOD_1 ( VAR_1 , TYPE_3 . METHOD_2 ( VAR_2 ) ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",2065
public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( TYPE_1 ) ; TYPE_2 name = TYPE_1 . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( name ) ; METHOD_5 ( VAR_2 ) . METHOD_6 ( name ) ; },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( TYPE_1 ) ; VAR_1 . METHOD_4 ( TYPE_1 . METHOD_3 ( ) ) ; METHOD_5 ( VAR_2 ) . METHOD_6 ( TYPE_1 ) ; },"['Move Invocation', 'Insert TypeAccess', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead']",2066
"public static void METHOD_1 ( ) throws java.lang.Exception { TYPE_1 VAR_1 = TYPE_1 . METHOD_2 ( VAR_2 class . METHOD_3 ( ) , VAR_3 ) ; TYPE_1 . METHOD_4 ( ) . METHOD_5 ( VAR_1 ) ; }",public static void METHOD_1 ( ) throws java.lang.Exception { },"['Delete TypeReference', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",2067
TYPE_1 METHOD_1 ( ) { TYPE_1 event = VAR_1 . METHOD_1 ( ) ; if ( event != null ) { return event ; } return ( ( TYPE_1 ) ( VAR_2 . METHOD_1 ( ) ) ) ; },TYPE_1 METHOD_1 ( ) { return VAR_1 . METHOD_1 ( ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Return', 'Delete Block', 'Delete If', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation']",2068
private void METHOD_1 ( TYPE_1 VAR_1 ) { if ( METHOD_2 ( ) ) { return ; } VAR_2 . METHOD_3 ( VAR_3 . METHOD_4 ( ) ) ; METHOD_5 ( ) ; },private void METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.String value = VAR_3 . METHOD_4 ( ) ; VAR_2 . METHOD_3 ( value ) ; METHOD_5 ( ) ; },"['Insert LocalVariable', 'Insert TypeReference', 'Move Invocation', 'Insert VariableRead', 'Delete Invocation', 'Delete Return', 'Delete Block', 'Delete If']",2069
"public java.lang.String METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { TYPE_3 . METHOD_2 ( STRING_1 ) ; VAR_1 . METHOD_3 ( STRING_2 , STRING_3 ) ; TYPE_4 VAR_3 = new TYPE_4 ( ) ; VAR_2 . METHOD_4 ( STRING_4 , VAR_3 ) ; return STRING_5 ; }","public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_3 . METHOD_2 ( STRING_1 ) ; VAR_1 . METHOD_3 ( STRING_2 , STRING_3 ) ; return STRING_5 ; }","['Delete TypeReference', 'Delete Parameter', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",2070
private void METHOD_1 ( boolean VAR_1 ) { java.lang.String VAR_2 = TYPE_1 . METHOD_2 ( ) . METHOD_3 ( ) ; VAR_3 . METHOD_4 ( ( VAR_1 ? TYPE_1 . METHOD_2 ( ) . METHOD_3 ( ) : VAR_4 ) ) ; VAR_3 . METHOD_5 ( VAR_1 ) ; },private void METHOD_1 ( boolean VAR_1 ) { VAR_3 . METHOD_4 ( ( VAR_1 ? TYPE_1 . METHOD_2 ( ) . METHOD_3 ( ) : VAR_4 ) ) ; VAR_3 . METHOD_5 ( VAR_1 ) ; },"['Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete LocalVariable']",2071
"public TYPE_1 METHOD_1 ( long VAR_1 , java.lang.String VAR_2 ) throws TYPE_2 { java.lang.String VAR_3 = VAR_4 . METHOD_1 ( VAR_1 , VAR_2 ) ; TYPE_1 result = new TYPE_3 ( ) ; result . METHOD_2 ( VAR_3 ) ; return result ; }","public TYPE_1 METHOD_1 ( long VAR_1 , java.lang.String VAR_2 ) throws TYPE_2 { java.lang.String VAR_3 = VAR_4 . METHOD_1 ( VAR_1 , VAR_2 ) ; return new TYPE_3 ( VAR_3 ) ; }","['Insert ConstructorCall', 'Move VariableRead', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead']",2073
"protected void METHOD_1 ( java.lang.Void result , java.lang.Exception VAR_1 ) { TYPE_1 VAR_2 = METHOD_2 ( VAR_3 ) ; if ( VAR_2 != null ) { VAR_4 . METHOD_3 ( VAR_2 ) ; } }","protected void METHOD_1 ( java.lang.Void result , java.lang.Exception VAR_1 ) { VAR_4 . METHOD_3 ( METHOD_2 ( VAR_3 ) ) ; }","['Insert Invocation', 'Move TypeAccess', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",2074
public static java.lang.String getName ( java.lang.String key ) { java.lang.String value = VAR_1 . get ( key ) ; if ( key == null ) { return STRING_1 ; } else { return value ; } },public static java.lang.String getName ( java.lang.String key ) { return VAR_1 . get ( key ) ; },"['Insert Return', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete Return', 'Delete Block', 'Delete VariableRead', 'Delete Return', 'Delete Block', 'Delete If']",2075
private int METHOD_1 ( ) { int VAR_1 = ( ( int ) ( TYPE_1 . METHOD_2 ( ( ( ( double ) ( METHOD_3 ( ) ) ) / FLOAT_1 ) ) ) ) ; return VAR_1 ; },private int METHOD_1 ( ) { return 0 ; },"['Insert Literal', 'Delete TypeReference', 'Delete TypeReference', 'Delete TypeAccess', 'Delete TypeReference', 'Delete Invocation', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead']",2076
"public boolean remove ( java.lang.String path ) throws java.io.IOException { java.lang.String [ ] VAR_1 = METHOD_1 ( path , true ) ; this . VAR_2 . METHOD_2 ( VAR_1 [ 0 ] , VAR_1 [ 1 ] ) ; return true ; }","public boolean remove ( java.lang.String path ) throws java.io.IOException { java.lang.String [ ] VAR_1 = METHOD_1 ( path ) ; this . VAR_2 . METHOD_2 ( VAR_1 [ 0 ] , VAR_1 [ 1 ] ) ; return true ; }",['Delete Literal'],2077
"public void METHOD_1 ( java.lang.Long VAR_1 ) { android.content.Intent intent = new android.content.Intent ( this , VAR_2 class ) ; intent . METHOD_2 ( VAR_3 , VAR_1 ) ; METHOD_3 ( intent ) ; }","public void METHOD_1 ( java.lang.Long VAR_1 ) { METHOD_3 ( new android.content.Intent ( this , VAR_2 class ) ) ; }","['Insert Invocation', 'Move ConstructorCall', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",2078
"protected void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 response ) throws java.io.IOException , TYPE_3 { java.lang.String VAR_2 = VAR_1 . METHOD_2 ( ) ; int VAR_3 = VAR_2 . METHOD_3 ( CHAR_1 ) ; METHOD_4 ( VAR_4 . substring ( ( VAR_3 + 1 ) ) ) ; }","protected void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 response ) throws java.io.IOException , TYPE_3 { java.lang.String VAR_2 = VAR_1 . METHOD_2 ( ) ; METHOD_4 ( VAR_4 . substring ( 1 ) ) ; }","['Move Literal', 'Delete TypeReference', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete BinaryOperator']",2079
public java.util.List < TYPE_1 > METHOD_1 ( final java.lang.Long VAR_1 ) { TYPE_2 state = VAR_2 . METHOD_2 ( VAR_1 ) ; if ( state != null ) { return new java.util.LinkedList ( state . METHOD_3 ( ) ) ; } else return null ; },public java.util.List < TYPE_1 > METHOD_1 ( final java.lang.Long VAR_1 ) { return new java.util.LinkedList ( VAR_2 . METHOD_2 ( VAR_1 ) . METHOD_3 ( ) ) ; },"['Insert Return', 'Insert ConstructorCall', 'Insert Invocation', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Invocation', 'Delete ConstructorCall', 'Delete Return', 'Delete Block', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",2080
public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( new TYPE_2 ( INT_1 ) ) ; VAR_2 . setValue ( new TYPE_2 ( INT_2 ) ) ; assertTrue ( VAR_2 . getValue ( ) . equals ( new TYPE_2 ( INT_1 ) ) ) ; },"public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( INT_1 ) ; VAR_2 . setValue ( INT_2 ) ; assertEquals ( VAR_2 . getValue ( ) , INT_1 ) ; }","['Insert Invocation', 'Update Invocation', 'Move Invocation', 'Update ConstructorCall', 'Move ConstructorCall', 'Move TypeAccess', 'Insert TypeAccess', 'Insert TypeAccess', 'Delete ConstructorCall', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Invocation', 'Delete Invocation']",2081
"public static TYPE_1 METHOD_1 ( java.lang.String message , java.lang.Throwable VAR_1 ) { TYPE_1 result = new TYPE_1 ( message , VAR_1 , true ) ; result . METHOD_2 ( VAR_2 ) ; return result ; }","public static TYPE_1 METHOD_1 ( java.lang.String message , java.lang.Throwable VAR_1 ) { return new TYPE_1 ( message , VAR_1 , false ) ; }","['Move ConstructorCall', 'Update Literal', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead']",2082
"private void METHOD_1 ( ) { TYPE_1 VAR_1 = TYPE_1 . METHOD_2 ( this ) ; VAR_2 . METHOD_3 ( new TYPE_2 ( VAR_1 . METHOD_4 ( VAR_3 . getInt ( STRING_1 ) ) , this ) ) ; }","private void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( this ) ; VAR_2 . METHOD_3 ( new TYPE_2 ( VAR_1 . METHOD_4 ( VAR_3 . getInt ( STRING_1 ) ) , this ) ) ; }","['Insert ConstructorCall', 'Move ThisAccess', 'Delete TypeAccess', 'Delete Invocation']",2083
public void METHOD_1 ( double VAR_1 ) { java.lang.String message = ( STRING_1 + VAR_1 ) + STRING_2 ; VAR_2 . i ( message ) ; },public void METHOD_1 ( double VAR_1 ) { VAR_2 . i ( ( ( STRING_1 + VAR_1 ) + STRING_2 ) ) ; },"['Move BinaryOperator', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",2085
"public void METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.String VAR_2 = TYPE_2 . METHOD_2 ( ) ; VAR_3 . METHOD_3 ( STRING_1 , VAR_2 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_3 . METHOD_3 ( STRING_1 , TYPE_2 . METHOD_2 ( ) ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",2092
