fixed,buggy,baseline_ast_gumtree,line_id_tp_dataset
public void update ( TYPE_1 VAR_1 ) { if ( ( VAR_2 ) != 0 ) { this . VAR_3 = VAR_2 ; VAR_4 = TYPE_2 . METHOD_1 ( TYPE_3 . METHOD_2 ( ) ) ; } },public void update ( TYPE_1 VAR_1 ) { if ( ( VAR_2 ) != 0 ) { VAR_3 = VAR_2 ; } },"['Insert Assignment', 'Insert FieldWrite', 'Move FieldRead', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Assignment', 'Delete FieldWrite', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Assignment']",3364
public void METHOD_1 ( ) { state = null ; VAR_1 = true ; VAR_2 = false ; VAR_3 = false ; },public void METHOD_1 ( ) { state = null ; VAR_1 = true ; VAR_2 = false ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3365
"public void METHOD_1 ( ) { if ( VAR_1 . METHOD_2 ( false , true ) ) { VAR_2 . METHOD_3 ( this ) ; } }",public synchronized void METHOD_1 ( ) { if ( ( VAR_2 ) != null ) { VAR_2 . METHOD_3 ( this ) ; VAR_2 = null ; } },"['Insert Wra', 'Insert BinaryOperator', 'Insert FieldRead', 'Insert Literal', 'Insert Assignment', 'Insert FieldWrite', 'Insert Literal', 'Delete TypeAccess', 'Delete Literal', 'Delete Literal', 'Delete Invocation']",3367
"public TYPE_1 < TYPE_2 , TYPE_3 > METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { VAR_1 = new TYPE_4 ( this ) ; } return VAR_1 ; }","public TYPE_1 < TYPE_2 , TYPE_3 > METHOD_1 ( ) { return new TYPE_4 ( this ) ; }","['Move ConstructorCall', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete Assignment', 'Delete Block', 'Delete If', 'Delete FieldRead']",3368
"public void METHOD_1 ( int error ) { if ( ( error == ( VAR_1 ) ) || ( error == ( VAR_2 ) ) ) { status = VAR_3 ; METHOD_2 ( ) ; } TYPE_1 . METHOD_3 ( STRING_1 , ( STRING_2 + error ) ) ; }","public void METHOD_1 ( int error ) { if ( ( error == ( VAR_1 ) ) || ( error == ( VAR_2 ) ) ) { METHOD_2 ( ) ; } TYPE_1 . METHOD_3 ( STRING_1 , ( STRING_2 + error ) ) ; }","['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",3370
public void METHOD_1 ( ) { VAR_1 = false ; VAR_2 . METHOD_2 ( ) ; METHOD_3 ( ) ; },public void METHOD_1 ( ) { VAR_2 . METHOD_2 ( ) ; METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3371
public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( VAR_2 ) == null ) { VAR_2 = new java.util.ArrayList < > ( ) ; } this . VAR_3 . add ( VAR_1 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_3 . add ( VAR_1 ) ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete Block', 'Delete If']",3373
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_1 . METHOD_2 ( STRING_1 ) ; },public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_1 = STRING_1 ; },"['Insert Assignment', 'Update TypeReference', 'Insert FieldWrite', 'Insert FieldRead', 'Insert ThisAccess', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation']",3374
public void METHOD_1 ( ) { VAR_1 = INT_1 ; VAR_2 = INT_2 ; VAR_3 = STRING_1 ; },public void METHOD_1 ( ) { VAR_1 = INT_1 ; VAR_2 = INT_2 ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",3375
public void METHOD_1 ( ) { VAR_1 . METHOD_1 ( ) ; VAR_2 . METHOD_1 ( ) ; VAR_2 = null ; },public void METHOD_1 ( ) { VAR_1 . METHOD_1 ( ) ; },"['Delete TypeAccess', 'Delete Invocation', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3376
public void handle ( TYPE_1 event ) { VAR_1 = VAR_2 . METHOD_1 ( ) ; VAR_3 = METHOD_2 ( VAR_2 ) ; VAR_2 . METHOD_3 ( ) ; VAR_4 = ( VAR_3 . METHOD_4 ( ) ) - 1 ; VAR_5 = VAR_3 . METHOD_4 ( ) ; },public void handle ( TYPE_1 event ) { VAR_3 = METHOD_2 ( VAR_2 ) ; VAR_2 . METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment', 'Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Assignment', 'Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",3377
public static TYPE_1 METHOD_1 ( ) { if ( TYPE_2 . METHOD_2 ( VAR_1 ) ) { VAR_1 = new TYPE_1 ( ) ; VAR_2 . init ( ) ; } return VAR_1 ; t = VAR_3 ; },public static TYPE_1 METHOD_1 ( ) { if ( TYPE_2 . METHOD_2 ( VAR_1 ) ) { VAR_1 = new TYPE_1 ( ) ; VAR_2 . init ( ) ; } return VAR_1 ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",3378
public void set ( TYPE_1 VAR_1 ) { if ( ( position ) == 0 ) { VAR_2 = VAR_3 ; } VAR_4 . data = VAR_1 ; },public void set ( TYPE_1 VAR_1 ) { VAR_4 . data = VAR_1 ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete Block', 'Delete If']",3380
"public static void start ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_3 = VAR_2 ; android.content.Intent intent = new android.content.Intent ( VAR_1 , VAR_4 class ) ; VAR_1 . METHOD_1 ( intent ) ; }","public static void start ( TYPE_1 VAR_1 ) { android.content.Intent intent = new android.content.Intent ( VAR_1 , VAR_4 class ) ; VAR_1 . METHOD_1 ( intent ) ; }","['Delete TypeReference', 'Delete Parameter', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",3381
private void open ( ) throws TYPE_1 { VAR_1 = true ; VAR_2 = VAR_3 . METHOD_1 ( ) ; },private void open ( ) throws TYPE_1 { VAR_2 = VAR_3 . METHOD_1 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3382
public void METHOD_1 ( ) { size = 0 ; first = null ; VAR_1 = null ; VAR_2 = null ; },public void METHOD_1 ( ) { first = null ; VAR_1 = null ; VAR_2 = null ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3383
public void METHOD_1 ( ) { if ( this . METHOD_2 ( ) ) { this . data = TYPE_1 . METHOD_3 ( TYPE_2 ) ; return ; } this . data = TYPE_1 . METHOD_3 ( TYPE_2 . METHOD_4 ( this . value ( ) ) ) ; },public void METHOD_1 ( ) { if ( this . METHOD_2 ( ) ) return ; this . data = TYPE_1 . METHOD_3 ( TYPE_2 . METHOD_4 ( this . value ( ) ) ) ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",3384
public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . setText ( STRING_1 ) ; VAR_3 . setText ( STRING_1 ) ; VAR_4 = VAR_5 = VAR_6 = 0 ; },public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . setText ( STRING_1 ) ; VAR_3 . setText ( STRING_1 ) ; },"['Delete FieldWrite', 'Delete FieldWrite', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Assignment', 'Delete Assignment']",3385
protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = new TYPE_2 ( this ) ; VAR_3 = TYPE_3 . METHOD_2 ( ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = new TYPE_2 ( this ) ; },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",3386
public static void METHOD_1 ( ) { if ( ( VAR_1 ) == null ) VAR_1 = new TYPE_1 ( ) ; else VAR_1 = null ; },public static void METHOD_1 ( ) { if ( ( VAR_1 ) == null ) VAR_1 = new TYPE_1 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block']",3387
private double METHOD_1 ( double VAR_1 ) { VAR_2 = VAR_1 / ( VAR_3 [ VAR_4 ] ) ; return VAR_2 ; },private double METHOD_1 ( double VAR_1 ) { return VAR_1 / ( VAR_3 [ VAR_4 ] ) ; },"['Move BinaryOperator', 'Delete FieldWrite', 'Delete Assignment', 'Delete FieldRead']",3388
public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_2 = false ; assertTrue ( VAR_1 . METHOD_2 ( ) ) ; },public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; assertTrue ( VAR_1 . METHOD_2 ( ) ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3389
public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 != null ) { this . VAR_1 = VAR_1 . METHOD_2 ( VAR_2 ) ; } else { this . VAR_1 = VAR_1 ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 . METHOD_2 ( VAR_2 ) ; },"['Move Assignment', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment', 'Delete Block', 'Delete If']",3390
public void METHOD_1 ( ) { VAR_1 = true ; VAR_2 . METHOD_1 ( ) ; VAR_3 . METHOD_1 ( ) ; VAR_4 = null ; },public void METHOD_1 ( ) { VAR_2 . METHOD_1 ( ) ; VAR_3 . METHOD_1 ( ) ; VAR_4 = null ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3391
public void METHOD_1 ( java.lang.String id ) { this . id = id ; },public void METHOD_1 ( java.lang.String id ) { },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",3392
"public void METHOD_1 ( ) { VAR_1 . i ( VAR_2 , STRING_1 ) ; VAR_3 = null ; VAR_4 = null ; VAR_5 = null ; VAR_6 = null ; VAR_7 = null ; VAR_8 = null ; VAR_9 = null ; VAR_10 = null ; }","public void METHOD_1 ( ) { VAR_1 . i ( VAR_2 , STRING_1 ) ; VAR_3 = null ; VAR_4 = null ; VAR_5 = null ; VAR_6 = null ; VAR_7 = null ; VAR_8 = null ; VAR_9 = null ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3393
"public void METHOD_1 ( ) { METHOD_2 ( VAR_1 ) ; VAR_2 = ( VAR_3 . size ( ) ) - INT_1 ; METHOD_3 ( new TYPE_1 ( ) { public void METHOD_1 ( ) { METHOD_4 ( VAR_4 ) ; } } , INT_2 ) ; }","public void METHOD_1 ( ) { METHOD_2 ( VAR_1 ) ; METHOD_3 ( new TYPE_1 ( ) { public void METHOD_1 ( ) { METHOD_4 ( VAR_4 ) ; } } , INT_2 ) ; }","['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Assignment']",3395
"public void METHOD_1 ( TYPE_1 msg ) { if ( ( VAR_1 ) == 1 ) { VAR_2 = false ; TYPE_2 . METHOD_2 ( STRING_1 , STRING_2 ) ; } }","public void METHOD_1 ( TYPE_1 msg ) { if ( ( VAR_1 ) == 1 ) { TYPE_2 . METHOD_2 ( STRING_1 , STRING_2 ) ; } }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3396
public void METHOD_1 ( android.view.View VAR_1 ) { METHOD_2 ( item ) ; if ( ( VAR_2 ) == null ) VAR_2 = ( ( TYPE_1 ) ( getActivity ( ) ) ) ; VAR_2 . METHOD_3 ( ) ; },public void METHOD_1 ( android.view.View VAR_1 ) { METHOD_2 ( item ) ; VAR_2 . METHOD_3 ( ) ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete TypeReference', 'Delete Invocation', 'Delete Assignment', 'Delete Block', 'Delete If']",3397
public TYPE_1 METHOD_1 ( ) { this . height = 0 ; this . VAR_1 = null ; VAR_2 = VAR_3 ; return this ; },public TYPE_1 METHOD_1 ( ) { this . height = 0 ; this . VAR_1 = null ; this . VAR_2 = null ; return this ; },"['Insert Literal', 'Insert ThisAccess', 'Delete FieldRead']",3399
public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_2 = VAR_1 ; VAR_3 = true ; this . METHOD_2 ( ) ; },public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_2 = VAR_1 ; this . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3400
"protected void METHOD_1 ( ) { VAR_1 = VAR_2 . METHOD_2 ( ) ; TYPE_1 VAR_3 = new TYPE_1 ( ) ; VAR_4 . show ( METHOD_3 ( ) , VAR_5 ) ; }","protected void METHOD_1 ( ) { TYPE_1 VAR_3 = new TYPE_1 ( ) ; VAR_4 . show ( METHOD_3 ( ) , VAR_5 ) ; }","['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",3401
private void METHOD_1 ( ) { VAR_1 = false ; VAR_2 = VAR_3 ; METHOD_2 ( ) ; METHOD_3 ( ) ; },private void METHOD_1 ( ) { VAR_1 = false ; METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete Invocation']",3402
public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_2 ( ) ; } VAR_1 = null ; VAR_2 = 0 ; VAR_3 = VAR_4 ; },public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_2 ( ) ; } VAR_1 = null ; VAR_3 = VAR_4 ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3403
public void METHOD_1 ( ) { if ( ( VAR_1 ) == null ) VAR_1 = new TYPE_1 ( VAR_2 ) ; else { VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( VAR_3 ) ; } },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( VAR_3 ) ; },"['Move Invocation', 'Move Invocation', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Assignment', 'Delete Block', 'Delete Block', 'Delete If']",3404
public void METHOD_1 ( ) { if ( ( VAR_1 . size ( ) ) > 0 ) { TYPE_1 VAR_2 = VAR_1 . remove ( ) ; VAR_2 . METHOD_2 ( ) ; } else { VAR_3 = true ; } },public void METHOD_1 ( ) { if ( ( VAR_1 . size ( ) ) > 0 ) { TYPE_1 VAR_2 = VAR_1 . remove ( ) ; VAR_2 . METHOD_2 ( ) ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block']",3405
public void METHOD_1 ( java.util.LinkedList < TYPE_1 > VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 . METHOD_1 ( VAR_1 ) ; METHOD_2 ( ) ; },public void METHOD_1 ( java.util.LinkedList < TYPE_1 > VAR_1 ) { VAR_3 . METHOD_1 ( VAR_1 ) ; METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",3406
protected void init ( ) { startTime = TYPE_1 . METHOD_1 ( ) ; },protected void init ( ) { },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",3408
public void METHOD_1 ( ) { VAR_1 = METHOD_2 ( ) ; java.util.Collection < TYPE_1 > VAR_2 ; VAR_2 = VAR_1 . METHOD_3 ( ) ; for ( TYPE_1 VAR_3 : VAR_2 ) { VAR_3 . METHOD_4 ( ) ; VAR_3 . METHOD_5 ( ) ; } },public void METHOD_1 ( ) { java.util.Collection < TYPE_1 > VAR_2 ; VAR_2 = VAR_1 . METHOD_3 ( ) ; for ( TYPE_1 VAR_3 : VAR_2 ) { VAR_3 . METHOD_4 ( ) ; VAR_3 . METHOD_5 ( ) ; } },"['Delete FieldWrite', 'Delete Invocation', 'Delete Assignment']",3410
"public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . METHOD_2 ( ) ; VAR_3 = true ; VAR_4 = STRING_1 ; VAR_5 . setText ( STRING_1 ) ; android.content.Intent VAR_6 = new android.content.Intent ( this , VAR_7 class ) ; METHOD_3 ( VAR_6 ) ; }","public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . METHOD_2 ( ) ; VAR_3 = true ; android.content.Intent VAR_6 = new android.content.Intent ( this , VAR_7 class ) ; METHOD_3 ( VAR_6 ) ; }","['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",3412
"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { TYPE_2 . METHOD_2 ( VAR_3 , ( STRING_1 + VAR_2 ) ) ; VAR_4 = - 1 ; }","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { TYPE_2 . METHOD_2 ( VAR_3 , ( STRING_1 + VAR_2 ) ) ; VAR_4 = true ; }","['Insert Literal', 'Delete Literal', 'Delete UnaryOperator']",3413
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( ) ; VAR_3 = null ; METHOD_3 ( ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_3 ( ) ; },"['Delete TypeAccess', 'Delete Invocation', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3414
public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; VAR_2 = null ; },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3415
protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; VAR_1 = TYPE_1 . METHOD_2 ( this . METHOD_3 ( ) ) ; VAR_2 = new TYPE_2 ( ) ; VAR_3 . METHOD_4 ( VAR_2 ) ; },"protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( VAR_1 , this . METHOD_3 ( ) ) ; VAR_2 = new TYPE_2 ( ) ; VAR_3 . METHOD_4 ( VAR_2 ) ; }","['Move Invocation', 'Insert TypeAccess', 'Delete FieldWrite', 'Delete Assignment']",3416
public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; VAR_2 = STRING_1 ; },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",3417
protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( ) . METHOD_3 ( ) ; VAR_1 = true ; },protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( ) . METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3419
"public void METHOD_1 ( ) { VAR_1 = true ; VAR_2 = VAR_3 ; VAR_3 = 0 ; VAR_4 = VAR_5 ; VAR_6 = 0 ; TYPE_1 . METHOD_2 ( VAR_7 , STRING_1 ) ; METHOD_3 ( ) ; }",public void METHOD_1 ( ) { VAR_1 = true ; VAR_2 = VAR_3 ; VAR_3 = 0 ; VAR_4 = VAR_5 ; METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",3420
public void METHOD_1 ( boolean VAR_1 ) throws java.io.IOException { if ( ( out ) == null ) { out = VAR_2 . append ( path ) ; } out . METHOD_2 ( ) ; },public void METHOD_1 ( boolean VAR_1 ) throws java.io.IOException { out . METHOD_2 ( ) ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete TypeAccess', 'Delete FieldRead', 'Delete Invocation', 'Delete Assignment', 'Delete Block', 'Delete If']",3421
public void METHOD_1 ( final java.util.List < TYPE_1 > data ) { VAR_1 = true ; VAR_2 . METHOD_2 ( data ) ; VAR_2 . METHOD_3 ( ) ; },public void METHOD_1 ( final java.util.List < TYPE_1 > data ) { VAR_2 . METHOD_2 ( data ) ; VAR_2 . METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3422
public boolean METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_2 < TYPE_2 > METHOD_3 ( ) ) ; VAR_3 = METHOD_4 ( ) ; VAR_3 . METHOD_5 ( VAR_4 ) ; return true ; },public boolean METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_2 < TYPE_2 > METHOD_3 ( ) ) ; return true ; },"['Delete FieldWrite', 'Delete Invocation', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",3423
public void METHOD_1 ( ) { VAR_1 = false ; VAR_2 . show ( ) ; },public void METHOD_1 ( ) { VAR_2 . show ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3424
"public void METHOD_1 ( android.view.View VAR_1 ) { intent = new android.content.Intent ( this , VAR_2 class ) ; intent . METHOD_2 ( STRING_1 , VAR_3 . title ) ; intent . METHOD_2 ( ""id"" , VAR_3 . id ) ; METHOD_3 ( intent ) ; }","public void METHOD_1 ( android.view.View VAR_1 ) { android.content.Intent intent = new android.content.Intent ( this , VAR_2 class ) ; intent . METHOD_2 ( STRING_1 , VAR_3 . title ) ; intent . METHOD_2 ( ""id"" , VAR_3 . id ) ; METHOD_3 ( intent ) ; }","['Insert LocalVariable', 'Insert TypeReference', 'Move ConstructorCall', 'Insert VariableRead', 'Insert VariableRead', 'Insert VariableRead', 'Delete FieldWrite', 'Delete Assignment', 'Delete FieldRead', 'Delete FieldRead', 'Delete FieldRead']",3425
"public void METHOD_1 ( android.content.Context context , android.content.Intent intent ) { METHOD_2 ( ) ; VAR_1 = true ; }","public void METHOD_1 ( android.content.Context context , android.content.Intent intent ) { METHOD_2 ( ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3426
protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = new TYPE_2 ( this ) ; VAR_3 = new TYPE_3 ( ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = new TYPE_2 ( this ) ; },"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment']",3427
"public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 , VAR_2 ) ; if ( VAR_3 ) { VAR_4 . METHOD_3 ( ) ; VAR_5 = true ; } METHOD_4 ( ) ; }","public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 , VAR_2 ) ; if ( VAR_3 ) { VAR_4 . METHOD_3 ( ) ; } METHOD_4 ( ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3428
protected void METHOD_1 ( TYPE_1 VAR_1 ) throws TYPE_2 { this . VAR_2 = VAR_1 ; this . VAR_2 . METHOD_2 ( ) . METHOD_3 ( VAR_3 . METHOD_4 ( ) ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) throws TYPE_2 { VAR_1 . METHOD_2 ( ) . METHOD_3 ( VAR_3 . METHOD_4 ( ) ) ; },"['Move VariableRead', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Assignment', 'Delete ThisAccess', 'Delete FieldRead']",3429
"public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; VAR_2 = new TYPE_2 ( ) ; VAR_3 = VAR_4 new TYPE_3 ( ) ; VAR_2 . METHOD_2 ( VAR_3 , 0 , INT_1 ) ; }","public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; VAR_2 = new TYPE_2 ( ) ; VAR_2 . METHOD_2 ( VAR_4 new TYPE_3 ( ) , 0 , INT_1 ) ; }","['Insert Assignment', 'Insert FieldWrite', 'Move ConstructorCall', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete TypeAccess']",3430
"public java.lang.String METHOD_1 ( ) { VAR_1 . info ( STRING_1 , VAR_2 ) ; synchronized ( VAR_3 ) { VAR_4 . METHOD_2 ( VAR_2 ) ; } VAR_2 = new TYPE_1 ( ) ; return VAR_5 ; }","public java.lang.String METHOD_1 ( ) { VAR_1 . info ( STRING_1 , VAR_2 ) ; synchronized ( VAR_3 ) { } return VAR_5 ; }","['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment']",3431
"public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { TYPE_1 VAR_2 = new TYPE_1 ( VAR_1 , false ) ; this . VAR_3 . METHOD_2 ( VAR_2 ) ; ++ ( VAR_4 ) ; return VAR_2 ; }","public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { TYPE_1 VAR_2 = new TYPE_1 ( VAR_1 , false ) ; this . VAR_3 . METHOD_2 ( VAR_2 ) ; return VAR_2 ; }","['Delete FieldWrite', 'Delete UnaryOperator']",3432
public void init ( ) { VAR_1 = 0 ; METHOD_1 ( VAR_1 ) ; },public void init ( ) { METHOD_1 ( VAR_1 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3433
"public void METHOD_1 ( ) { if ( ( VAR_1 . getValue ( ) ) >= INT_1 ) { VAR_2 . METHOD_2 ( ) ; VAR_2 = null ; VAR_3 . setEnabled ( true ) ; } METHOD_3 ( ) ; update ( VAR_4 , VAR_5 ) ; }","public void METHOD_1 ( ) { METHOD_3 ( ) ; update ( VAR_4 , VAR_5 ) ; }","['Delete TypeAccess', 'Delete Invocation', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete Block', 'Delete If']",3434
public void METHOD_1 ( TYPE_1 VAR_1 ) throws java.lang.Exception { VAR_2 = true ; VAR_3 = VAR_1 . METHOD_2 ( ) ; VAR_4 = VAR_5 . METHOD_3 ( this ) ; VAR_5 = null ; },public void METHOD_1 ( TYPE_1 VAR_1 ) throws java.lang.Exception { VAR_3 = VAR_1 . METHOD_2 ( ) ; VAR_4 = VAR_5 . METHOD_3 ( this ) ; VAR_5 = null ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3435
"public void METHOD_1 ( ) { try { VAR_1 . METHOD_2 ( VAR_2 , VAR_3 ) ; } catch ( java.lang.Exception VAR_4 ) { VAR_4 . METHOD_3 ( ) ; } finally { VAR_5 = null ; } }","public void METHOD_1 ( ) { try { VAR_1 . METHOD_2 ( VAR_2 , VAR_3 ) ; } catch ( java.lang.Exception VAR_4 ) { VAR_4 . METHOD_3 ( ) ; } }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",3436
