fixed,buggy,baseline_ast_gumtree,line_id_tp_dataset
"public static TYPE_1 METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String VAR_3 , java.lang.String VAR_4 , java.lang.String VAR_5 , java.lang.String VAR_6 ) { TYPE_2 . METHOD_2 ( ) ; return new TYPE_3 ( VAR_1 , null , VAR_3 , VAR_4 , VAR_5 , VAR_6 ) ; }","public static TYPE_1 METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String VAR_3 , java.lang.String VAR_4 , java.lang.String VAR_5 , java.lang.String VAR_6 ) { TYPE_2 . METHOD_2 ( ) ; return new TYPE_3 ( VAR_1 , VAR_2 , VAR_3 , VAR_4 , VAR_5 , VAR_6 ) ; }","['Update ConstructorCall', 'Insert VariableRead', 'Delete Literal']",1419
"java.util.List < TYPE_1 > METHOD_1 ( TYPE_2 VAR_1 , java.lang.String VAR_2 ) ;",java.util.List < TYPE_1 > METHOD_1 ( TYPE_2 VAR_1 ) ;,"['Delete TypeReference', 'Delete Parameter']",1421
"public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 , VAR_2 ) ; assertEquals ( STRING_2 , VAR_3 , true ) ; VAR_1 . METHOD_3 ( STRING_1 , VAR_2 ) ; }","public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 , VAR_2 ) ; assertEquals ( VAR_3 , false ) ; VAR_1 . METHOD_3 ( STRING_1 , VAR_2 ) ; }","['Update Literal', 'Delete TypeAccess']",1422
"protected boolean METHOD_1 ( java.lang.Object VAR_1 , java.lang.Object VAR_2 ) { return ( ( ( TYPE_1 ) ( VAR_1 ) ) . METHOD_2 ( ) ) < ( ( ( TYPE_1 ) ( VAR_2 ) ) . METHOD_2 ( ) ) ; }","private boolean METHOD_1 ( java.lang.Object VAR_1 , java.lang.Object VAR_2 ) { return ( ( ( TYPE_1 ) ( VAR_1 ) ) . METHOD_2 ( ) ) < ( ( ( TYPE_1 ) ( VAR_2 ) ) . METHOD_2 ( ) ) ; }",['Update Wra'],1423
"public void METHOD_1 ( TYPE_1 VAR_1 , boolean value ) throws TYPE_2 { if ( value ) { VAR_1 . METHOD_2 ( ) ; } else { VAR_1 . METHOD_3 ( ) ; } }","public void METHOD_1 ( TYPE_1 VAR_1 , boolean value ) throws TYPE_2 { }","['Delete VariableRead', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",1424
public void METHOD_1 ( java.lang.String text ) { this . VAR_1 = java.lang.Double . METHOD_2 ( text ) ; },public void METHOD_1 ( java.lang.String text ) { this . VAR_1 = java.lang.Integer . METHOD_2 ( text ) ; },['Update TypeAccess'],1425
public boolean METHOD_1 ( ) { return ( this . VAR_1 . size ( ) ) > ( VAR_2 ) ; },public boolean METHOD_1 ( ) { return ( this . VAR_1 . size ( ) ) == ( VAR_2 ) ; },['Update BinaryOperator'],1426
"public boolean METHOD_1 ( TYPE_1 item ) { switch ( item . METHOD_2 ( ) ) { case VAR_1 : TYPE_2 . METHOD_3 ( STRING_1 , STRING_2 ) ; break ; case VAR_2 : TYPE_2 . METHOD_3 ( STRING_1 , STRING_3 ) ; break ; } return false ; }","public boolean METHOD_1 ( TYPE_1 item ) { switch ( item . METHOD_2 ( ) ) { case VAR_1 : TYPE_2 . METHOD_3 ( STRING_1 , STRING_2 ) ; break ; case VAR_2 : TYPE_2 . METHOD_3 ( STRING_1 , STRING_3 ) ; break ; } return true ; }",['Update Literal'],1427
private java.util.List < TYPE_1 > METHOD_1 ( TYPE_2 VAR_1 ) { TYPE_3 VAR_2 = new TYPE_3 ( ) ; VAR_2 . METHOD_2 ( true ) ; VAR_2 . METHOD_3 ( VAR_1 ) ; return VAR_3 . METHOD_4 ( VAR_2 ) ; },private java.util.List < TYPE_1 > METHOD_1 ( ) { TYPE_3 VAR_2 = new TYPE_3 ( ) ; VAR_2 . METHOD_2 ( true ) ; return VAR_3 . METHOD_4 ( VAR_2 ) ; },"['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation']",1428
"TYPE_1 METHOD_1 ( java.lang.Long id , TYPE_2 VAR_1 ) ;","TYPE_1 METHOD_1 ( java.lang.Long id , java.lang.String token ) ;","['Update Parameter', 'Update TypeReference']",1430
"private TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { java.util.ArrayList < java.util.ArrayList < TYPE_2 > > VAR_2 = METHOD_2 ( VAR_1 ) ; TYPE_2 VAR_3 = METHOD_3 ( ( VAR_1 + STRING_1 ) ) ; return new TYPE_1 ( VAR_2 , VAR_3 ) ; }","private TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { java.util.ArrayList < java.util.ArrayList < TYPE_2 > > VAR_2 = METHOD_2 ( VAR_1 ) ; TYPE_2 VAR_3 = METHOD_3 ( ( VAR_1 + STRING_1 ) , 1 , f ) ; return new TYPE_1 ( VAR_2 , VAR_3 ) ; }","['Insert Literal', 'Insert FieldRead']",1431
"public TYPE_1 METHOD_1 ( TYPE_2 c ) { return METHOD_2 ( c , VAR_1 . get ( c ) , true ) ; }","public TYPE_1 METHOD_1 ( TYPE_2 c ) { return METHOD_2 ( c , VAR_1 . get ( c ) ) ; }",['Delete Literal'],1433
public void METHOD_1 ( int VAR_1 ) { if ( VAR_1 < 0 ) throw new TYPE_1 ( STRING_1 ) ; this . VAR_2 = VAR_1 ; },public void METHOD_1 ( int VAR_1 ) { if ( VAR_1 < 0 ) throw new TYPE_1 ( STRING_1 ) ; VAR_2 = VAR_1 ; },['Delete ThisAccess'],1434
"public static double METHOD_1 ( java.util.Date date , boolean VAR_1 ) { java.util.Calendar VAR_2 = new TYPE_1 ( VAR_3 , VAR_4 ) ; VAR_2 . METHOD_2 ( date ) ; return TYPE_2 . METHOD_3 ( VAR_2 , VAR_1 ) ; }","public static double METHOD_1 ( java.util.Date date , boolean VAR_1 ) { java.util.Calendar VAR_2 = new TYPE_1 ( VAR_4 ) ; VAR_2 . METHOD_2 ( date ) ; return TYPE_2 . METHOD_3 ( VAR_2 , VAR_1 ) ; }",['Delete FieldRead'],1435
public void add ( double x ) { if ( ( VAR_1 ) == null ) { VAR_1 = TYPE_1 . METHOD_1 ( x ) ; } else { VAR_2 . METHOD_2 ( TYPE_1 . METHOD_1 ( x ) ) ; } VAR_3 += x ; },public void add ( double x ) { if ( ( VAR_1 ) == null ) { VAR_1 = new TYPE_1 ( x ) ; } else { VAR_2 . METHOD_2 ( new TYPE_1 ( x ) ) ; } VAR_3 += x ; },"['Insert ConstructorCall', 'Insert ConstructorCall', 'Move VariableRead', 'Move VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']",1436
"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { VAR_1 . METHOD_2 ( new TYPE_3 ( TYPE_4 . METHOD_3 ( ) . METHOD_4 ( STRING_1 ) ) { } ) ; }",public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_1 . METHOD_2 ( new TYPE_3 ( TYPE_4 . METHOD_3 ( ) . METHOD_4 ( STRING_1 ) ) { } ) ; },"['Delete TypeReference', 'Delete Parameter']",1437
"protected final TYPE_1 METHOD_1 ( short VAR_1 , java.lang.String VAR_2 ) { return METHOD_1 ( VAR_1 , VAR_2 , new TYPE_2 ( ) ) ; }","protected final TYPE_1 METHOD_1 ( int VAR_1 , java.lang.String VAR_2 ) { return METHOD_1 ( VAR_1 , VAR_2 , new TYPE_2 ( ) ) ; }",['Update TypeReference'],1438
"private java.lang.String METHOD_1 ( java.lang.String VAR_1 ) { return VAR_2 . replace ( VAR_3 , STRING_1 ) . replaceAll ( STRING_2 , ""\n"" ) . trim ( ) ; }","private java.lang.String METHOD_1 ( java.lang.String VAR_1 ) { return VAR_2 . replaceAll ( VAR_3 , STRING_1 ) . replaceAll ( STRING_2 , ""\n"" ) . trim ( ) ; }",['Update Invocation'],1440
public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( ) ; java.lang.System.exit ( 0 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.System.exit ( 0 ) ; },"['Delete TypeAccess', 'Delete Invocation']",1441
"public void METHOD_1 ( ) { METHOD_2 ( ) ; boolean VAR_1 = false ; while ( ! VAR_1 ) { TYPE_1 VAR_2 = VAR_3 . METHOD_3 ( ) ; VAR_1 = METHOD_4 ( VAR_2 ) ; } java.lang.System.out.println ( ( STRING_1 + ""\n"" ) ) ; }",public void METHOD_1 ( ) { METHOD_2 ( ) ; boolean VAR_1 = false ; while ( ! VAR_1 ) { TYPE_1 VAR_2 = VAR_3 . METHOD_3 ( ) ; VAR_1 = METHOD_4 ( VAR_2 ) ; } java.lang.System.out.println ( STRING_1 ) ; },"['Insert TypeAccess', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator']",1443
"public static TYPE_1 METHOD_1 ( java.util.List < ? > list , int VAR_1 ) { return TYPE_2 . METHOD_2 ( list , VAR_1 ) . build ( ) ; }",public static TYPE_1 METHOD_1 ( java.util.List < ? > list ) { return TYPE_2 . METHOD_2 ( list ) . build ( ) ; },"['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",1444
"public java.lang.Boolean METHOD_1 ( TYPE_1 VAR_1 ) throws TYPE_2 , TYPE_3 { for ( java.lang.String name : VAR_1 . METHOD_2 ( ) ) { this . METHOD_3 ( name , VAR_1 . METHOD_4 ( ) ) ; } return VAR_2 ; }","public java.lang.Boolean METHOD_1 ( TYPE_1 VAR_1 ) throws TYPE_2 , TYPE_3 { for ( java.lang.String name : VAR_1 . METHOD_2 ( ) ) { this . METHOD_3 ( name ) ; } return VAR_2 ; }","['Delete VariableRead', 'Delete Invocation']",1445
protected TYPE_1 METHOD_1 ( TYPE_2 handle ) { return new TYPE_1 ( handle ) ; },protected TYPE_1 METHOD_1 ( TYPE_2 < TYPE_1 > handle ) { return new TYPE_1 ( handle ) ; },['Insert TypeReference'],1446
"private TYPE_1 select ( java.lang.String query ) { return VAR_1 . METHOD_1 ( query , null ) ; }","public TYPE_1 select ( java.lang.String query ) { return VAR_1 . METHOD_1 ( query , null ) ; }",['Update Wra'],1447
"public boolean METHOD_1 ( java.lang.Long VAR_1 , java.lang.Long VAR_2 ) { return ( VAR_3 . METHOD_2 ( VAR_2 , VAR_1 ) ) != null ; }","public boolean METHOD_1 ( java.lang.Long VAR_1 , java.lang.Long VAR_2 ) { return ( VAR_3 . METHOD_2 ( VAR_1 , VAR_2 ) ) != null ; }",['Move VariableRead'],1448
public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) throws java.io.IOException { return TYPE_2 . METHOD_2 ( ) . toString ( ) ; },public java.lang.String METHOD_1 ( ) throws java.io.IOException { return TYPE_2 . METHOD_2 ( ) . toString ( ) ; },"['Delete TypeReference', 'Delete Parameter']",1449
public long METHOD_1 ( ) { return VAR_1 ; },public long METHOD_1 ( ) { return this . VAR_1 ; },['Insert ThisAccess'],1451
"public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( context ) ; assertEquals ( new java.util.ArrayList < java.lang.String > ( ) , VAR_1 . METHOD_2 ( null ) ) ; }","public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( context ) ; assertEquals ( null , VAR_1 . METHOD_2 ( null ) ) ; }","['Insert Literal', 'Delete ConstructorCall']",1452
public boolean METHOD_1 ( TYPE_1 event ) { if ( ! ( METHOD_2 ( ) ) ) return false ; return true ; },public void METHOD_1 ( TYPE_1 event ) { if ( ! ( METHOD_2 ( ) ) ) return ; },"['Update TypeReference', 'Delete Literal', 'Delete Literal', 'Delete Return']",1453
"public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 ) ; TYPE_1 msg ; msg = new TYPE_2 ( VAR_2 , VAR_3 , VAR_4 ) ; VAR_5 . put ( msg , null ) ; VAR_5 . put ( VAR_6 , null ) ; }","public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 ) ; TYPE_1 msg ; msg = new TYPE_2 ( VAR_2 , VAR_3 ) ; VAR_5 . put ( msg , null ) ; VAR_5 . put ( VAR_6 , null ) ; }",['Delete FieldRead'],1454
public void METHOD_1 ( ) { if ( VAR_1 . METHOD_2 ( ) ) { VAR_1 . METHOD_3 ( false ) ; } if ( ( VAR_1 . METHOD_4 ( ) ) == null ) { METHOD_5 ( false ) ; } },public void METHOD_1 ( ) { if ( VAR_1 . METHOD_2 ( ) ) { VAR_1 . METHOD_3 ( false ) ; } if ( ( VAR_1 . METHOD_4 ( ) ) == null ) { METHOD_5 ( ) ; } },['Delete Literal'],1455
"public double [ ] [ ] METHOD_1 ( double VAR_1 , double VAR_2 , double VAR_3 , double VAR_4 , double VAR_5 , TYPE_1 type ) { return METHOD_2 ( VAR_1 , VAR_1 , VAR_2 , VAR_3 , VAR_4 , VAR_5 , type ) ; }","public double [ ] [ ] METHOD_1 ( double VAR_1 , double VAR_2 , double VAR_3 , double VAR_4 , double VAR_5 , TYPE_1 type ) { return METHOD_2 ( VAR_1 , VAR_1 , 0 , VAR_2 , VAR_3 , VAR_4 , VAR_5 , type ) ; }",['Insert Literal'],1456
public static void main ( java.lang.String [ ] args ) throws TYPE_1 { TYPE_2 VAR_1 = new TYPE_2 ( ) ; VAR_2 . execute ( STRING_1 ) ; },public static void main ( java.lang.String [ ] args ) throws TYPE_1 { TYPE_2 VAR_1 = new TYPE_2 ( ) ; VAR_2 . execute ( ) ; },['Delete TypeAccess'],1457
public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { TYPE_3 result = TYPE_3 . METHOD_2 ( ) ; result . METHOD_3 ( VAR_1 . METHOD_4 ( ) ) . METHOD_5 ( VAR_1 . METHOD_6 ( ) ) . METHOD_7 ( VAR_2 . getType ( ) ) ; return result ; },public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { TYPE_3 result = TYPE_3 . METHOD_2 ( ) ; result . METHOD_3 ( VAR_1 . METHOD_4 ( ) ) . METHOD_5 ( VAR_1 . METHOD_4 ( ) ) . METHOD_7 ( VAR_2 . getType ( ) ) ; return result ; },['Update Invocation'],1458
"public TYPE_1 get ( java.lang.String VAR_1 ) throws java.io.IOException { return get ( VAR_1 , null , null ) ; }","public TYPE_1 get ( java.lang.String VAR_1 ) throws java.io.IOException { return get ( VAR_1 , null ) ; }",['Delete Literal'],1459
private java.lang.String METHOD_1 ( ) { return ( ( METHOD_2 ( ) ) + STRING_1 ) + ( ( TYPE_1 . METHOD_3 ( ) ) / INT_1 ) ; },private java.lang.String METHOD_1 ( ) { return ( ( METHOD_2 ( ) ) + STRING_1 ) + ( ( TYPE_1 . METHOD_3 ( ) ) % INT_1 ) ; },['Update BinaryOperator'],1460
private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( INT_1 ) ; VAR_1 . METHOD_3 ( VAR_2 ) ; VAR_1 . METHOD_4 ( INT_2 ) ; VAR_1 . METHOD_5 ( INT_3 ) ; },private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( INT_1 ) ; VAR_1 . METHOD_3 ( VAR_2 ) ; VAR_1 . METHOD_4 ( 0 ) ; VAR_1 . METHOD_5 ( INT_3 ) ; },"['Insert Literal', 'Delete TypeAccess']",1461
"public native void open ( int VAR_1 , int VAR_2 ) ;","private native void open ( int VAR_1 , int VAR_2 ) ;",['Update Wra'],1462
"int METHOD_1 ( java.lang.Long id , java.lang.Integer VAR_1 , java.lang.Long VAR_2 , TYPE_1 VAR_3 , java.lang.String VAR_4 , java.lang.String source , java.lang.String VAR_5 ) ;","int METHOD_1 ( java.lang.Long id , java.lang.Integer VAR_1 , TYPE_1 VAR_3 , java.lang.String VAR_4 , java.lang.String source , java.lang.String VAR_5 ) ;","['Delete TypeReference', 'Delete Parameter']",1463
public void METHOD_1 ( TYPE_1 event ) { event . METHOD_2 ( ) ; },public void METHOD_1 ( TYPE_1 event ) { },"['Delete VariableRead', 'Delete Invocation']",1464
public final boolean METHOD_1 ( ) { return this . VAR_1 . METHOD_1 ( ) ; },public final boolean METHOD_1 ( ) { return VAR_1 . METHOD_1 ( ) ; },"['Insert TypeAccess', 'Delete ThisAccess', 'Delete FieldRead']",1465
public void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( new TYPE_2 ( ) ) ; VAR_1 . METHOD_3 ( VAR_2 ) ; VAR_3 = VAR_4 . get ( VAR_1 ) ; },public void METHOD_1 ( ) { VAR_1 = METHOD_2 ( new TYPE_2 ( ) ) ; VAR_1 . METHOD_3 ( VAR_2 ) ; VAR_3 = VAR_4 . get ( VAR_1 ) ; },['Update TypeAccess'],1467
"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { for ( TYPE_2 VAR_3 : VAR_4 ) { VAR_3 . METHOD_1 ( VAR_1 , VAR_2 ) ; } }",public void METHOD_1 ( TYPE_1 VAR_1 ) { for ( TYPE_2 VAR_3 : VAR_4 ) { VAR_3 . METHOD_1 ( VAR_1 ) ; } },"['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",1469
private void METHOD_1 ( ) { TYPE_1 VAR_1 ; for ( TYPE_2 c : VAR_2 . METHOD_2 ( ) ) { VAR_1 = ( ( TYPE_1 ) ( c ) ) ; VAR_1 . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( ) ; } },private void METHOD_1 ( ) { TYPE_1 VAR_1 ; for ( TYPE_2 c : VAR_2 . METHOD_2 ( ) ) { VAR_1 = ( ( TYPE_1 ) ( c ) ) ; VAR_1 . METHOD_3 ( ) ; } },"['Delete VariableRead', 'Delete Invocation']",1470
"public void METHOD_1 ( java.lang.String name , java.lang.String value ) { VAR_1 . put ( new TYPE_1 ( name ) , value ) ; }","public void METHOD_1 ( java.lang.String name , java.lang.String value ) { VAR_1 . put ( name , value ) ; }","['Move VariableRead', 'Delete ConstructorCall']",1472
public void METHOD_1 ( ) { VAR_1 . setText ( VAR_2 . toString ( VAR_3 ) ) ; },private void METHOD_1 ( ) { VAR_1 . setText ( VAR_2 . toString ( VAR_3 ) ) ; },['Update Wra'],1473
"private void METHOD_1 ( int VAR_1 ) { VAR_2 = VAR_1 ; METHOD_2 ( VAR_3 , VAR_4 , VAR_5 ) ; }","private void METHOD_1 ( int VAR_1 ) { VAR_2 = VAR_1 + 1 ; METHOD_2 ( VAR_3 , VAR_4 , VAR_5 ) ; }","['Insert BinaryOperator', 'Move VariableRead', 'Insert Literal']",1474
"public void METHOD_1 ( double [ ] [ ] VAR_1 , int VAR_2 ) { VAR_3 . set ( VAR_2 , VAR_1 . METHOD_2 ( ) ) ; }","public void METHOD_1 ( double [ ] [ ] VAR_1 , int index ) { VAR_3 . set ( index , VAR_1 . METHOD_2 ( ) ) ; }","['Update Parameter', 'Update VariableRead']",1475
public static java.lang.String METHOD_1 ( java.lang.String id ) { return TYPE_1 . METHOD_2 ( id ) . METHOD_3 ( ) ; },public static java.lang.String METHOD_1 ( java.lang.String id ) { if ( id == null ) { return null ; } return TYPE_1 . METHOD_2 ( id ) . METHOD_3 ( ) ; },"['Insert If', 'Insert BinaryOperator', 'Insert Block', 'Insert VariableRead', 'Insert Literal', 'Insert Return', 'Insert Literal']",1476
"private TYPE_1 METHOD_1 ( java.lang.String VAR_1 , java.lang.String text ) { return new TYPE_1 ( ) . METHOD_2 ( VAR_1 ) . METHOD_3 ( new TYPE_2 ( VAR_2 . String , text ) ) ; }","private TYPE_1 METHOD_1 ( java.lang.String name , java.lang.String text ) { return new TYPE_1 ( ) . METHOD_2 ( name ) . METHOD_3 ( new TYPE_2 ( VAR_2 . String , text ) ) ; }","['Update Parameter', 'Update VariableRead']",1477
private static synchronized TYPE_1 METHOD_1 ( final TYPE_2 VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 = new TYPE_1 ( VAR_1 ) ; return VAR_3 ; },public static synchronized TYPE_1 METHOD_1 ( final TYPE_2 VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 = new TYPE_1 ( VAR_1 ) ; return VAR_3 ; },['Update Wra'],1478
"public static java.util.List < java.lang.Object > METHOD_1 ( java.lang.String VAR_1 , java.lang.String ... args ) { return TYPE_1 . METHOD_1 ( false , VAR_1 , args ) ; }","public static java.util.List < java.lang.Object > METHOD_1 ( java.lang.String VAR_1 ) { return TYPE_1 . METHOD_1 ( false , VAR_1 ) ; }","['Delete Parameter', 'Delete VariableRead']",1480
"public boolean contains ( TYPE_1 p ) { if ( p == null ) { throw new java.lang.NullPointerException ( STRING_1 ) ; } return ( this . METHOD_1 ( p , true ) ) != null ; }",public boolean contains ( TYPE_1 p ) { if ( p == null ) { throw new java.lang.NullPointerException ( STRING_1 ) ; } return ( this . METHOD_1 ( p ) ) != null ; },['Delete Literal'],1481
"private void METHOD_1 ( ) { TYPE_1 TYPE_2 = new TYPE_3 ( this , VAR_1 ) ; METHOD_2 ( TYPE_2 ) ; TYPE_2 . METHOD_3 ( ) ; METHOD_4 ( STRING_1 ) ; METHOD_5 ( false ) ; METHOD_6 ( ) ; METHOD_7 ( null ) ; }","private void METHOD_1 ( ) { TYPE_1 TYPE_2 = new TYPE_3 ( this , VAR_1 ) ; METHOD_2 ( TYPE_2 ) ; METHOD_4 ( STRING_1 ) ; METHOD_5 ( false ) ; METHOD_6 ( ) ; METHOD_7 ( null ) ; }","['Delete VariableRead', 'Delete Invocation']",1482
"public void METHOD_1 ( android.content.Context context , android.content.Intent intent ) { java.lang.String VAR_1 = intent . METHOD_2 ( ""name"" ) ; VAR_2 . METHOD_3 ( VAR_1 , STRING_1 ) ; VAR_3 . i ( STRING_2 , ( STRING_3 + VAR_1 ) ) ; }","public void METHOD_1 ( android.content.Context context , android.content.Intent intent ) { java.lang.String VAR_1 = intent . METHOD_2 ( ""name"" ) ; VAR_2 . METHOD_3 ( VAR_1 , STRING_1 ) ; java.lang.System.out.println ( VAR_1 ) ; }","['Update Invocation', 'Insert FieldRead', 'Move VariableRead', 'Insert TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete FieldRead', 'Delete BinaryOperator']",1483
"public void METHOD_1 ( final TYPE_1 view , final int VAR_1 , final int VAR_2 ) { METHOD_2 ( VAR_3 ) ; }","public void METHOD_1 ( final TYPE_1 view , final int VAR_1 , final int VAR_2 ) { METHOD_2 ( ) ; }",['Delete TypeAccess'],1484
"public void METHOD_1 ( TYPE_1 field ) { this . VAR_1 . put ( ( ( ( VAR_2 . getName ( ) ) + STRING_1 ) + ( VAR_2 . getType ( ) ) ) , field ) ; }",public void METHOD_1 ( TYPE_1 field ) { this . VAR_1 . add ( field ) ; },"['Update Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete BinaryOperator']",1485
"public TYPE_1 METHOD_1 ( java.lang.String str ) { if ( str == null ) throw new java.lang.NullPointerException ( ) ; return new TYPE_2 ( TYPE_3 . METHOD_1 ( VAR_1 , TYPE_3 . METHOD_2 ( str ) ) , VAR_2 , VAR_3 ) ; }","public TYPE_1 METHOD_1 ( java.lang.String str ) { if ( str == null ) throw new java.lang.NullPointerException ( ) ; return new TYPE_2 ( TYPE_3 . METHOD_1 ( VAR_1 , TYPE_3 . METHOD_2 ( str ) ) , VAR_3 ) ; }",['Delete FieldRead'],1487
public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_1 . METHOD_3 ( VAR_1 . METHOD_4 ( VAR_2 ) ) ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_1 . METHOD_3 ( VAR_2 ) ) ; },"['Update Invocation', 'Move Invocation', 'Update Invocation', 'Delete VariableRead', 'Delete Invocation']",1488
"public void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( VAR_2 class ) ; VAR_3 = new TYPE_2 ( ) ; VAR_3 . METHOD_3 ( VAR_4 ) ; VAR_5 = new TYPE_3 ( new TYPE_4 ( ) , VAR_1 ) ; }",public void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( VAR_2 class ) ; VAR_3 = new TYPE_2 ( ) ; VAR_3 . METHOD_3 ( VAR_4 ) ; VAR_5 = new TYPE_3 ( VAR_1 ) ; },['Delete ConstructorCall'],1489
"public int METHOD_1 ( TYPE_1 VAR_1 ) throws TYPE_2 { int VAR_2 = VAR_3 . update ( STRING_1 , VAR_1 ) ; return VAR_2 ; }","public int METHOD_1 ( java.lang.String id ) throws TYPE_2 { int VAR_2 = VAR_3 . update ( STRING_1 , id ) ; return VAR_2 ; }","['Update Parameter', 'Update TypeReference', 'Update VariableRead']",1490
"public static void main ( java.lang.String [ ] args ) { int VAR_1 = INT_1 ; int VAR_2 = 0 ; java.lang.System.out.println ( TYPE_1 . METHOD_1 ( VAR_1 , VAR_2 ) ) ; }","public static void main ( java.lang.String [ ] args ) { int VAR_1 = INT_1 ; int VAR_2 = 1 ; java.lang.System.out.println ( TYPE_1 . METHOD_1 ( VAR_1 , VAR_2 ) ) ; }",['Update Literal'],1491
private void METHOD_1 ( java.lang.String VAR_1 ) { VAR_2 . METHOD_1 ( VAR_1 ) ; },private void METHOD_1 ( int time ) { VAR_2 . METHOD_1 ( time ) ; },"['Update Parameter', 'Update TypeReference', 'Update VariableRead']",1493
public java.lang.String [ ] METHOD_1 ( ) { final java.lang.String [ ] VAR_1 = VAR_2 . METHOD_2 ( ) ; if ( ( VAR_1 != null ) && ( ( VAR_3 . length ) > 0 ) ) return VAR_1 ; return null ; },public java.lang.String [ ] METHOD_1 ( ) { final java.lang.String [ ] VAR_1 = VAR_2 . METHOD_2 ( ) ; if ( ( VAR_1 != null ) && ( ( VAR_3 . length ) > 0 ) ) return VAR_1 ; return VAR_1 ; },"['Insert VariableRead', 'Delete Literal']",1494
"public void METHOD_1 ( TYPE_1 VAR_1 , java.util.ArrayList < TYPE_2 > list , java.lang.String VAR_2 , java.lang.String VAR_3 , boolean VAR_4 ) ;","public void METHOD_1 ( TYPE_1 VAR_1 , java.util.ArrayList < TYPE_2 > list , java.lang.String VAR_2 , java.lang.String VAR_3 ) ;","['Delete TypeReference', 'Delete Parameter']",1496
public void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 ) { METHOD_2 ( ) ; if ( VAR_1 == null ) { return ; } METHOD_3 ( VAR_1 ) ; METHOD_4 ( ) ; },public void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 ) { METHOD_2 ( ) ; METHOD_3 ( VAR_1 ) ; METHOD_4 ( ) ; },"['Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Return', 'Delete Block', 'Delete If']",1497
public void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 ) { TYPE_2 . METHOD_2 ( VAR_1 ) ; METHOD_3 ( ) ; TYPE_2 . METHOD_4 ( ) ; },public void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 ) { TYPE_2 . METHOD_2 ( VAR_1 ) ; METHOD_3 ( ) ; METHOD_4 ( ) ; },['Update TypeAccess'],1498
"public static boolean METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 . METHOD_2 ( VAR_1 , STRING_1 ) ; VAR_2 . put ( VAR_3 . getId ( ) , VAR_1 ) ; return TYPE_3 . METHOD_3 ( VAR_1 ) ; }","public static boolean METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 . METHOD_2 ( VAR_1 , STRING_1 ) ; VAR_2 . put ( VAR_3 . getName ( ) , VAR_1 ) ; return TYPE_3 . METHOD_3 ( VAR_1 ) ; }",['Update Invocation'],1499
