fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
359,private void init ( ) { METHOD_1 ( this ) ; METHOD_2 ( this ) ; METHOD_3 ( VAR_1 ) ; VAR_2 = 0 ; },private void init ( ) { METHOD_1 ( this ) ; METHOD_2 ( this ) ; METHOD_3 ( VAR_1 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",484,"['Delete Assignment', 'Delete Literal', 'Delete VariableRead']","['FieldWrite', 'Literal', 'Assignment']","['Assignment', 'Literal', 'VariableRead']",Partial Match,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
360,public TYPE_1 METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { VAR_1 = new TYPE_1 ( startTime ) . METHOD_2 ( VAR_2 ) ; } return VAR_1 ; },public TYPE_1 METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { VAR_1 = new TYPE_1 ( startTime ) ; } return VAR_1 ; },"['Move ConstructorCall', 'Delete TypeAccess', 'Delete Invocation']",485,['Delete Invocation'],"['ConstructorCall', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
361,"public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , int VAR_2 , int VAR_3 ) { VAR_4 = null ; VAR_5 = null ; return null ; }","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , int VAR_2 , int VAR_3 ) { return null ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",487,"['Delete Assignment', 'Delete Assignment']","['FieldWrite', 'Literal', 'Assignment', 'FieldWrite', 'Literal', 'Assignment']","['Assignment', 'Assignment']",GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,2,0,4
362,public void METHOD_1 ( ) { super . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( ) . init ( this ) ; VAR_1 = METHOD_3 ( ) ; },public void METHOD_1 ( ) { super . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( ) . init ( this ) ; },"['Delete FieldWrite', 'Delete Invocation', 'Delete Assignment']",488,"['Delete Assignment', 'Delete Invocation']","['FieldWrite', 'Invocation', 'Assignment']","['Assignment', 'Invocation']",GPT Missed Nodes,0.6666666666666666,1.0,0.6666666666666666,0.8,2,0,1
363,public void METHOD_1 ( ) { try { VAR_1 . list = new TYPE_1 ( ) ; VAR_1 . main = new TYPE_2 ( ) ; VAR_2 . METHOD_2 ( true ) ; } catch ( java.lang.Exception VAR_3 ) { VAR_3 . METHOD_3 ( ) ; } },public void METHOD_1 ( ) { try { VAR_1 . main = new TYPE_2 ( ) ; VAR_2 . METHOD_2 ( true ) ; } catch ( java.lang.Exception VAR_3 ) { VAR_3 . METHOD_3 ( ) ; } },"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment']",489,"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete TypeReference']","['FieldWrite', 'ConstructorCall', 'Assignment']","['FieldWrite', 'ConstructorCall', 'TypeReference']",Partial Match,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
364,protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; if ( ( TYPE_1 ) != null ) { TYPE_1 . METHOD_2 ( ) ; TYPE_1 = null ; } },protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",490,"['Delete If', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete Literal', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']","['FieldRead', 'Literal', 'BinaryOperator', 'TypeAccess', 'Invocation', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'If']","['If', 'BinaryOperator', 'FieldRead', 'Literal', 'TypeAccess', 'Invocation', 'Assignment']",GPT Missed Nodes,0.7777777777777778,1.0,0.7,0.8235294117647058,7,0,3
365,protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; VAR_3 = ( ( TYPE_2 ) ( METHOD_3 ( VAR_4 ) ) ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; },"['Delete FieldWrite', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",491,"['Delete Assignment', 'Delete TypeReference', 'Delete Invocation', 'Delete VariableRead']","['FieldWrite', 'TypeReference', 'TypeAccess', 'Invocation', 'Assignment']","['Assignment', 'TypeReference', 'Invocation', 'VariableRead']",Partial Match,0.5,0.75,0.6,0.6666666666666665,3,1,2
366,"public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = new TYPE_1 ( new TYPE_2 ( ) ) ; context = new TYPE_3 ( STRING_1 ) ; VAR_1 . METHOD_2 ( METHOD_3 ( ) , context ) ; }","public void METHOD_1 ( ) throws java.lang.Exception { context = new TYPE_3 ( STRING_1 ) ; VAR_1 . METHOD_2 ( METHOD_3 ( ) , context ) ; }","['Delete FieldWrite', 'Delete ConstructorCall', 'Delete ConstructorCall', 'Delete Assignment']",493,"['Delete Assignment', 'Delete ConstructorCall', 'Delete ConstructorCall', 'Delete TypeReference', 'Delete TypeReference', 'Delete VariableRead', 'Delete VariableRead']","['FieldWrite', 'ConstructorCall', 'ConstructorCall', 'Assignment']","['Assignment', 'ConstructorCall', 'ConstructorCall', 'TypeReference', 'TypeReference', 'VariableRead', 'VariableRead']",Partial Match,0.4,0.42857142857142855,0.75,0.5454545454545454,3,4,1
367,public void METHOD_1 ( ) { counter = 0 ; },public void METHOD_1 ( ) { },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",495,"['Delete Assignment', 'Delete VariableRead', 'Delete Literal']","['FieldWrite', 'Literal', 'Assignment']","['Assignment', 'VariableRead', 'Literal']",Partial Match,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
368,public void METHOD_1 ( ) { this . state = VAR_1 ; this . VAR_2 = null ; this . VAR_3 = new java.util.Date ( ) ; this . VAR_4 = java.lang.Long . METHOD_2 ( TYPE_1 . METHOD_3 ( ) ) ; },public void METHOD_1 ( ) { this . state = VAR_1 ; this . VAR_2 = null ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Assignment']",497,"['Delete ThisAccess', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete TypeReference', 'Delete TypeReference', 'Delete Invocation', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete TypeReference', 'Delete TypeReference', 'Delete Invocation', 'Delete Invocation']","['ThisAccess', 'FieldWrite', 'ConstructorCall', 'Assignment', 'ThisAccess', 'FieldWrite', 'TypeAccess', 'TypeAccess', 'Invocation', 'Invocation', 'Assignment']","['ThisAccess', 'FieldWrite', 'ConstructorCall', 'TypeReference', 'TypeReference', 'Invocation', 'ThisAccess', 'FieldWrite', 'TypeReference', 'TypeReference', 'Invocation', 'Invocation']",Partial Match,0.5714285714285714,0.5833333333333334,0.6363636363636364,0.6086956521739131,7,5,4
369,public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { VAR_2 = VAR_1 ; return this ; },public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { return this ; },"['Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",498,['Delete Assignment'],"['FieldWrite', 'VariableRead', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
370,public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; this . update = true ; return STRING_1 ; },public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; return STRING_1 ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",499,"['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']","['ThisAccess', 'FieldWrite', 'Literal', 'Assignment']","['ThisAccess', 'FieldWrite', 'Literal', 'Assignment']",Exact Match,1.0,1.0,1.0,1.0,4,0,0
371,"public void METHOD_1 ( TYPE_1 VAR_1 , long VAR_2 ) { if ( ( VAR_3 ) == false ) { VAR_4 = METHOD_2 ( VAR_1 , VAR_2 ) ; this . VAR_2 = VAR_2 ; METHOD_3 ( VAR_1 , VAR_4 ) ; VAR_3 = true ; } }","public void METHOD_1 ( TYPE_1 VAR_1 , long VAR_2 ) { if ( ( VAR_3 ) == false ) { VAR_4 = METHOD_2 ( VAR_1 , VAR_2 ) ; METHOD_3 ( VAR_1 , VAR_4 ) ; VAR_3 = true ; } }","['Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",500,"['Delete ThisAccess', 'Delete FieldWrite']","['ThisAccess', 'FieldWrite', 'VariableRead', 'Assignment']","['ThisAccess', 'FieldWrite']",GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,2,0,2
372,"public void METHOD_1 ( java.lang.String string ) { VAR_1 . METHOD_2 ( TYPE_1 . METHOD_3 ( string , VAR_2 ) ) ; }","public void METHOD_1 ( java.lang.String string ) { VAR_1 = TYPE_1 . METHOD_3 ( string , VAR_2 ) ; }","['Insert Assignment', 'Insert FieldWrite', 'Move Invocation', 'Delete TypeAccess', 'Delete Invocation']",503,"['Delete Invocation', 'Insert Assignment']","['Assignment', 'FieldWrite', 'Invocation', 'TypeAccess', 'Invocation']","['Invocation', 'Assignment']",GPT Missed Nodes,0.5,1.0,0.4,0.5714285714285715,2,0,3
373,public void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 ) { if ( ( VAR_1 == null ) || ( VAR_2 . isEmpty ( ) ) ) this . VAR_1 = TYPE_2 . METHOD_2 ( ) ; else this . VAR_1 = VAR_1 ; },public void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 ) { this . VAR_1 = VAR_1 ; },"['Move Assignment', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete BinaryOperator', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment', 'Delete Block', 'Delete Block', 'Delete If']",504,"['Delete If', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Literal', 'Delete FieldRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']","['Assignment', 'VariableRead', 'Literal', 'BinaryOperator', 'TypeAccess', 'Invocation', 'BinaryOperator', 'ThisAccess', 'FieldWrite', 'TypeAccess', 'Invocation', 'Assignment', 'Block', 'Block', 'If']","['If', 'BinaryOperator', 'VariableRead', 'Literal', 'FieldRead', 'Invocation', 'TypeAccess', 'Invocation', 'Assignment']",Partial Match,0.6363636363636364,0.8888888888888888,0.5333333333333333,0.6666666666666667,8,1,7
374,protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; VAR_1 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( VAR_3 ) ; VAR_4 . METHOD_4 ( ) ; VAR_4 . METHOD_5 ( ) ; VAR_4 = null ; },protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; if ( ( VAR_4 ) != null ) { VAR_4 . METHOD_4 ( ) ; VAR_4 . METHOD_5 ( ) ; } },"['Insert If', 'Insert BinaryOperator', 'Insert Block', 'Insert FieldRead', 'Move Literal', 'Move Invocation', 'Move Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldWrite', 'Delete Assignment']",505,"['Delete Invocation', 'Delete Invocation', 'Delete Invocation', 'Insert If', 'Insert BinaryOperator', 'Insert FieldRead', 'Insert Literal']","['If', 'BinaryOperator', 'Block', 'FieldRead', 'Literal', 'Invocation', 'Invocation', 'TypeAccess', 'Invocation', 'TypeAccess', 'TypeAccess', 'Invocation', 'FieldWrite', 'Assignment']","['Invocation', 'Invocation', 'Invocation', 'If', 'BinaryOperator', 'FieldRead', 'Literal']",GPT Missed Nodes,0.5555555555555556,0.7142857142857143,0.35714285714285715,0.4761904761904762,5,2,9
375,protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; VAR_1 = new TYPE_1 ( METHOD_2 ( ) ) ; VAR_2 = new TYPE_2 ( METHOD_2 ( ) ) ; },protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; },"['Delete FieldWrite', 'Delete Invocation', 'Delete ConstructorCall', 'Delete Assignment', 'Delete FieldWrite', 'Delete Invocation', 'Delete ConstructorCall', 'Delete Assignment']",506,"['Delete Assignment', 'Delete ConstructorCall', 'Delete Assignment', 'Delete ConstructorCall', 'Delete Invocation', 'Delete Invocation']","['FieldWrite', 'Invocation', 'ConstructorCall', 'Assignment', 'FieldWrite', 'Invocation', 'ConstructorCall', 'Assignment']","['Assignment', 'ConstructorCall', 'Assignment', 'ConstructorCall', 'Invocation', 'Invocation']",GPT Missed Nodes,0.75,1.0,0.75,0.8571428571428571,6,0,2
376,public void METHOD_1 ( TYPE_1 state ) { this . state = state ; },public void METHOD_1 ( TYPE_1 state ) { },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",507,"['Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead']","['ThisAccess', 'FieldWrite', 'VariableRead', 'Assignment']","['ThisAccess', 'FieldWrite', 'VariableRead']",GPT Missed Nodes,0.75,1.0,0.75,0.8571428571428571,3,0,1
377,public static TYPE_1 METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { VAR_1 = new TYPE_1 ( ) ; VAR_2 = TYPE_2 . METHOD_2 ( VAR_3 ) ; } return VAR_1 ; },public static TYPE_1 METHOD_1 ( ) { return new TYPE_1 ( ) ; },"['Move ConstructorCall', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete Assignment', 'Delete FieldWrite', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment', 'Delete Block', 'Delete If', 'Delete FieldRead']",508,"['Delete If', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete Literal', 'Delete Assignment', 'Delete ConstructorCall', 'Delete Assignment', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete Return']","['ConstructorCall', 'FieldRead', 'Literal', 'BinaryOperator', 'FieldWrite', 'Assignment', 'FieldWrite', 'TypeAccess', 'TypeAccess', 'Invocation', 'Assignment', 'Block', 'If', 'FieldRead']","['If', 'BinaryOperator', 'FieldRead', 'Literal', 'Assignment', 'ConstructorCall', 'Assignment', 'TypeAccess', 'Invocation', 'VariableRead', 'Return']",Partial Match,0.6666666666666666,0.7272727272727273,0.5714285714285714,0.64,8,3,6
378,"public void METHOD_1 ( TYPE_1 event ) { VAR_1 = event . METHOD_2 ( ) ; end ( event . METHOD_3 ( ) , event . METHOD_4 ( ) ) ; }","public void METHOD_1 ( TYPE_1 event ) { end ( event . METHOD_3 ( ) , event . METHOD_4 ( ) ) ; }","['Delete FieldWrite', 'Delete VariableRead', 'Delete Invocation', 'Delete Assignment']",509,"['Delete Assignment', 'Delete VariableRead', 'Delete Invocation', 'Delete FieldWrite']","['FieldWrite', 'VariableRead', 'Invocation', 'Assignment']","['Assignment', 'VariableRead', 'Invocation', 'FieldWrite']",Exact Match,1.0,1.0,1.0,1.0,4,0,0
379,public void METHOD_1 ( int VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 = true ; METHOD_2 ( ) ; },public void METHOD_1 ( int VAR_1 ) { VAR_2 = VAR_1 ; METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",510,"['Delete Assignment', 'Delete VariableRead', 'Delete Literal']","['FieldWrite', 'Literal', 'Assignment']","['Assignment', 'VariableRead', 'Literal']",Partial Match,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
380,public void METHOD_1 ( int VAR_1 ) { VAR_2 = VAR_1 ; this . VAR_1 = VAR_1 ; VAR_3 . METHOD_2 ( VAR_1 ) ; },public void METHOD_1 ( int VAR_1 ) { this . VAR_1 = VAR_1 ; VAR_3 . METHOD_2 ( VAR_1 ) ; },"['Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",511,"['Delete Assignment', 'Delete VariableRead', 'Delete VariableRead']","['FieldWrite', 'VariableRead', 'Assignment']","['Assignment', 'VariableRead', 'VariableRead']",GPT Missed Nodes,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
381,"public void init ( TYPE_1 VAR_1 ) { VAR_2 = new TYPE_2 ( STRING_1 ) ; VAR_3 = new TYPE_3 ( STRING_2 , INT_1 ) ; java.lang.System.out.println ( STRING_3 ) ; VAR_4 = true ; }",public void init ( TYPE_1 VAR_1 ) { java.lang.System.out.println ( STRING_3 ) ; VAR_4 = true ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Assignment', 'Delete FieldWrite', 'Delete FieldRead', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Assignment']",513,"['Delete Assignment', 'Delete ConstructorCall', 'Delete TypeReference', 'Delete Literal', 'Delete Assignment', 'Delete ConstructorCall', 'Delete TypeReference', 'Delete Literal', 'Delete Literal']","['FieldWrite', 'FieldRead', 'ConstructorCall', 'Assignment', 'FieldWrite', 'FieldRead', 'FieldRead', 'ConstructorCall', 'Assignment']","['Assignment', 'ConstructorCall', 'TypeReference', 'Literal', 'Assignment', 'ConstructorCall', 'TypeReference', 'Literal', 'Literal']",Partial Match,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,4,5,5
382,"void METHOD_1 ( java.util.ArrayList < TYPE_1 > VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = VAR_3 ; VAR_4 = new double [ ( VAR_5 ) + 1 ] ; VAR_4 = TYPE_2 . METHOD_2 ( VAR_6 , 0 , VAR_7 . length ) ; }","void METHOD_1 ( java.util.ArrayList < TYPE_1 > VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_4 = new double [ ( VAR_5 ) + 1 ] ; VAR_4 = TYPE_2 . METHOD_2 ( VAR_6 , 0 , VAR_7 . length ) ; }","['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",516,"['Delete Assignment', 'Delete VariableRead']","['FieldWrite', 'FieldRead', 'Assignment']","['Assignment', 'VariableRead']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
383,"public void METHOD_1 ( java.lang.Object item , int position ) { METHOD_1 ( item , VAR_1 , position ) ; }","public void METHOD_1 ( java.lang.Object item , int position ) { this . position = position ; METHOD_1 ( item , VAR_1 , position ) ; }","['Insert Assignment', 'Insert FieldWrite', 'Insert VariableRead', 'Insert ThisAccess']",517,"['Insert ThisAccess', 'Insert FieldWrite']","['Assignment', 'FieldWrite', 'VariableRead', 'ThisAccess']","['ThisAccess', 'FieldWrite']",GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,2,0,2
384,protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( ) . METHOD_3 ( this ) ; if ( VAR_1 ) { VAR_2 = true ; } VAR_1 = false ; },protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( ) . METHOD_3 ( this ) ; VAR_1 = false ; },"['Delete FieldRead', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",518,"['Delete If', 'Delete Assignment', 'Delete Literal', 'Delete VariableRead', 'Delete FieldWrite']","['FieldRead', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'If']","['If', 'Assignment', 'Literal', 'VariableRead', 'FieldWrite']",Partial Match,0.5714285714285714,0.8,0.6666666666666666,0.7272727272727272,4,1,2
385,public void METHOD_1 ( ) { if ( ( ( this . VAR_1 ) != null ) && ( this . VAR_1 . METHOD_2 ( ) ) ) { this . VAR_1 . METHOD_3 ( ) ; } this . VAR_1 = null ; },public void METHOD_1 ( ) { if ( ( ( this . VAR_1 ) != null ) && ( this . VAR_1 . METHOD_2 ( ) ) ) { this . VAR_1 . METHOD_3 ( ) ; } },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",519,"['Delete FieldWrite', 'Delete ThisAccess', 'Delete FieldRead', 'Delete Literal']","['ThisAccess', 'FieldWrite', 'Literal', 'Assignment']","['FieldWrite', 'ThisAccess', 'FieldRead', 'Literal']",Partial Match,0.6,0.75,0.75,0.75,3,1,1
386,"public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; METHOD_2 ( new TYPE_2 ( this , VAR_1 ) ) ; }",public void METHOD_1 ( ) { METHOD_2 ( new TYPE_2 ( this ) ) ; },"['Update ConstructorCall', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete FieldRead']",520,"['Delete Assignment', 'Delete VariableRead', 'Delete ConstructorCall', 'Delete FieldRead']","['ConstructorCall', 'FieldWrite', 'ConstructorCall', 'Assignment', 'FieldRead']","['Assignment', 'VariableRead', 'ConstructorCall', 'FieldRead']",Partial Match,0.6,0.75,0.6,0.6666666666666665,3,1,2
387,public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 = CHAR_1 ; VAR_3 . setText ( ( ( STRING_1 + ( VAR_2 ) ) + STRING_2 ) ) ; VAR_4 . METHOD_2 ( VAR_5 ) ; VAR_6 . METHOD_2 ( VAR_5 ) ; return ; },public void METHOD_1 ( android.view.View VAR_1 ) { return ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete TypeAccess', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",521,"['Delete Assignment', 'Delete Literal', 'Delete VariableRead', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete Literal', 'Delete Invocation', 'Delete FieldRead', 'Delete Invocation']","['FieldWrite', 'FieldRead', 'Assignment', 'TypeAccess', 'FieldRead', 'FieldRead', 'BinaryOperator', 'FieldRead', 'BinaryOperator', 'Invocation', 'TypeAccess', 'TypeAccess', 'Invocation', 'TypeAccess', 'TypeAccess', 'Invocation']","['Assignment', 'Literal', 'VariableRead', 'FieldWrite', 'FieldRead', 'Literal', 'BinaryOperator', 'FieldRead', 'Literal', 'Invocation', 'FieldRead', 'Invocation']",Partial Match,0.625,0.6666666666666666,0.5,0.5714285714285715,8,4,8
388,public void METHOD_1 ( TYPE_1 context ) throws java.lang.Exception { super . METHOD_1 ( context ) ; VAR_1 = new TYPE_2 ( VAR_2 ) ; this . VAR_3 = new TYPE_3 ( ) ; },public void METHOD_1 ( TYPE_1 context ) throws java.lang.Exception { super . METHOD_1 ( context ) ; VAR_1 = new TYPE_2 ( VAR_2 ) ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment']",523,"['Delete ThisAccess', 'Delete FieldWrite', 'Delete ConstructorCall']","['ThisAccess', 'FieldWrite', 'ConstructorCall', 'Assignment']","['ThisAccess', 'FieldWrite', 'ConstructorCall']",GPT Missed Nodes,0.75,1.0,0.75,0.8571428571428571,3,0,1
389,private void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 != null ) { VAR_2 = VAR_3 ; VAR_4 = VAR_1 ; VAR_5 . METHOD_2 ( VAR_1 ) ; METHOD_3 ( ) ; } },private void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 != null ) { VAR_5 . METHOD_2 ( VAR_1 ) ; METHOD_3 ( ) ; } },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",524,"['Delete Assignment', 'Delete Assignment']","['FieldWrite', 'FieldRead', 'Assignment', 'FieldWrite', 'VariableRead', 'Assignment']","['Assignment', 'Assignment']",GPT Missed Nodes,0.25,1.0,0.3333333333333333,0.5,2,0,4
390,public void METHOD_1 ( final java.lang.Void result ) { if ( VAR_1 ) { VAR_1 = false ; } },public void METHOD_1 ( final java.lang.Void result ) { },"['Delete FieldRead', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",527,['Delete If'],"['FieldRead', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'If']",['If'],GPT Missed Nodes,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,1,0,5
391,public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; VAR_2 = TYPE_2 . METHOD_2 ( VAR_1 . METHOD_3 ( ) . get ( STRING_1 ) ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Assignment']",528,"['Delete Assignment', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation', 'Delete FieldRead', 'Delete Literal']","['FieldWrite', 'TypeAccess', 'VariableRead', 'Invocation', 'TypeAccess', 'Invocation', 'Invocation', 'Assignment']","['Assignment', 'VariableRead', 'TypeAccess', 'Invocation', 'Invocation', 'Invocation', 'FieldRead', 'Literal']",Partial Match,0.5714285714285714,0.75,0.75,0.75,6,2,2
392,public void METHOD_1 ( ) { VAR_1 = 0 ; VAR_2 . METHOD_1 ( ) ; METHOD_2 ( ) ; },public void METHOD_1 ( ) { VAR_2 . METHOD_1 ( ) ; METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",529,"['Delete Assignment', 'Delete Literal', 'Delete VariableRead']","['FieldWrite', 'Literal', 'Assignment']","['Assignment', 'Literal', 'VariableRead']",Partial Match,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
393,public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = new TYPE_2 ( ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { },"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment']",530,"['Delete Assignment', 'Delete VariableRead', 'Delete ConstructorCall', 'Delete TypeReference']","['FieldWrite', 'ConstructorCall', 'Assignment']","['Assignment', 'VariableRead', 'ConstructorCall', 'TypeReference']",Partial Match,0.4,0.5,0.6666666666666666,0.5714285714285715,2,2,1
394,public java.util.List < java.lang.String > METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { VAR_1 = new java.util.ArrayList < > ( ) ; } return VAR_1 ; },public java.util.List < java.lang.String > METHOD_1 ( ) { return VAR_1 ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete Block', 'Delete If']",531,['Delete If'],"['FieldRead', 'Literal', 'BinaryOperator', 'FieldWrite', 'ConstructorCall', 'Assignment', 'Block', 'If']",['If'],GPT Missed Nodes,0.125,1.0,0.125,0.2222222222222222,1,0,7
