Unnamed: 0,fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
1133,1133,"public float [ ] METHOD_1 ( int VAR_1 ) { final int VAR_2 = INT_1 ; final int VAR_3 = INT_1 ; final int VAR_4 = INT_1 ; return METHOD_2 ( VAR_2 , VAR_3 , VAR_4 , VAR_1 ) ; }","public float [ ] METHOD_1 ( ) { final int VAR_2 = INT_1 ; final int VAR_3 = INT_1 ; final int VAR_4 = INT_1 ; return METHOD_2 ( VAR_2 , VAR_3 , VAR_4 ) ; }","['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",1348,"['Delete Parameter', 'Delete VariableRead']","['TypeReference', 'Parameter', 'VariableRead']","['Parameter', 'VariableRead']",GPT Missed Nodes,0.6666666666666666,1.0,0.6666666666666666,0.8,2,0,1
1134,1134,public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( VAR_2 ) ; VAR_3 = this . getClass ( ) . METHOD_2 ( STRING_1 ) . METHOD_3 ( ) ; VAR_4 = this . getClass ( ) . METHOD_2 ( STRING_2 ) . METHOD_3 ( ) ; },public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; VAR_3 = this . getClass ( ) . METHOD_2 ( STRING_1 ) . METHOD_3 ( ) ; VAR_4 = this . getClass ( ) . METHOD_2 ( STRING_1 ) . METHOD_3 ( ) ; },"['Update TypeAccess', 'Delete FieldRead']",1349,"['Delete VariableRead', 'Delete Parameter', 'Update Literal']","['TypeAccess', 'FieldRead']","['VariableRead', 'Parameter', 'Literal']",Partial Match,0.0,0.0,0.0,0.0,0,3,2
1135,1135,"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_1 VAR_2 ) { METHOD_2 ( ) ; VAR_3 . METHOD_3 ( VAR_4 , VAR_5 , ( - 1 ) , null , VAR_1 , VAR_2 ) ; METHOD_4 ( VAR_5 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_1 VAR_2 ) { METHOD_2 ( ) ; VAR_3 . METHOD_3 ( VAR_4 , VAR_5 , ( - 1 ) , null , VAR_1 , VAR_2 ) ; METHOD_4 ( ) ; }",['Delete TypeAccess'],1350,['Delete VariableRead'],['TypeAccess'],['VariableRead'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1136,1136,"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 < ? extends TYPE_3 > VAR_2 ) { METHOD_2 ( VAR_1 . METHOD_3 ( ) , VAR_2 . METHOD_4 ( ) , VAR_2 ) ; }","public void METHOD_1 ( java.lang.Integer VAR_1 , TYPE_2 < ? extends TYPE_3 > VAR_2 ) { METHOD_1 ( VAR_1 , VAR_2 . METHOD_4 ( ) , VAR_2 ) ; }","['Update Invocation', 'Update TypeReference', 'Move VariableRead', 'Delete Invocation']",1351,"['Update TypeReference', 'Update Invocation', 'Delete Invocation', 'Delete FieldRead']","['Invocation', 'TypeReference', 'VariableRead', 'Invocation']","['TypeReference', 'Invocation', 'Invocation', 'FieldRead']",Partial Match,0.5,0.75,0.75,0.75,3,1,1
1137,1137,public void METHOD_1 ( java.lang.String VAR_1 ) { if ( ( VAR_2 ) == null ) { VAR_3 . error ( STRING_1 ) ; return ; } VAR_2 . METHOD_1 ( VAR_1 ) ; },public void METHOD_1 ( java.lang.String VAR_1 ) { if ( ( VAR_2 ) == null ) { java.lang.System.err.println ( STRING_1 ) ; return ; } VAR_2 . METHOD_1 ( VAR_1 ) ; },"['Update Invocation', 'Insert FieldRead', 'Insert TypeAccess', 'Delete TypeAccess']",1352,"['Insert TypeAccess', 'Insert FieldRead', 'Insert Invocation', 'Delete FieldRead', 'Delete Invocation']","['Invocation', 'FieldRead', 'TypeAccess', 'TypeAccess']","['TypeAccess', 'FieldRead', 'Invocation', 'FieldRead', 'Invocation']",Exact Match,1.0,0.4,0.5,0.4444444444444445,2,3,2
1138,1138,"public TYPE_1 METHOD_1 ( ) { TYPE_2 VAR_1 = METHOD_2 ( ) ; return new TYPE_3 ( new TYPE_4 ( VAR_1 . METHOD_3 ( ) ) , STRING_1 , STRING_2 , STRING_3 ) ; }","public TYPE_1 METHOD_1 ( ) { TYPE_2 VAR_1 = METHOD_2 ( ) ; return new TYPE_3 ( new TYPE_4 ( VAR_1 . METHOD_3 ( ) ) , STRING_1 , STRING_2 ) ; }",['Delete FieldRead'],1353,['Delete Literal'],['FieldRead'],['Literal'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1139,1139,"protected void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 response ) throws java.io.IOException , TYPE_3 { VAR_1 . METHOD_2 ( STRING_1 ) . METHOD_3 ( VAR_1 , response ) ; return ; }","protected void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 response ) throws java.io.IOException , TYPE_3 { VAR_1 . METHOD_2 ( STRING_1 ) . METHOD_3 ( VAR_1 , response ) ; }",['Delete Return'],1354,['Delete Return'],['Return'],['Return'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1140,1140,"public void METHOD_1 ( ) { node . METHOD_2 ( VAR_1 ) ; VAR_2 . assertEquals ( VAR_3 . state , VAR_1 ) ; }","public void METHOD_1 ( ) { node . METHOD_2 ( VAR_1 ) ; assertEquals ( VAR_3 . state , VAR_1 ) ; }",['Update TypeAccess'],1355,['Delete FieldRead'],['TypeAccess'],['FieldRead'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1141,1141,"public void METHOD_1 ( int VAR_1 , TYPE_1 [ ] VAR_2 , java.lang.String VAR_3 , java.lang.Throwable VAR_4 ) { TYPE_2 . METHOD_2 ( STRING_1 , VAR_3 ) ; }","public void METHOD_1 ( int VAR_1 , TYPE_1 [ ] VAR_2 , java.lang.String VAR_3 , java.lang.Throwable VAR_4 ) { TYPE_2 . METHOD_2 ( ) ; }","['Delete TypeAccess', 'Delete VariableRead']",1356,"['Delete Literal', 'Delete VariableRead']","['TypeAccess', 'VariableRead']","['Literal', 'VariableRead']",Partial Match,0.3333333333333333,0.5,0.5,0.5,1,1,1
1142,1142,public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . METHOD_2 ( false ) ; VAR_3 . METHOD_2 ( false ) ; VAR_4 . METHOD_2 ( false ) ; VAR_5 . METHOD_2 ( true ) ; TYPE_1 . METHOD_3 ( new TYPE_2 ( VAR_6 ) ) ; },public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . METHOD_2 ( false ) ; VAR_3 . METHOD_2 ( false ) ; VAR_4 . METHOD_2 ( false ) ; VAR_5 . METHOD_2 ( true ) ; TYPE_1 . METHOD_3 ( VAR_6 ) ; },"['Insert TypeAccess', 'Delete FieldRead', 'Delete ConstructorCall']",1358,"['Delete ConstructorCall', 'Delete TypeReference']","['TypeAccess', 'FieldRead', 'ConstructorCall']","['ConstructorCall', 'TypeReference']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
1143,1143,public void METHOD_1 ( ) { super . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( STRING_1 ) ; TYPE_1 . METHOD_3 ( STRING_2 ) ; TYPE_1 . METHOD_4 ( STRING_1 ) ; TYPE_1 . METHOD_5 ( STRING_3 ) ; },public void METHOD_1 ( ) { super . METHOD_1 ( ) ; TYPE_1 . METHOD_2 ( STRING_1 ) ; TYPE_1 . METHOD_3 ( STRING_1 ) ; TYPE_1 . METHOD_4 ( STRING_1 ) ; TYPE_1 . METHOD_5 ( STRING_1 ) ; },"['Update TypeAccess', 'Update TypeAccess']",1359,"['Update Literal', 'Update Literal']","['TypeAccess', 'TypeAccess']","['Literal', 'Literal']",Partial Match,0.0,0.0,0.0,0.0,0,2,2
1144,1144,"public TYPE_1 content ( java.lang.String content ) { this . content = TYPE_2 . METHOD_1 ( content , TYPE_3 . METHOD_2 ( ) ) ; return this ; }",public TYPE_1 content ( java.lang.String content ) { this . content = content ; return this ; },"['Move VariableRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation']",1360,"['Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead']","['VariableRead', 'TypeAccess', 'TypeAccess', 'Invocation', 'Invocation']","['TypeAccess', 'Invocation', 'TypeAccess', 'Invocation', 'VariableRead']",Exact Match,1.0,0.8,0.8,0.8000000000000002,4,1,1
1145,1145,public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( INT_1 ) ; VAR_2 . init ( ) ; },public void METHOD_1 ( ) { VAR_2 . init ( ) ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",1361,"['Delete VariableRead', 'Delete Invocation', 'Delete Literal']","['TypeAccess', 'TypeAccess', 'Invocation']","['VariableRead', 'Invocation', 'Literal']",Partial Match,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2
1146,1146,public TYPE_1 < ? > METHOD_1 ( final TYPE_1 < ? > VAR_1 ) { return VAR_2 ; },public TYPE_1 < ? > METHOD_1 ( final TYPE_1 < ? > VAR_1 ) { return VAR_1 ; },"['Insert VariableRead', 'Delete FieldRead']",1362,['Update VariableRead'],"['VariableRead', 'FieldRead']",['VariableRead'],GPT Missed Nodes,0.5,0.0,0.0,0.0,0,1,2
1147,1147,public void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 . METHOD_2 ( ) ; this . VAR_2 . METHOD_2 ( ) ; this . VAR_3 . METHOD_2 ( ) ; this . VAR_4 . METHOD_2 ( ) ; },public void METHOD_1 ( TYPE_1 c ) { super . METHOD_1 ( c ) ; VAR_2 . METHOD_2 ( ) ; this . VAR_2 . METHOD_2 ( ) ; this . VAR_3 . METHOD_2 ( ) ; this . VAR_4 . METHOD_2 ( ) ; },"['Update Parameter', 'Update VariableRead']",1363,"['Update Parameter', 'Update VariableRead']","['Parameter', 'VariableRead']","['Parameter', 'VariableRead']",Exact Match,1.0,1.0,1.0,1.0,2,0,0
1148,1148,public boolean METHOD_1 ( ) { return ( VAR_1 . METHOD_2 ( ) ) == null ; },public boolean METHOD_1 ( ) { return ( VAR_1 . METHOD_2 ( ) ) != null ; },['Update BinaryOperator'],1364,['Update BinaryOperator'],['BinaryOperator'],['BinaryOperator'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1149,1149,"public boolean METHOD_1 ( TYPE_1 item , TYPE_2 VAR_1 , int VAR_2 ) { return false ; }","public boolean METHOD_1 ( TYPE_1 item , TYPE_2 VAR_1 ) { return false ; }","['Delete TypeReference', 'Delete Parameter']",1365,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
1150,1150,public void METHOD_1 ( ) { VAR_1 = new TYPE_1 < > ( ) ; },public void METHOD_1 ( ) { VAR_1 = new java.util.ArrayList < > ( ) ; },['Update ConstructorCall'],1366,['Update TypeReference'],['ConstructorCall'],['TypeReference'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
1151,1151,protected float METHOD_1 ( ) { return VAR_1 [ VAR_2 ] ; },public float METHOD_1 ( ) { return VAR_1 [ VAR_2 ] ; },['Update Wra'],1367,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1152,1152,"public java.util.List < TYPE_1 > METHOD_1 ( TYPE_2 VAR_1 ) { return VAR_2 < TYPE_1 > METHOD_2 ( new TYPE_3 ( VAR_1 ) , new TYPE_4 ( VAR_1 ) , new TYPE_5 ( VAR_1 ) , new TYPE_6 ( VAR_1 ) , new TYPE_7 ( VAR_1 ) ) ; }","public java.util.List < TYPE_1 > METHOD_1 ( TYPE_2 VAR_1 ) { return VAR_2 < TYPE_1 > METHOD_2 ( new TYPE_3 ( VAR_1 ) , new TYPE_4 ( VAR_1 ) , new TYPE_5 ( VAR_1 ) , new TYPE_6 ( VAR_1 ) ) ; }","['Delete VariableRead', 'Delete ConstructorCall']",1368,"['Delete ConstructorCall', 'Delete TypeReference']","['VariableRead', 'ConstructorCall']","['ConstructorCall', 'TypeReference']",Partial Match,0.3333333333333333,0.5,0.5,0.5,1,1,1
1153,1153,private static long METHOD_1 ( long VAR_1 ) { return 0 ; },private static native long METHOD_1 ( long VAR_1 ) ;,"['Insert Wra', 'Delete Literal', 'Delete Return']",1369,"['Insert Wra', 'Delete Block', 'Delete Return', 'Delete Literal']","['Wra', 'Literal', 'Return']","['Wra', 'Block', 'Return', 'Literal']",GPT Hallucinated Nodes,0.75,0.75,1.0,0.8571428571428571,3,1,0
1154,1154,"protected void METHOD_1 ( java.io.File file , TYPE_1 VAR_1 ) { METHOD_2 ( file , VAR_1 , false ) ; VAR_2 . put ( file , VAR_1 ) ; VAR_3 . get ( file , VAR_1 , INT_1 , INT_1 , true , true , VAR_4 ) ; }","protected void METHOD_1 ( java.io.File file , TYPE_1 VAR_1 ) { METHOD_2 ( file , VAR_1 ) ; VAR_2 . put ( file , VAR_1 ) ; VAR_3 . get ( file , VAR_1 , INT_1 , INT_1 , true , true , VAR_4 ) ; }",['Delete Literal'],1370,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1155,1155,"public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 . delete ( VAR_2 ) ; METHOD_2 ( ) ; VAR_3 . assertTrue ( STRING_1 , VAR_2 . METHOD_3 ( ) ) ; }","public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 . delete ( VAR_2 ) ; METHOD_2 ( null ) ; VAR_3 . assertTrue ( STRING_1 , VAR_2 . METHOD_3 ( ) ) ; }",['Insert Literal'],1371,['Insert Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1156,1156,"public static TYPE_1 METHOD_1 ( TYPE_1 VAR_1 , double VAR_2 ) { if ( VAR_1 == null ) { return null ; } return TYPE_2 . METHOD_2 ( VAR_1 , VAR_2 , new TYPE_3 ( ) ) ; }","public static TYPE_1 METHOD_1 ( TYPE_1 VAR_1 , double VAR_2 ) { return TYPE_2 . METHOD_2 ( VAR_1 , VAR_2 , new TYPE_3 ( ) ) ; }","['Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",1372,"['Delete If', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Literal', 'Delete Return']","['VariableRead', 'Literal', 'BinaryOperator', 'Literal', 'Return', 'Block', 'If']","['If', 'BinaryOperator', 'VariableRead', 'Literal', 'Return']",GPT Missed Nodes,0.8333333333333334,1.0,0.7142857142857143,0.8333333333333333,5,0,2
1157,1157,"private void METHOD_1 ( java.lang.Class < ? > VAR_1 ) { VAR_2 . add ( TYPE_1 . METHOD_2 ( ( ( VAR_3 . getName ( ) . replace ( STRING_1 , STRING_2 ) ) + STRING_3 ) ) ) ; }","private void METHOD_1 ( java.lang.Class < ? > VAR_1 ) { VAR_2 . add ( TYPE_1 . METHOD_2 ( ( ( VAR_3 . getName ( ) . replaceAll ( STRING_2 , STRING_2 ) ) + STRING_3 ) ) ) ; }","['Update Invocation', 'Update TypeAccess']",1373,"['Update Invocation', 'Delete Literal']","['Invocation', 'TypeAccess']","['Invocation', 'Literal']",Partial Match,0.3333333333333333,0.5,0.5,0.5,1,1,1
1158,1158,private void METHOD_1 ( ) { this . VAR_1 . execute ( new TYPE_1 < TYPE_2 > ( ) . METHOD_2 ( this ) ) ; },private void METHOD_1 ( ) { this . VAR_1 . execute ( this ) ; },"['Update Invocation', 'Move Invocation', 'Move FieldRead', 'Delete ConstructorCall', 'Delete Invocation']",1374,"['Delete ConstructorCall', 'Delete TypeReference', 'Delete TypeReference', 'Delete Invocation']","['Invocation', 'Invocation', 'FieldRead', 'ConstructorCall', 'Invocation']","['ConstructorCall', 'TypeReference', 'TypeReference', 'Invocation']",Partial Match,0.5,0.5,0.4,0.4444444444444445,2,2,3
1159,1159,public void METHOD_1 ( java.lang.String VAR_1 ) { if ( ( ( title ) != null ) && ( VAR_2 . equals ( VAR_1 ) ) ) return ; title = VAR_3 . trim ( ) ; METHOD_2 ( ) ; },public void METHOD_1 ( java.lang.String VAR_1 ) { if ( ( ( title ) != null ) && ( VAR_2 . equals ( VAR_1 ) ) ) return ; title = VAR_1 ; METHOD_2 ( ) ; },"['Insert VariableRead', 'Delete TypeAccess', 'Delete Invocation']",1375,"['Delete FieldRead', 'Delete Invocation', 'Insert VariableRead']","['VariableRead', 'TypeAccess', 'Invocation']","['FieldRead', 'Invocation', 'VariableRead']",Partial Match,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
1160,1160,"protected void METHOD_1 ( int VAR_1 , int VAR_2 , android.content.Intent data ) { super . METHOD_1 ( VAR_1 , VAR_2 , data ) ; VAR_3 = data . METHOD_2 ( VAR_4 ) ; VAR_5 . METHOD_3 ( ) ; METHOD_4 ( ) ; }","protected void METHOD_1 ( int VAR_1 , int VAR_2 , android.content.Intent data ) { super . METHOD_1 ( VAR_1 , VAR_2 , data ) ; VAR_3 = data . METHOD_2 ( VAR_4 ) ; }","['Delete TypeAccess', 'Delete Invocation', 'Delete Invocation']",1376,"['Delete Invocation', 'Delete Invocation']","['TypeAccess', 'Invocation', 'Invocation']","['Invocation', 'Invocation']",GPT Missed Nodes,0.5,1.0,0.6666666666666666,0.8,2,0,1
1161,1161,public java.lang.String METHOD_1 ( int VAR_1 ) { return VAR_2 . get ( VAR_1 ) . get ( 1 ) ; },public java.lang.String METHOD_1 ( int VAR_1 ) { return VAR_2 . get ( VAR_1 ) . get ( 0 ) ; },['Update Literal'],1377,['Update Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1162,1162,"public java.lang.String METHOD_1 ( ) { try { return TYPE_1 . METHOD_2 ( ) . get ( VAR_1 , VAR_2 . METHOD_1 ( ) ) ; } catch ( TYPE_2 VAR_3 ) { TYPE_3 . METHOD_3 ( VAR_4 , STRING_1 , VAR_3 ) ; } return null ; }","public java.lang.String METHOD_1 ( ) { try { return TYPE_1 . METHOD_2 ( true ) . get ( VAR_1 , VAR_2 . METHOD_1 ( ) ) ; } catch ( TYPE_2 VAR_3 ) { TYPE_3 . METHOD_3 ( VAR_4 , STRING_1 , VAR_3 ) ; } return null ; }",['Insert Literal'],1378,['Insert Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1163,1163,"public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( ) . METHOD_3 ( null , true ) ; VAR_2 . METHOD_4 ( ) ; VAR_2 . METHOD_5 ( ) ; }",public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( ) . METHOD_3 ( null ) ; VAR_2 . METHOD_4 ( ) ; VAR_2 . METHOD_5 ( ) ; },['Delete Literal'],1379,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1164,1164,"void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String VAR_3 , long VAR_4 , int VAR_5 ) throws TYPE_1 { if ( ( ( VAR_6 ) ++ ) > 0 ) { super . METHOD_1 ( VAR_1 , VAR_2 , VAR_3 , VAR_4 , VAR_5 ) ; } }","void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String VAR_3 , int VAR_4 , int VAR_5 ) throws TYPE_1 { if ( ( ( VAR_6 ) ++ ) > 0 ) { super . METHOD_1 ( VAR_1 , VAR_2 , VAR_3 , VAR_4 , VAR_5 ) ; } }",['Update TypeReference'],1381,['Update TypeReference'],['TypeReference'],['TypeReference'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1165,1165,"protected TYPE_1 METHOD_1 ( ) { return new TYPE_2 ( this , new TYPE_3 [ ] { VAR_1 } , new TYPE_4 [ ] { VAR_2 } ) ; }","private TYPE_1 METHOD_1 ( ) { return new TYPE_2 ( this , new TYPE_3 [ ] { VAR_1 } , new TYPE_4 [ ] { VAR_2 } ) ; }",['Update Wra'],1382,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1166,1166,public TYPE_1 METHOD_1 ( ) { return METHOD_2 ( VAR_1 . getString ( STRING_1 ) ) ; },protected TYPE_1 METHOD_1 ( ) { return METHOD_2 ( VAR_1 . getString ( STRING_1 ) ) ; },['Update Wra'],1383,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1167,1167,private void METHOD_1 ( ) { VAR_1 = METHOD_2 ( ) ; METHOD_3 ( ) . METHOD_4 ( ) ; },protected void METHOD_1 ( ) { VAR_1 = METHOD_2 ( ) ; METHOD_3 ( ) . METHOD_4 ( ) ; },['Update Wra'],1384,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1168,1168,"public void METHOD_1 ( ) { TYPE_1 id = METHOD_2 ( ""id"" ) ; if ( id != null ) { if ( TYPE_2 . METHOD_3 ( id ) ) { METHOD_4 ( ) ; return ; } } METHOD_5 ( ) ; }","public void METHOD_1 ( ) { TYPE_1 id = METHOD_2 ( ""id"" ) ; if ( id != null ) { if ( TYPE_2 . METHOD_3 ( id ) ) { METHOD_4 ( ) ; } } METHOD_5 ( ) ; }",['Delete Return'],1385,['Delete Return'],['Return'],['Return'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1169,1169,"public java.lang.Object METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 [ ] VAR_2 , int VAR_3 , int [ ] VAR_4 , int VAR_5 , java.lang.Object [ ] args ) { return METHOD_2 ( VAR_1 , VAR_2 , VAR_3 , VAR_4 , VAR_5 , args , null , false ) ; }","public java.lang.Object METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 [ ] VAR_2 , int VAR_3 , int [ ] VAR_4 , int VAR_5 , java.lang.Object [ ] args ) { return METHOD_2 ( VAR_1 , VAR_2 , VAR_3 , VAR_4 , VAR_5 , args , null ) ; }",['Delete Literal'],1386,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1170,1170,"private boolean METHOD_1 ( final java.lang.String VAR_1 , final java.lang.String VAR_2 ) { if ( VAR_3 . equals ( VAR_2 ) ) { return true ; } else { return false ; } }","private boolean METHOD_1 ( final java.lang.String VAR_1 , final java.lang.String VAR_2 ) { if ( VAR_3 . equals ( VAR_1 ) ) { return true ; } else { return false ; } }",['Update VariableRead'],1388,['Update VariableRead'],['VariableRead'],['VariableRead'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1171,1171,protected static boolean METHOD_1 ( ) { TYPE_1 response ; response = VAR_1 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( VAR_3 . toString ( ) ) ; return ! ( VAR_3 . getClass ( ) . equals ( VAR_4 class ) ) ; },private static boolean METHOD_1 ( ) { TYPE_1 response ; response = VAR_1 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( VAR_3 . toString ( ) ) ; return ! ( VAR_3 . getClass ( ) . equals ( VAR_4 class ) ) ; },['Update Wra'],1389,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1172,1172,"public boolean METHOD_1 ( TYPE_1 params ) { TYPE_2 . METHOD_2 ( VAR_1 , ( STRING_1 + params ) ) ; VAR_2 . execute ( params ) ; return true ; }","public boolean METHOD_1 ( TYPE_1 params ) { TYPE_2 . METHOD_2 ( VAR_1 , ( STRING_1 + params ) ) ; VAR_2 . execute ( ) ; return true ; }",['Delete VariableRead'],1390,['Delete VariableRead'],['VariableRead'],['VariableRead'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1173,1173,"public int METHOD_1 ( ) { java.lang.String str = java.lang.String . METHOD_2 ( ( ( TYPE_1 ) ( VAR_1 ) ) . getText ( ) ) ; METHOD_3 ( str , true ) ; return VAR_2 ; }",public int METHOD_1 ( ) { java.lang.String str = java.lang.String . METHOD_2 ( ( ( TYPE_1 ) ( VAR_1 ) ) . getText ( ) ) ; METHOD_3 ( str ) ; return VAR_2 ; },['Delete Literal'],1392,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1174,1174,"public void METHOD_1 ( int VAR_1 ) { if ( ( VAR_1 >= 0 ) && ( VAR_1 < INT_1 ) ) { METHOD_2 ( VAR_2 , VAR_1 ) ; } }","public void METHOD_1 ( int VAR_1 ) { if ( ( VAR_1 > 0 ) && ( VAR_1 < INT_1 ) ) { METHOD_2 ( VAR_2 , VAR_1 ) ; } }",['Update BinaryOperator'],1393,['Update BinaryOperator'],['BinaryOperator'],['BinaryOperator'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1175,1175,public TYPE_1 METHOD_1 ( java.lang.String name ) { TYPE_1 VAR_1 = METHOD_2 ( name ) ; if ( VAR_1 != null ) return VAR_1 ; throw new TYPE_2 ( ( ( STRING_1 + name ) + STRING_2 ) ) ; },protected TYPE_1 METHOD_1 ( java.lang.String name ) { TYPE_1 VAR_1 = METHOD_2 ( name ) ; if ( VAR_1 != null ) return VAR_1 ; throw new TYPE_2 ( ( ( STRING_1 + name ) + STRING_2 ) ) ; },['Update Wra'],1394,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1176,1176,public void METHOD_1 ( TYPE_1 data ) { TYPE_2 . METHOD_2 ( VAR_1 . getContext ( ) ) . METHOD_3 ( data . METHOD_4 ( ) ) . METHOD_5 ( VAR_2 . get ( java.lang.Integer.parseInt ( VAR_3 ) ) ) ; },public void METHOD_1 ( TYPE_1 data ) { TYPE_2 . METHOD_2 ( VAR_1 . getContext ( ) ) . METHOD_3 ( data . METHOD_4 ( ) ) . METHOD_5 ( VAR_2 . get ( index ) ) ; },"['Insert FieldRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",1395,"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation', 'Insert VariableRead']","['FieldRead', 'TypeAccess', 'TypeAccess', 'Invocation']","['TypeAccess', 'TypeAccess', 'Invocation', 'Invocation', 'Invocation', 'VariableRead']",Partial Match,0.5,0.5,0.75,0.6,3,3,1
1177,1177,"public void METHOD_1 ( int VAR_1 , int VAR_2 , int VAR_3 , int VAR_4 ) { TYPE_1 . METHOD_2 ( STRING_1 , STRING_2 , VAR_1 , VAR_2 , VAR_3 , VAR_4 ) ; }","public void METHOD_1 ( int VAR_1 , int VAR_2 , int VAR_3 , int VAR_4 ) { TYPE_1 . METHOD_2 ( STRING_1 , STRING_2 , VAR_2 , VAR_3 , VAR_4 ) ; }",['Delete VariableRead'],1396,['Delete VariableRead'],['VariableRead'],['VariableRead'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
1178,1178,"TYPE_1 < java.util.List < TYPE_2 > > METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) ;",TYPE_1 < java.util.List < TYPE_2 > > METHOD_1 ( ) ;,"['Delete TypeReference', 'Delete Parameter', 'Delete TypeReference', 'Delete Parameter']",1397,"['Delete Parameter', 'Delete Parameter']","['TypeReference', 'Parameter', 'TypeReference', 'Parameter']","['Parameter', 'Parameter']",GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,2,0,2
