fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
195,public void METHOD_1 ( ) throws java.lang.Exception { new TYPE_1 ( VAR_1 ) ; },public void METHOD_1 ( ) throws java.lang.Exception { TYPE_1 value = new TYPE_1 ( VAR_1 ) ; },"['Insert LocalVariable', 'Insert TypeReference', 'Move ConstructorCall']",339,['Insert LocalVariable'],"['LocalVariable', 'TypeReference', 'ConstructorCall']",['LocalVariable'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
196,protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; METHOD_3 ( ) ; TYPE_2 VAR_3 = getIntent ( ) . getData ( ) ; if ( VAR_3 != null ) { METHOD_4 ( VAR_3 ) ; } },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; METHOD_3 ( ) ; },"['Delete TypeReference', 'Delete Invocation', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",341,"['Delete TypeReference', 'Delete LocalVariable', 'Delete Invocation', 'Delete Invocation', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Literal', 'Delete If', 'Delete Invocation']","['TypeReference', 'Invocation', 'Invocation', 'LocalVariable', 'VariableRead', 'Literal', 'BinaryOperator', 'VariableRead', 'Invocation', 'Block', 'If']","['TypeReference', 'LocalVariable', 'Invocation', 'Invocation', 'BinaryOperator', 'VariableRead', 'Literal', 'If', 'Invocation']",GPT Missed Nodes,0.875,1.0,0.8181818181818182,0.9,9,0,2
197,"public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; TYPE_2 VAR_2 = new TYPE_2 ( new TYPE_3 ( 1 , 1 , 1 , 0 ) ) ; VAR_1 . METHOD_2 ( VAR_2 ) ; return VAR_1 ; }",public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; return VAR_1 ; },"['Delete TypeReference', 'Delete Literal', 'Delete Literal', 'Delete Literal', 'Delete Literal', 'Delete ConstructorCall', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation']",344,"['Delete LocalVariable', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete Literal', 'Delete Literal', 'Delete Literal', 'Delete Literal', 'Delete Invocation']","['TypeReference', 'Literal', 'Literal', 'Literal', 'Literal', 'ConstructorCall', 'ConstructorCall', 'LocalVariable', 'VariableRead', 'VariableRead', 'Invocation']","['LocalVariable', 'TypeReference', 'ConstructorCall', 'TypeReference', 'ConstructorCall', 'Literal', 'Literal', 'Literal', 'Literal', 'Invocation']",GPT Missed Nodes,0.8333333333333334,0.9,0.8181818181818182,0.8571428571428572,9,1,2
198,public static TYPE_1 METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_1 VAR_2 = new TYPE_1 ( VAR_1 ) ; VAR_2 . METHOD_1 ( ) ; return VAR_2 ; },public static TYPE_1 METHOD_1 ( TYPE_1 VAR_1 ) { return null ; },"['Insert Literal', 'Delete TypeReference', 'Delete VariableRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead']",345,"['Delete LocalVariable', 'Delete ConstructorCall', 'Delete Assignment', 'Delete Invocation', 'Delete VariableRead', 'Insert Literal']","['Literal', 'TypeReference', 'VariableRead', 'ConstructorCall', 'LocalVariable', 'VariableRead', 'Invocation', 'VariableRead']","['LocalVariable', 'ConstructorCall', 'Assignment', 'Invocation', 'VariableRead', 'Literal']",Partial Match,0.7142857142857143,0.8333333333333334,0.625,0.7142857142857143,5,1,3
199,public void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 key = TYPE_3 . METHOD_2 ( VAR_1 ) ; if ( key != null ) { METHOD_3 ( TYPE_3 . METHOD_2 ( VAR_1 ) ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_3 ( TYPE_3 . METHOD_2 ( VAR_1 ) ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",346,"['Delete LocalVariable', 'Delete TypeReference', 'Delete Assignment', 'Delete TypeAccess', 'Delete Invocation', 'Delete If', 'Delete VariableRead', 'Delete Literal']","['Invocation', 'TypeReference', 'TypeAccess', 'VariableRead', 'Invocation', 'LocalVariable', 'VariableRead', 'Literal', 'BinaryOperator', 'Block', 'If']","['LocalVariable', 'TypeReference', 'Assignment', 'TypeAccess', 'Invocation', 'If', 'VariableRead', 'Literal']",Partial Match,0.7,0.875,0.6363636363636364,0.7368421052631579,7,1,4
200,public void delete ( int id ) { java.lang.String VAR_1 = ( STRING_1 + id ) + STRING_2 ; VAR_2 . METHOD_1 ( VAR_1 ) ; },public void delete ( int id ) { java.lang.String VAR_1 = STRING_1 + id ; VAR_2 . METHOD_1 ( VAR_1 ) ; },"['Move BinaryOperator', 'Delete FieldRead', 'Delete BinaryOperator']",350,"['Delete Literal', 'Delete BinaryOperator']","['BinaryOperator', 'FieldRead', 'BinaryOperator']","['Literal', 'BinaryOperator']",Partial Match,0.3333333333333333,0.5,0.3333333333333333,0.4,1,1,2
201,public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_1 VAR_2 = VAR_1 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( 1 ) ; return TYPE_2 . METHOD_4 ( VAR_2 ) ; },public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { VAR_1 . METHOD_3 ( 1 ) ; return TYPE_2 . METHOD_4 ( VAR_1 ) ; },"['Update Invocation', 'Move Invocation', 'Move Literal', 'Update VariableRead', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation']",354,"['Delete LocalVariable', 'Delete FieldRead', 'Delete Invocation', 'Update VariableRead']","['Invocation', 'Invocation', 'Literal', 'VariableRead', 'TypeReference', 'LocalVariable', 'VariableRead', 'Invocation']","['LocalVariable', 'FieldRead', 'Invocation', 'VariableRead']",Partial Match,0.5,0.75,0.375,0.5,3,1,5
202,public TYPE_1 METHOD_1 ( TYPE_1 VAR_1 ) { java.util.Date VAR_2 = new java.util.Date ( ) ; VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_1 . METHOD_3 ( VAR_2 ) ; return VAR_3 . add ( VAR_1 ) ; },public TYPE_1 METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_3 . add ( VAR_1 ) ; },"['Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation']",358,"['Delete TypeReference', 'Delete TypeReference', 'Delete LocalVariable', 'Delete ConstructorCall', 'Delete Invocation', 'Delete Invocation', 'Delete VariableRead']","['TypeReference', 'ConstructorCall', 'LocalVariable', 'VariableRead', 'VariableRead', 'Invocation', 'VariableRead', 'VariableRead', 'Invocation']","['TypeReference', 'TypeReference', 'LocalVariable', 'ConstructorCall', 'Invocation', 'Invocation', 'VariableRead']",Exact Match,1.0,0.8571428571428571,0.6666666666666666,0.75,6,1,3
203,private static java.util.List < TYPE_1 > METHOD_1 ( android.content.Intent intent ) { java.util.List < TYPE_1 > VAR_1 = intent . METHOD_1 ( VAR_2 ) ; if ( VAR_1 == null ) { return TYPE_2 . METHOD_2 ( ) ; } else { return VAR_1 ; } },private static java.util.List < TYPE_1 > METHOD_1 ( android.content.Intent intent ) { return intent . METHOD_1 ( VAR_2 ) ; },"['Insert Return', 'Move Invocation', 'Delete TypeReference', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete Return', 'Delete Block', 'Delete VariableRead', 'Delete Return', 'Delete Block', 'Delete If']",359,"['Delete LocalVariable', 'Delete VariableRead', 'Delete If', 'Delete TypeAccess', 'Delete Invocation', 'Delete Return']","['Return', 'Invocation', 'TypeReference', 'TypeReference', 'LocalVariable', 'VariableRead', 'Literal', 'BinaryOperator', 'TypeAccess', 'Invocation', 'Return', 'Block', 'VariableRead', 'Return', 'Block', 'If']","['LocalVariable', 'VariableRead', 'If', 'TypeAccess', 'Invocation', 'Return']",GPT Missed Nodes,0.6,1.0,0.375,0.5454545454545454,6,0,10
204,"public void METHOD_1 ( long time ) { java.lang.String VAR_1 = METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ( ( VAR_3 ) + VAR_1 ) , time ) ; VAR_4 . commit ( ) ; }","public void METHOD_1 ( long time ) { VAR_2 . METHOD_3 ( VAR_3 , time ) ; VAR_4 . commit ( ) ; }","['Insert TypeAccess', 'Delete TypeReference', 'Delete Invocation', 'Delete LocalVariable', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator']",362,"['Delete TypeReference', 'Delete LocalVariable', 'Delete Invocation', 'Delete VariableRead', 'Delete BinaryOperator']","['TypeAccess', 'TypeReference', 'Invocation', 'LocalVariable', 'FieldRead', 'VariableRead', 'BinaryOperator']","['TypeReference', 'LocalVariable', 'Invocation', 'VariableRead', 'BinaryOperator']",GPT Missed Nodes,0.7142857142857143,1.0,0.7142857142857143,0.8333333333333333,5,0,2
205,"public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = this . VAR_2 . METHOD_2 ( ) ; if ( VAR_1 != null ) { VAR_3 . METHOD_3 ( STRING_1 , VAR_4 . size ( ) ) ; } return VAR_1 ; }",public TYPE_1 METHOD_1 ( ) { return this . VAR_2 . METHOD_2 ( ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Block', 'Delete If', 'Delete VariableRead']",363,"['Delete LocalVariable', 'Delete ThisAccess', 'Delete FieldRead', 'Delete Invocation', 'Delete If', 'Delete FieldRead', 'Delete Invocation', 'Delete Literal', 'Delete FieldRead', 'Delete Invocation', 'Delete Return', 'Insert Return']","['Invocation', 'TypeReference', 'LocalVariable', 'VariableRead', 'Literal', 'BinaryOperator', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation', 'Invocation', 'Block', 'If', 'VariableRead']","['LocalVariable', 'ThisAccess', 'FieldRead', 'Invocation', 'If', 'FieldRead', 'Invocation', 'Literal', 'FieldRead', 'Invocation', 'Return', 'Return']",Partial Match,0.3333333333333333,0.4166666666666667,0.35714285714285715,0.3846153846153846,5,7,9
206,public java.util.Set < java.lang.String > METHOD_1 ( ) { java.util.Set < java.lang.String > VAR_1 = new java.util.HashSet < java.lang.String > ( ) ; VAR_1 . METHOD_2 ( VAR_2 . METHOD_3 ( ) ) ; VAR_1 . METHOD_2 ( VAR_3 . METHOD_3 ( ) ) ; return VAR_1 ; },public java.util.Set < java.lang.String > METHOD_1 ( ) { return VAR_2 . METHOD_3 ( ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete VariableRead']",365,"['Delete LocalVariable', 'Delete ConstructorCall', 'Delete TypeReference', 'Delete TypeReference', 'Delete Invocation', 'Delete FieldRead', 'Delete Invocation', 'Delete FieldRead', 'Delete Invocation']","['Invocation', 'TypeReference', 'TypeReference', 'ConstructorCall', 'LocalVariable', 'VariableRead', 'Invocation', 'VariableRead', 'TypeAccess', 'Invocation', 'Invocation', 'VariableRead']","['LocalVariable', 'ConstructorCall', 'TypeReference', 'TypeReference', 'Invocation', 'FieldRead', 'Invocation', 'FieldRead', 'Invocation']",Partial Match,0.5714285714285714,0.7777777777777778,0.5833333333333334,0.6666666666666666,7,2,5
207,public void METHOD_1 ( android.view.View view ) { int VAR_1 = INT_1 ; METHOD_2 ( VAR_1 ) ; METHOD_3 ( ( VAR_1 * INT_2 ) ) ; },public void METHOD_1 ( android.view.View view ) { METHOD_2 ( 1 ) ; METHOD_3 ( ( INT_1 * INT_2 ) ) ; },"['Insert Literal', 'Move FieldRead', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead']",366,"['Delete LocalVariable', 'Update VariableRead', 'Insert Literal', 'Update VariableRead']","['Literal', 'FieldRead', 'TypeReference', 'LocalVariable', 'VariableRead', 'VariableRead']","['LocalVariable', 'VariableRead', 'Literal', 'VariableRead']",GPT Missed Nodes,0.6,0.5,0.3333333333333333,0.4,2,2,4
208,public TYPE_1 METHOD_1 ( ) { java.util.List < TYPE_2 > VAR_1 = VAR_2 . METHOD_1 ( ) ; return METHOD_2 ( STRING_1 ) ; },public TYPE_1 METHOD_1 ( ) { return METHOD_2 ( STRING_1 ) ; },"['Delete TypeReference', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable']",367,"['Delete TypeReference', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation']","['TypeReference', 'TypeReference', 'TypeAccess', 'Invocation', 'LocalVariable']","['TypeReference', 'TypeReference', 'LocalVariable', 'TypeAccess', 'Invocation']",Exact Match,1.0,1.0,1.0,1.0,5,0,0
209,"private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; METHOD_3 ( VAR_2 ) ; TYPE_1 VAR_3 = ( ( TYPE_1 ) ( METHOD_4 ( VAR_4 ) ) ) ; VAR_3 . METHOD_5 ( VAR_5 . METHOD_6 ( ) , VAR_6 ) ; }",private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ) ; METHOD_3 ( VAR_2 ) ; },"['Delete TypeReference', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']",370,"['Delete TypeReference', 'Delete Assignment', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation', 'Delete FieldRead', 'Delete Invocation', 'Delete VariableRead']","['TypeReference', 'TypeReference', 'TypeAccess', 'Invocation', 'LocalVariable', 'VariableRead', 'TypeAccess', 'Invocation', 'TypeAccess', 'Invocation']","['TypeReference', 'Assignment', 'Invocation', 'VariableRead', 'Invocation', 'FieldRead', 'Invocation', 'VariableRead']",Partial Match,0.42857142857142855,0.625,0.5,0.5555555555555556,5,3,5
210,"protected TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = TYPE_2 . METHOD_2 ( VAR_2 , VAR_3 ) ; VAR_4 . add ( VAR_1 ) ; return VAR_1 ; }","protected TYPE_1 METHOD_1 ( ) { return TYPE_2 . METHOD_2 ( VAR_2 , VAR_3 ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead']",373,"['Delete LocalVariable', 'Delete Invocation', 'Delete VariableRead']","['Invocation', 'TypeReference', 'LocalVariable', 'TypeAccess', 'VariableRead', 'Invocation', 'VariableRead']","['LocalVariable', 'Invocation', 'VariableRead']",GPT Missed Nodes,0.6,1.0,0.42857142857142855,0.6,3,0,4
211,public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { TYPE_3 result = VAR_2 . METHOD_2 ( new TYPE_3 ( VAR_1 ) ) ; return TYPE_1 . METHOD_3 ( result ) ; },public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { VAR_2 . METHOD_2 ( new TYPE_3 ( VAR_1 ) ) ; return TYPE_1 . METHOD_3 ( VAR_1 ) ; },"['Move Invocation', 'Update VariableRead', 'Delete TypeReference', 'Delete LocalVariable']",375,"['Delete LocalVariable', 'Update VariableRead']","['Invocation', 'VariableRead', 'TypeReference', 'LocalVariable']","['LocalVariable', 'VariableRead']",GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,2,0,2
212,public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( STRING_1 ) ; java.lang.String data = VAR_1 . METHOD_2 ( STRING_2 ) ; java.lang.System.out.println ( data ) ; java.lang.String VAR_2 = VAR_1 . METHOD_3 ( data ) ; java.lang.System.out.println ( VAR_2 ) ; },"public void METHOD_1 ( ) { java.lang.String data = TYPE_1 . METHOD_2 ( STRING_2 , STRING_1 ) ; TYPE_1 . METHOD_3 ( data , STRING_1 ) ; }","['Insert Invocation', 'Insert TypeAccess', 'Move VariableRead', 'Insert TypeAccess', 'Insert TypeAccess', 'Insert TypeAccess', 'Delete TypeReference', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete FieldRead', 'Delete Invocation', 'Delete TypeReference', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete Invocation']",377,"['Delete LocalVariable', 'Delete ConstructorCall', 'Delete TypeReference', 'Delete Literal', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Invocation', 'Delete TypeReference', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Invocation', 'Insert TypeAccess', 'Insert Invocation', 'Insert Literal', 'Insert Literal', 'Insert TypeAccess', 'Insert Invocation', 'Insert Literal']","['Invocation', 'TypeAccess', 'VariableRead', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'TypeReference', 'FieldRead', 'ConstructorCall', 'LocalVariable', 'VariableRead', 'TypeAccess', 'FieldRead', 'Invocation', 'TypeReference', 'VariableRead', 'VariableRead', 'Invocation', 'LocalVariable', 'TypeAccess', 'FieldRead', 'VariableRead', 'Invocation']","['LocalVariable', 'ConstructorCall', 'TypeReference', 'Literal', 'FieldWrite', 'VariableRead', 'Invocation', 'TypeReference', 'FieldWrite', 'VariableRead', 'Invocation', 'TypeAccess', 'Invocation', 'Literal', 'Literal', 'TypeAccess', 'Invocation', 'Literal']",Partial Match,0.6666666666666666,0.6111111111111112,0.4782608695652174,0.5365853658536586,11,7,12
213,public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { TYPE_2 VAR_2 = VAR_3 . METHOD_2 ( VAR_1 ) ; if ( VAR_2 != null ) { return VAR_2 . METHOD_3 ( ) ; } else { return null ; } },public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { return VAR_3 . METHOD_2 ( VAR_1 ) . METHOD_3 ( ) ; },"['Insert Return', 'Insert Invocation', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Invocation', 'Delete Return', 'Delete Block', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",380,"['Delete LocalVariable', 'Delete Assignment', 'Delete If', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Literal', 'Delete Return', 'Delete Invocation', 'Delete Return']","['Return', 'Invocation', 'Invocation', 'TypeReference', 'LocalVariable', 'VariableRead', 'Literal', 'BinaryOperator', 'VariableRead', 'Invocation', 'Return', 'Block', 'Literal', 'Return', 'Block', 'If']","['LocalVariable', 'Assignment', 'If', 'BinaryOperator', 'VariableRead', 'Literal', 'Return', 'Invocation', 'Return']",Partial Match,0.7,0.8888888888888888,0.5,0.64,8,1,8
214,private boolean METHOD_1 ( ) { android.content.Context context = VAR_1 . getContext ( ) ; boolean VAR_2 = TYPE_1 . METHOD_2 ( ) . METHOD_3 ( context ) ; boolean VAR_3 = TYPE_1 . METHOD_2 ( ) . METHOD_4 ( context ) ; return VAR_2 && VAR_3 ; },private boolean METHOD_1 ( ) { android.content.Context context = VAR_1 . getContext ( ) ; return TYPE_1 . METHOD_2 ( ) . METHOD_3 ( context ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead', 'Delete BinaryOperator']",381,"['Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete VariableRead']","['Invocation', 'TypeReference', 'LocalVariable', 'TypeReference', 'TypeAccess', 'Invocation', 'VariableRead', 'Invocation', 'LocalVariable', 'VariableRead', 'VariableRead', 'BinaryOperator']","['LocalVariable', 'TypeAccess', 'Invocation', 'LocalVariable', 'TypeAccess', 'Invocation', 'BinaryOperator', 'VariableRead', 'VariableRead']",GPT Missed Nodes,0.8333333333333334,0.8888888888888888,0.6666666666666666,0.761904761904762,8,1,4
215,"public java.lang.String METHOD_1 ( ) { java.lang.String [ ] split = VAR_1 . split ( STRING_1 , INT_1 ) ; if ( ( VAR_2 . length ) < INT_1 ) return null ; return split [ 1 ] ; }","public java.lang.String METHOD_1 ( ) { return VAR_1 . split ( STRING_1 , INT_1 ) [ 1 ] ; }","['Move Invocation', 'Delete LocalVariable', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If', 'Delete VariableRead']",382,"['Delete TypeReference', 'Delete LocalVariable', 'Delete Invocation', 'Delete Literal', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete If', 'Delete Literal', 'Delete Return']","['Invocation', 'LocalVariable', 'FieldRead', 'FieldRead', 'BinaryOperator', 'Literal', 'Return', 'Block', 'If', 'VariableRead']","['TypeReference', 'LocalVariable', 'Invocation', 'Literal', 'FieldRead', 'BinaryOperator', 'If', 'Literal', 'Return']",Partial Match,0.7,0.6666666666666666,0.6,0.631578947368421,6,3,4
216,public void METHOD_1 ( int id ) { java.lang.Integer index = METHOD_2 ( id ) ; if ( index != null ) { TYPE_1 temp = VAR_1 . get ( index ) ; VAR_1 . remove ( temp ) ; } },public void METHOD_1 ( int id ) { java.lang.Integer index = METHOD_2 ( id ) ; if ( index != null ) { VAR_1 . remove ( index ) ; } },"['Update Invocation', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",384,"['Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation']","['Invocation', 'Invocation', 'TypeReference', 'LocalVariable', 'TypeAccess', 'VariableRead', 'Invocation']","['TypeReference', 'LocalVariable', 'VariableRead', 'Invocation']",GPT Missed Nodes,0.8,1.0,0.5714285714285714,0.7272727272727273,4,0,3
217,public synchronized boolean METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = METHOD_2 ( VAR_1 ) ; VAR_2 . METHOD_3 ( true ) ; return true ; },public synchronized boolean METHOD_1 ( TYPE_1 VAR_1 ) { return false ; },"['Update Literal', 'Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete Invocation']",385,"['Delete LocalVariable', 'Delete Invocation', 'Delete Literal', 'Delete FieldRead', 'Delete Return', 'Insert Literal', 'Update Return']","['Literal', 'TypeReference', 'VariableRead', 'Invocation', 'LocalVariable', 'VariableRead', 'Literal', 'Invocation']","['LocalVariable', 'Invocation', 'Literal', 'FieldRead', 'Return', 'Literal', 'Return']",Partial Match,0.42857142857142855,0.42857142857142855,0.375,0.39999999999999997,3,4,5
218,"public void update ( ) { VAR_1 = VAR_2 ; VAR_3 = new java.util.HashSet < > ( ) ; TYPE_1 VAR_4 = new TYPE_2 ( VAR_5 , VAR_6 , VAR_7 ) ; METHOD_1 ( VAR_4 ) ; }",public void update ( ) { VAR_1 = VAR_2 ; VAR_3 = new java.util.HashSet < > ( ) ; METHOD_1 ( ) ; },"['Delete TypeReference', 'Delete FieldRead', 'Delete FieldRead', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead']",386,"['Delete TypeReference', 'Delete TypeReference', 'Delete VariableRead', 'Delete VariableRead', 'Delete VariableRead', 'Delete LocalVariable', 'Update Invocation']","['TypeReference', 'FieldRead', 'FieldRead', 'FieldRead', 'ConstructorCall', 'LocalVariable', 'VariableRead']","['TypeReference', 'TypeReference', 'VariableRead', 'VariableRead', 'VariableRead', 'LocalVariable', 'Invocation']",Partial Match,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,3,4,4
219,"public void METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.System.out.println ( STRING_1 ) ; TYPE_2 VAR_2 = VAR_3 . METHOD_1 ( VAR_4 . METHOD_2 ( VAR_1 ) ) ; java.lang.System.out.println ( STRING_2 ) ; VAR_4 . METHOD_3 ( VAR_1 , VAR_2 ) ; }",public void METHOD_1 ( TYPE_1 VAR_1 ) { java.lang.System.out.println ( STRING_2 ) ; },"['Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeReference', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation']",387,"['Delete TypeAccess', 'Delete FieldRead', 'Delete FieldRead', 'Delete Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete FieldRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete FieldRead', 'Delete FieldRead', 'Delete Invocation', 'Delete FieldRead', 'Delete Invocation']","['TypeAccess', 'FieldRead', 'TypeAccess', 'Invocation', 'TypeReference', 'TypeAccess', 'TypeAccess', 'VariableRead', 'Invocation', 'Invocation', 'LocalVariable', 'TypeAccess', 'VariableRead', 'VariableRead', 'Invocation']","['TypeAccess', 'FieldRead', 'FieldRead', 'Invocation', 'TypeReference', 'LocalVariable', 'FieldRead', 'Invocation', 'TypeAccess', 'FieldRead', 'FieldRead', 'Invocation', 'FieldRead', 'Invocation']",GPT Missed Nodes,0.8333333333333334,0.6428571428571429,0.6,0.6206896551724138,9,5,6
