fixed,buggy,baseline_ast_gumtree,line_id_tp_dataset
public void METHOD_1 ( TYPE_1 key ) { synchronized ( this ) { this . key = key ; METHOD_2 ( ) ; } },public void METHOD_1 ( TYPE_1 key ) { this . key = key ; synchronized ( this ) { METHOD_2 ( ) ; } },['Move Assignment'],1214
protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = VAR_3 . getString ( STRING_1 ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_3 . getString ( STRING_1 ) ; super . METHOD_1 ( VAR_1 ) ; },['Move Invocation'],1215
public static java.util.Collection < TYPE_1 > METHOD_1 ( ) { if ( ( VAR_1 . size ( ) ) < 1 ) { VAR_1 . add ( VAR_2 ) ; } return TYPE_2 ; },public static java.util.Collection < TYPE_1 > METHOD_1 ( ) { return java.util.Arrays.asList ( VAR_2 ) ; },"['Insert Invocation', 'Insert TypeAccess', 'Move TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If', 'Delete FieldRead']",1216
"public TYPE_1 < java.lang.Boolean > replace ( java.lang.String key , int VAR_1 , java.lang.Object VAR_2 ) { if ( METHOD_1 ( ) ) { return VAR_3 . replace ( key , VAR_1 , VAR_2 ) ; } return TYPE_2 . METHOD_2 ( false ) ; }","public TYPE_1 < java.lang.Boolean > replace ( java.lang.String key , int VAR_1 , java.lang.Object VAR_2 ) { return VAR_3 . replace ( key , VAR_1 , VAR_2 ) ; }","['Move Return', 'Delete Invocation', 'Delete Block', 'Delete If', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete Return']",1217
"public boolean METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , int VAR_3 ) { java.util.Map result = METHOD_2 ( METHOD_3 ( TYPE_1 . METHOD_4 ( VAR_1 ) , TYPE_1 . METHOD_4 ( VAR_2 ) , VAR_3 ) ) ; return METHOD_5 ( result ) ; }","public boolean METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , int VAR_3 ) { java.util.Map result = METHOD_2 ( METHOD_3 ( VAR_1 , VAR_2 , VAR_3 ) ) ; return METHOD_5 ( result ) ; }","['Move VariableRead', 'Move VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']",1218
protected boolean METHOD_1 ( ) { java.io.File path = METHOD_2 ( VAR_1 ) ; if ( path != null ) { return path . METHOD_3 ( ) ; } else { return false ; } },protected boolean METHOD_1 ( ) { java.io.File path = METHOD_2 ( VAR_1 ) ; return path . METHOD_3 ( ) ; },"['Move Return', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",1219
void init ( ) { if ( ( ! ( VAR_1 . METHOD_1 ( ) ) ) || ( VAR_2 ) ) { VAR_3 . METHOD_2 ( 0 ) ; VAR_4 . setText ( STRING_1 ) ; VAR_5 . setText ( STRING_1 ) ; } METHOD_3 ( ) ; },void init ( ) { VAR_3 . METHOD_2 ( 0 ) ; VAR_4 . setText ( STRING_1 ) ; VAR_5 . setText ( STRING_1 ) ; METHOD_3 ( ) ; },"['Move Invocation', 'Move Invocation', 'Move Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete UnaryOperator', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",1220
public java.lang.String METHOD_1 ( java.lang.String VAR_1 ) { return VAR_2 . METHOD_1 ( VAR_1 ) ; },public java.lang.String METHOD_1 ( java.lang.String VAR_1 ) { return METHOD_1 ( VAR_1 ) ; },['Update TypeAccess'],1224
private void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ! ( VAR_2 ) ) { VAR_3 . METHOD_2 ( ) ; } },private void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_3 . METHOD_2 ( ) ; },"['Move Invocation', 'Delete FieldRead', 'Delete UnaryOperator', 'Delete Block', 'Delete If']",1225
public void METHOD_1 ( ) { super . METHOD_1 ( ) ; if ( VAR_1 ) VAR_2 . METHOD_2 ( ) ; VAR_3 = false ; },public void METHOD_1 ( ) { super . METHOD_1 ( ) ; if ( ! ( VAR_1 ) ) { VAR_2 . METHOD_2 ( ) ; VAR_3 = false ; } },"['Insert UnaryOperator', 'Move FieldRead', 'Move Assignment']",1226
"TYPE_1 < TYPE_2 > METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , TYPE_3 VAR_3 , TYPE_3 VAR_4 , java.lang.Long VAR_5 , int VAR_6 ) ;","TYPE_1 < TYPE_2 > METHOD_1 ( java.lang.String VAR_2 , java.lang.String VAR_1 , TYPE_3 VAR_3 , TYPE_3 VAR_4 , java.lang.Long VAR_5 , int VAR_6 ) ;",['Move Parameter'],1227
public boolean METHOD_1 ( java.lang.String VAR_1 ) { return ( ( VAR_2 . equals ( STRING_1 ) ) || ( VAR_2 . equals ( STRING_2 ) ) ) || ( VAR_2 . equals ( STRING_3 ) ) ; },public boolean METHOD_1 ( java.lang.String VAR_1 ) { return ( VAR_2 . equals ( STRING_1 ) ) || ( VAR_2 . equals ( STRING_2 ) ) ; },"['Move BinaryOperator', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete BinaryOperator']",1228
public void init ( ) throws java.lang.Exception { VAR_1 . info ( STRING_1 ) ; super . init ( ) ; METHOD_1 ( ) ; METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; METHOD_4 ( ) ; },public void init ( ) throws java.lang.Exception { VAR_1 . info ( STRING_1 ) ; super . init ( ) ; METHOD_4 ( ) ; METHOD_1 ( ) ; METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; },['Move Invocation'],1230
"public void METHOD_1 ( int position , boolean VAR_1 ) { METHOD_2 ( ) ; METHOD_3 ( position ) ; METHOD_4 ( position ) ; VAR_2 = position ; if ( VAR_1 ) METHOD_5 ( position ) ; }",public void METHOD_1 ( int position ) { METHOD_2 ( ) ; METHOD_3 ( position ) ; METHOD_4 ( position ) ; VAR_2 = position ; METHOD_5 ( position ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete Parameter', 'Delete VariableRead', 'Delete Block', 'Delete If']",1231
public TYPE_1 METHOD_1 ( java.lang.String title ) { return VAR_1 . METHOD_1 ( title ) ; },public void METHOD_1 ( java.lang.String title ) { VAR_1 . METHOD_1 ( title ) ; },"['Update TypeReference', 'Move Invocation', 'Delete Return']",1232
public void METHOD_1 ( java.lang.String VAR_1 ) { if ( VAR_2 . contains ( VAR_1 ) ) VAR_2 . remove ( VAR_1 ) ; VAR_3 . METHOD_2 ( ) ; },public void METHOD_1 ( java.lang.String VAR_1 ) { VAR_2 . remove ( VAR_1 ) ; VAR_3 . METHOD_2 ( ) ; },"['Move Invocation', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",1233
public boolean METHOD_1 ( TYPE_1 VAR_1 ) { if ( METHOD_2 ( VAR_1 ) ) { return false ; } return true ; },public boolean METHOD_1 ( TYPE_1 VAR_1 ) { if ( ! ( METHOD_2 ( VAR_1 ) ) ) { return true ; } return false ; },"['Move Return', 'Insert UnaryOperator', 'Move Invocation', 'Move Return']",1234
public java.lang.String METHOD_1 ( ) { if ( TYPE_1 . METHOD_2 ( VAR_1 ) ) { return null ; } return VAR_1 ; },public java.lang.String METHOD_1 ( ) { return VAR_1 ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",1235
public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( this ) ; if ( ( ! ( VAR_2 ) ) && ( ( VAR_3 ) > 0 ) ) { METHOD_3 ( ) ; } },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( this ) ; if ( ! ( VAR_2 ) ) { METHOD_3 ( ) ; } },"['Move UnaryOperator', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete BinaryOperator']",1236
public void METHOD_1 ( ) { if ( VAR_1 . equals ( STRING_1 ) ) { VAR_2 . info ( STRING_2 ) ; } METHOD_2 ( ) . METHOD_3 ( null ) ; },public void METHOD_1 ( ) { METHOD_2 ( ) . METHOD_3 ( null ) ; },"['Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",1237
"public void METHOD_1 ( ) { if ( VAR_1 . METHOD_2 ( ) ) { TYPE_1 . METHOD_3 ( VAR_1 , this ) ; VAR_1 . METHOD_4 ( ) ; } VAR_2 = false ; METHOD_5 ( ) ; METHOD_6 ( ) ; }","public void METHOD_1 ( ) { TYPE_1 . METHOD_3 ( VAR_1 , this ) ; if ( VAR_1 . METHOD_2 ( ) ) VAR_1 . METHOD_4 ( ) ; VAR_2 = false ; METHOD_5 ( ) ; METHOD_6 ( ) ; }",['Move Invocation'],1238
"private static java.lang.String METHOD_1 ( int VAR_1 , TYPE_1 VAR_2 , int VAR_3 , java.lang.String VAR_4 ) { java.lang.String VAR_5 = STRING_1 ; return java.lang.String.format ( VAR_5 , VAR_1 , VAR_2 , VAR_3 , VAR_6 . replace ( STRING_2 , STRING_3 ) ) ; }","private static java.lang.String METHOD_1 ( int VAR_1 , TYPE_1 VAR_2 , int VAR_3 , java.lang.String VAR_4 ) { java.lang.String VAR_5 = STRING_1 ; return java.lang.String.format ( VAR_5 , VAR_1 , VAR_2 , VAR_3 , VAR_4 ) ; }","['Insert VariableRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",1240
public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_1 ) ; METHOD_3 ( VAR_1 ) ; VAR_2 . METHOD_4 ( VAR_1 ) ; TYPE_2 VAR_3 = METHOD_5 ( VAR_1 ) ; METHOD_6 ( VAR_3 ) ; return VAR_4 . getName ( ) ; },public java.lang.String METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_1 ) ; METHOD_3 ( VAR_1 ) ; TYPE_2 VAR_3 = METHOD_5 ( VAR_1 ) ; METHOD_6 ( VAR_3 ) ; VAR_2 . METHOD_4 ( VAR_1 ) ; return VAR_4 . getName ( ) ; },['Move Invocation'],1241
private java.lang.String METHOD_1 ( int src ) { boolean VAR_1 = src <= INT_1 ; if ( ( src % INT_2 ) == 0 ) { return STRING_1 ; } else { return VAR_2 [ ( src % INT_2 ) ] ; } },private java.lang.String METHOD_1 ( int src ) { boolean VAR_1 = src <= INT_1 ; if ( src == 0 ) { return STRING_1 ; } else { return VAR_2 [ ( src % INT_2 ) ] ; } },"['Update BinaryOperator', 'Move BinaryOperator', 'Move Literal', 'Delete FieldRead', 'Delete BinaryOperator']",1243
"public void METHOD_1 ( java.lang.Integer VAR_1 , java.lang.String VAR_2 ) { java.lang.System.out.println ( java.lang.String.format ( STRING_1 , VAR_1 , VAR_2 ) ) ; if ( VAR_3 != null ) { VAR_3 . METHOD_1 ( null ) ; } }","public void METHOD_1 ( java.lang.Integer VAR_1 , java.lang.String VAR_2 ) { java.lang.System.out.println ( java.lang.String.format ( STRING_1 , VAR_1 , VAR_2 ) ) ; VAR_3 . METHOD_1 ( null ) ; }","['Move Invocation', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",1244
"private void METHOD_1 ( ) { if ( METHOD_2 ( ) . METHOD_3 ( ) ) METHOD_2 ( ) . METHOD_4 ( ) . METHOD_5 ( STRING_1 , VAR_1 ) ; }","private void METHOD_1 ( ) { METHOD_2 ( ) . METHOD_4 ( ) . METHOD_5 ( STRING_1 , VAR_1 ) ; }","['Move Invocation', 'Delete Invocation', 'Delete Invocation', 'Delete Block', 'Delete If']",1245
public void METHOD_1 ( TYPE_1 < java.util.List < TYPE_2 > > response ) { if ( ( response . METHOD_2 ( ) ) != null ) VAR_1 . METHOD_3 ( response . METHOD_2 ( ) ) ; else VAR_1 . METHOD_4 ( ) ; },public void METHOD_1 ( TYPE_1 < java.util.List < TYPE_2 > > response ) { VAR_1 . METHOD_3 ( response . METHOD_2 ( ) ) ; },"['Move Invocation', 'Delete VariableRead', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",1246
public int METHOD_1 ( ) { if ( ( METHOD_2 ( ) . length ( ) ) > 0 ) return METHOD_2 ( ) . length ( ) ; else return VAR_1 . length ( ) ; },public int METHOD_1 ( ) { return METHOD_2 ( ) . length ( ) ; },"['Move Return', 'Delete Invocation', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete TypeAccess', 'Delete Invocation', 'Delete Return', 'Delete Block', 'Delete If']",1248
public boolean METHOD_1 ( ) { if ( VAR_1 ) { return true ; } else { return false ; } },public boolean METHOD_1 ( ) { return VAR_1 ; },"['Insert Return', 'Move FieldRead', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",1250
public void METHOD_1 ( ) { super . METHOD_1 ( ) ; if ( ( METHOD_2 ( ) ) != ( VAR_1 ) ) { return ; } METHOD_3 ( ) ; METHOD_4 ( ) ; },public void METHOD_1 ( ) { super . METHOD_1 ( ) ; METHOD_3 ( ) ; },"['Delete Invocation', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Return', 'Delete Block', 'Delete If', 'Delete Invocation']",1251
public void METHOD_1 ( final java.lang.CharSequence title ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_1 ( title ) ; } },public void METHOD_1 ( final java.lang.CharSequence title ) { VAR_1 . METHOD_1 ( title ) ; },"['Move Invocation', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",1254
public void METHOD_1 ( java.lang.Throwable VAR_1 ) { if ( ( view ) != null ) { view . METHOD_2 ( false ) ; view . METHOD_1 ( VAR_1 . METHOD_3 ( ) ) ; } },public void METHOD_1 ( java.lang.Throwable VAR_1 ) { view . METHOD_2 ( false ) ; view . METHOD_1 ( VAR_1 . METHOD_3 ( ) ) ; },"['Move Invocation', 'Move Invocation', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",1256
public void METHOD_1 ( ) throws java.io.IOException { VAR_1 . METHOD_1 ( ) ; if ( ( VAR_2 ) != null ) { VAR_2 . METHOD_2 ( ) ; } },public void METHOD_1 ( ) throws java.io.IOException { VAR_1 . METHOD_1 ( ) ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",1257
public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( VAR_2 . getView ( ) . METHOD_2 ( ) ) > 0 ) { METHOD_3 ( new TYPE_2 ( ) ) ; METHOD_3 ( new TYPE_3 ( VAR_3 ) ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_3 ( new TYPE_2 ( ) ) ; METHOD_3 ( new TYPE_3 ( VAR_3 ) ) ; },"['Move Invocation', 'Move Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",1258
public void METHOD_1 ( ) { if ( ( VAR_1 . METHOD_2 ( ) ) != ( VAR_2 ) ) VAR_1 . METHOD_3 ( 0.0 ) ; },public void METHOD_1 ( ) { VAR_1 . METHOD_3 ( 0.0 ) ; },"['Move Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",1259
public void METHOD_1 ( java.lang.String VAR_1 ) { if ( VAR_2 . METHOD_2 ( ) ) ; VAR_2 . METHOD_3 ( VAR_1 ) ; },public void METHOD_1 ( java.lang.String VAR_1 ) { if ( VAR_2 . METHOD_2 ( ) ) VAR_2 . METHOD_3 ( VAR_1 ) ; },"['Insert Block', 'Move Invocation']",1260
public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_2 ( ( VAR_2 + VAR_3 ) ) ; } },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ( VAR_2 + VAR_3 ) ) ; },"['Move Invocation', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",1262
"public void METHOD_1 ( ) { if ( ( ( VAR_1 ) != null ) && ( VAR_2 . METHOD_2 ( false , true ) ) ) { VAR_1 . METHOD_3 ( ) ; } }",public void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_3 ( ) ; } },"['Move BinaryOperator', 'Delete TypeAccess', 'Delete Literal', 'Delete Literal', 'Delete Invocation', 'Delete BinaryOperator']",1263
public void METHOD_1 ( ) { super . METHOD_1 ( ) ; if ( ( ! ( VAR_1 . METHOD_2 ( ) ) ) || ( ! ( VAR_2 . METHOD_2 ( ) ) ) ) { METHOD_3 ( ) ; } },public void METHOD_1 ( ) { super . METHOD_1 ( ) ; if ( ! ( VAR_1 . METHOD_2 ( ) ) ) { METHOD_3 ( ) ; } },"['Move UnaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete UnaryOperator', 'Delete BinaryOperator']",1264
"public void METHOD_1 ( int x , int y ) { TYPE_1 VAR_1 = METHOD_2 ( x , y ) ; if ( VAR_1 != null ) { if ( ! ( VAR_1 . METHOD_3 ( ) ) ) { VAR_1 . METHOD_4 ( ) ; } } }","public void METHOD_1 ( int x , int y ) { TYPE_1 VAR_1 = METHOD_2 ( x , y ) ; if ( VAR_1 != null ) { VAR_1 . METHOD_4 ( ) ; } }","['Move If', 'Move BinaryOperator', 'Delete VariableRead', 'Delete Invocation', 'Delete UnaryOperator', 'Delete Block', 'Delete If']",1266
public boolean METHOD_1 ( java.lang.String VAR_1 ) { for ( TYPE_1 VAR_2 : VAR_3 . METHOD_2 ( ) ) { if ( VAR_2 . METHOD_3 ( ) . equals ( VAR_1 ) ) { return false ; } } return true ; },public boolean METHOD_1 ( java.lang.String VAR_1 ) { for ( TYPE_1 VAR_2 : VAR_3 . METHOD_2 ( ) ) { if ( ( VAR_2 . METHOD_3 ( ) ) == VAR_1 ) { return false ; } } return true ; },"['Insert BinaryOperator', 'Move Invocation', 'Move VariableRead', 'Delete Invocation']",1267
public java.lang.String METHOD_1 ( ) { return ( ( ( ( ( ( this . id ) + STRING_1 ) + ( this . name ) ) + STRING_1 ) + ( this . VAR_1 ) ) + STRING_1 ) + ( this . VAR_2 ) ; },public java.lang.String METHOD_1 ( ) { return ( ( ( ( this . name ) + STRING_1 ) + ( this . VAR_1 ) ) + STRING_1 ) + ( this . VAR_2 ) ; },"['Move BinaryOperator', 'Move FieldRead', 'Move FieldRead', 'Move FieldRead', 'Move FieldRead', 'Delete ThisAccess', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete BinaryOperator']",1268
"public boolean METHOD_1 ( int VAR_1 ) { if ( ( VAR_2 . METHOD_2 ( VAR_1 , VAR_3 ) ) == ( VAR_4 ) ) { VAR_5 . put ( VAR_1 , VAR_3 ) ; return true ; } return false ; }","public boolean METHOD_1 ( int VAR_1 ) { return ( VAR_2 . METHOD_2 ( VAR_1 , VAR_3 ) ) == ( VAR_4 ) ; }","['Move BinaryOperator', 'Delete TypeAccess', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If', 'Delete Literal']",1269
"public void set ( int y , int x , float value ) { if ( ( x <= ( VAR_1 [ 0 ] . length ) ) && ( y <= ( VAR_2 . length ) ) ) VAR_1 [ y ] [ x ] = value ; }","public void set ( int x , int y , float value ) { if ( ( x <= ( VAR_2 . length ) ) && ( y <= ( VAR_1 [ 0 ] . length ) ) ) VAR_1 [ x ] [ y ] = value ; }","['Move Parameter', 'Move BinaryOperator', 'Move VariableRead', 'Move VariableRead', 'Move VariableRead', 'Move VariableRead']",1270
public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ( ) - > { if ( ( TYPE_1 . METHOD_3 ( ) ) != null ) TYPE_1 . METHOD_4 ( ) ; } ) ; },public void METHOD_1 ( ) { if ( ( TYPE_1 . METHOD_3 ( ) ) != null ) TYPE_1 . METHOD_3 ( ) . METHOD_4 ( ) ; },"['Insert Invocation', 'Update Invocation', 'Move Invocation']",1271
"public void METHOD_1 ( TYPE_1 view , java.lang.String url ) { TYPE_2 . METHOD_2 ( VAR_1 , ( url + STRING_1 ) ) ; if ( ! ( VAR_2 ) ) view . METHOD_3 ( VAR_3 ) ; }","public void METHOD_1 ( TYPE_1 view , java.lang.String url ) { TYPE_2 . METHOD_2 ( VAR_1 , ( url + STRING_1 ) ) ; view . METHOD_3 ( VAR_3 ) ; }","['Move Invocation', 'Delete FieldRead', 'Delete UnaryOperator', 'Delete Block', 'Delete If']",1272
public java.lang.String delete ( TYPE_1 VAR_1 ) throws TYPE_2 { return STRING_1 + ( VAR_2 . delete ( VAR_1 ) ) ; },public int delete ( TYPE_1 VAR_1 ) throws TYPE_2 { return VAR_2 . delete ( VAR_1 ) ; },"['Update TypeReference', 'Move Invocation', 'Delete FieldRead', 'Delete BinaryOperator']",1273
public java.util.Date METHOD_1 ( ) { if ( ( this . VAR_1 ) == null ) { return null ; } return new java.util.Date ( VAR_2 . getTime ( ) ) ; },public java.util.Date METHOD_1 ( ) { return VAR_1 ; },"['Insert FieldRead', 'Delete ThisAccess', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If', 'Delete TypeAccess', 'Delete Invocation', 'Delete ConstructorCall']",1274
public java.lang.String getText ( ) { if ( ! ( this . VAR_1 . getText ( ) . equals ( this . VAR_2 ) ) ) { return this . VAR_1 . getText ( ) ; } else { return STRING_1 ; } },public java.lang.String getText ( ) { return this . VAR_1 . getText ( ) ; },"['Move Return', 'Delete ThisAccess', 'Delete FieldRead', 'Delete Invocation', 'Delete ThisAccess', 'Delete FieldRead', 'Delete Invocation', 'Delete UnaryOperator', 'Delete Block', 'Delete FieldRead', 'Delete Return', 'Delete Block', 'Delete If']",1275
public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { if ( VAR_1 . METHOD_2 ( ) ) { return null ; } else { VAR_1 . METHOD_3 ( true ) ; return this . VAR_2 . METHOD_1 ( VAR_1 ) ; } },public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { return this . VAR_2 . METHOD_1 ( VAR_1 ) ; },"['Move Return', 'Delete VariableRead', 'Delete Invocation', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete VariableRead', 'Delete Literal', 'Delete Invocation', 'Delete Block', 'Delete If']",1276
public boolean METHOD_1 ( java.lang.String name ) { for ( java.lang.String n : VAR_1 ) if ( ( n != null ) && ( VAR_2 . equals ( name ) ) ) return true ; return false ; },public boolean METHOD_1 ( java.lang.String name ) { for ( java.lang.String n : VAR_1 ) if ( VAR_2 . equals ( name ) ) return true ; return false ; },"['Move Invocation', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete BinaryOperator']",1277
"private static TYPE_1 METHOD_1 ( ) { return new TYPE_1 ( TYPE_2 . METHOD_2 ( ""id"" , STRING_1 , STRING_2 , STRING_3 , STRING_4 ) , STRING_5 ) ; }","private static java.lang.String METHOD_1 ( ) { return TYPE_2 . METHOD_2 ( ""id"" , STRING_1 , STRING_2 , STRING_3 , STRING_4 ) ; }","['Update TypeReference', 'Move Invocation', 'Delete FieldRead', 'Delete ConstructorCall']",1278
public void METHOD_1 ( ) { super . METHOD_1 ( ) ; this . VAR_1 . METHOD_2 ( main . METHOD_3 ( ) ) ; },public void METHOD_1 ( ) { super . METHOD_1 ( ) ; VAR_1 . METHOD_2 ( ) ; },"['Insert TypeAccess', 'Delete ThisAccess', 'Delete FieldRead', 'Delete FieldRead', 'Delete Invocation']",1279
"public void METHOD_1 ( java.lang.Object target , int VAR_1 ) { if ( VAR_1 > 0 ) { ( ( TYPE_1 ) ( target ) ) . METHOD_2 ( VAR_1 ) ; } }","public void METHOD_1 ( java.lang.Object target , int VAR_1 ) { ( ( TYPE_1 ) ( target ) ) . METHOD_2 ( VAR_1 ) ; }","['Move Invocation', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",1280
public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 != null ) { METHOD_2 ( VAR_1 ) ; VAR_2 . add ( VAR_1 ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_1 ) ; VAR_2 . add ( VAR_1 ) ; },"['Move Invocation', 'Move Invocation', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",1282
"public int METHOD_1 ( java.util.Map.Entry < TYPE_1 , java.lang.Integer > VAR_1 , java.util.Map.Entry < TYPE_1 , java.lang.Integer > VAR_2 ) { return VAR_3 . getValue ( ) . compareTo ( VAR_4 . getValue ( ) ) ; }","public int METHOD_1 ( java.util.Map.Entry < TYPE_1 , java.lang.Integer > VAR_1 , java.util.Map.Entry < TYPE_1 , java.lang.Integer > VAR_2 ) { return VAR_4 . getValue ( ) . compareTo ( VAR_3 . getValue ( ) ) ; }",['Move Invocation'],1283
public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_2 . METHOD_2 ( ) ) { VAR_2 . METHOD_3 ( ) ; METHOD_4 ( ) ; VAR_3 . METHOD_5 ( ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_3 ( ) ; METHOD_4 ( ) ; VAR_3 . METHOD_5 ( ) ; },"['Move Invocation', 'Move Invocation', 'Move Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",1287
"public void METHOD_1 ( TYPE_1 VAR_1 , boolean VAR_2 ) { VAR_1 . METHOD_2 ( ( ( STRING_1 + ( VAR_3 ) ) + STRING_1 ) ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , boolean VAR_2 ) { VAR_1 . METHOD_2 ( VAR_3 ) ; }","['Insert TypeAccess', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete BinaryOperator']",1289
public TYPE_1 < java.lang.String > METHOD_1 ( java.util.List < java.lang.String > VAR_1 ) { VAR_2 . METHOD_2 ( ) ; if ( VAR_1 == null ) { return VAR_3 . error ( new java.lang.Exception ( STRING_1 ) ) ; } return TYPE_1 . METHOD_3 ( VAR_1 ) ; },public void METHOD_1 ( ) { VAR_2 . METHOD_2 ( ) ; },"['Update TypeReference', 'Delete TypeReference', 'Delete TypeReference', 'Delete TypeReference', 'Delete Parameter', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Invocation', 'Delete Return', 'Delete Block', 'Delete If', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Return']",1290
"private int METHOD_1 ( double element ) { return TYPE_1 . METHOD_2 ( VAR_1 , element ) ; }","private int METHOD_1 ( double element ) { return ( TYPE_1 . METHOD_2 ( VAR_1 , element ) ) - 1 ; }","['Insert BinaryOperator', 'Move Invocation', 'Insert Literal']",1291
